"","T1","T2","T3","T4","T5","T6","T7"
"S84",29,0,0,0,0,0,0
"S85",0,0,4,0,8,12,0
"S86",0,0,0,0,18,2,0
"S87",7,0,0,12,0,11,0
"S88",0,0,25,0,0,1,0
"S89",32,0,0,0,0,0,0
"S90",1,11,10,0,0,6,0
"S91",0,0,0,16,1,2,0
"S92",0,0,0,31,0,0,0
"S93",21,0,0,0,0,11,0
"S94",28,0,0,0,0,1,0
"S95",3,0,5,5,4,0,0
"S96",0,10,1,21,0,0,0
"S97",0,8,5,6,0,0,0
"S98",0,0,12,8,0,3,0
"S99",0,12,0,11,0,1,0
"S100",0,0,4,0,6,13,0
"S101",2,5,0,19,0,0,0
"S102",0,0,6,0,13,0,0
"S103",0,0,12,0,11,5,0
"S104",8,5,1,0,0,16,2
"S105",13,0,6,0,5,0,0
"S106",17,0,0,0,0,12,0
"S107",0,4,6,10,0,0,0
"S108",0,0,16,0,2,0,0
"S109",2,12,0,0,0,9,0
"S110",5,6,11,0,0,0,0
"S111",0,7,0,3,0,5,0
"S112",0,34,0,0,0,0,0
"S113",0,12,9,2,0,0,0
"S114",0,0,0,8,15,0,0
"S115",1,7,0,0,8,8,1
"S116",0,0,0,0,17,0,0
"S117",5,0,1,16,0,0,0
"S118",0,0,0,21,0,1,0
"S119",0,0,19,0,13,0,0
"S120",5,0,1,0,0,0,20
"S121",0,0,0,17,0,11,0
"S122",0,0,17,0,11,0,0
"S123",1,13,0,8,0,0,0
"S124",13,0,4,0,13,0,2
"S125",0,0,0,0,18,0,0
"S126",0,0,12,0,6,2,0
"S127",3,0,0,0,3,7,0
"S128",0,20,0,0,0,11,0
"S129",0,0,0,0,28,0,0
"S130",2,2,1,0,0,18,0
"S131",23,0,0,0,0,0,0
"S132",0,2,0,0,18,0,0
"S133",8,0,0,17,0,0,0
"S134",0,0,15,0,7,0,0
"S135",0,19,0,0,0,10,0
"S136",0,0,0,11,14,0,0
"S137",8,17,0,3,0,0,0
"S138",0,0,0,18,0,8,0
"S139",7,0,0,2,5,5,0
"S140",15,0,0,0,0,20,0
"S141",0,0,2,0,0,17,0
"S142",0,14,0,0,6,0,0
"S143",0,0,0,0,14,9,0
"S144",15,0,0,8,0,3,0
"S145",0,13,11,10,0,0,0
"S146",0,0,27,0,0,0,0
"S147",10,13,0,0,0,1,0
"S148",0,5,0,0,0,8,1
"S149",4,22,0,0,0,0,3
"S150",9,1,0,0,12,7,0
"S151",4,0,2,0,0,8,6
"S152",26,0,0,0,0,0,0
"S153",1,1,15,0,0,0,0
"S154",12,0,0,0,0,15,0
"S155",10,1,14,0,2,0,0
"S156",15,0,0,16,0,0,0
"S157",0,0,34,1,0,0,0
"S158",8,1,8,0,0,12,0
"S159",0,0,1,15,2,12,0
"S160",6,0,0,15,1,0,0
"S161",13,0,1,0,7,0,0
"S162",0,0,0,0,0,22,0
"S163",0,0,0,0,0,4,27
"S164",0,3,9,0,3,10,0
"S165",34,0,0,0,0,0,0
"S166",0,15,0,0,11,0,0
"S167",0,0,0,8,7,7,0
"S168",0,0,0,12,0,15,0
"S169",0,0,0,28,0,1,0
"S170",0,17,5,0,0,0,0
"S171",0,0,1,15,4,0,1
"S172",0,0,7,0,21,0,0
"S173",0,0,0,0,38,0,0
"S174",1,0,0,0,0,14,0
"S175",17,0,0,18,0,0,0
"S176",0,13,0,0,13,0,1
"S177",0,28,4,0,0,0,0
"S178",8,2,0,0,0,19,0
"S179",7,0,0,11,0,6,0
"S180",0,16,0,0,0,0,0
"S181",0,0,3,23,0,0,0
"S182",0,0,6,0,16,1,0
"S183",0,0,0,0,32,0,0
"S184",0,0,0,0,16,0,0
"S185",6,6,5,6,0,0,2
"S186",13,4,0,0,0,0,1
"S187",0,1,31,1,0,0,0
"S188",9,0,1,3,9,0,0
"S189",11,0,16,0,0,7,0
"S190",0,0,12,2,6,0,0
"S191",0,13,0,0,0,8,1
"S192",0,0,0,0,0,29,0
"S193",5,0,7,6,5,0,0
"S194",0,9,0,5,5,0,0
"S195",6,9,0,7,2,1,0
"S196",11,0,6,0,10,0,0
"S197",0,23,0,0,0,4,0
"S198",0,0,30,0,1,2,0
"S199",15,0,0,0,6,0,0
"S200",10,0,11,0,4,0,0
"S201",8,0,0,5,0,4,0
"S202",8,0,0,14,0,1,0
"S203",0,0,8,16,1,1,0
"S204",16,0,2,1,0,0,0
"S205",0,0,0,0,0,21,0
"S206",13,1,11,11,0,0,0
"S207",4,2,0,0,6,9,0
"S208",0,0,9,0,0,19,0
"S209",0,0,0,0,0,27,0
"S210",0,9,0,11,0,0,0
"S211",2,0,0,9,5,11,0
"S212",0,0,9,0,8,15,0
"S213",0,0,33,0,0,0,0
"S214",0,11,0,2,7,0,1
"S215",0,28,0,0,0,1,0
"S216",0,0,13,24,0,0,0
"S217",0,0,8,17,0,0,0
"S218",0,7,0,0,0,18,0
"S219",0,0,9,0,11,9,0
"S220",0,1,0,1,21,13,0
"S221",0,0,0,3,0,21,0
"S222",0,0,0,34,0,0,0
"S223",0,0,17,0,18,0,0
"S224",20,0,5,1,0,6,0
"S225",0,8,7,2,0,0,0
"S226",0,1,4,13,5,0,0
"S227",0,0,8,6,0,0,0
"S228",15,0,0,0,0,10,0
"S229",0,26,0,0,2,0,0
"S230",0,7,0,1,5,7,0
"S231",0,12,0,0,8,0,0
"S232",0,5,10,4,0,0,0
"S233",0,18,0,1,0,0,1
"S234",12,0,0,1,10,8,0
"S235",0,17,0,0,0,9,0
"S236",19,0,0,10,0,0,0
"S237",0,17,0,0,0,8,0
"S238",0,0,19,0,1,0,0
"S239",0,9,0,0,11,0,0
"S240",0,10,20,0,0,0,0
"S241",7,0,0,0,0,17,0
"S242",21,12,0,0,0,0,2
"S243",0,0,0,23,0,0,0
"S244",0,0,11,0,3,0,0
"S245",0,16,0,11,0,0,0
"S246",1,0,15,0,0,0,0
"S247",6,0,14,0,0,0,0
"S248",0,8,0,0,16,9,0
"S249",19,0,0,0,0,0,0
"S250",0,8,0,0,8,8,0
"S251",7,0,1,10,6,11,0
"S252",0,0,0,0,0,27,0
"S253",3,0,20,1,0,0,0
"S254",0,0,9,4,7,0,0
"S255",7,14,5,0,0,0,0
"S256",0,16,0,0,0,15,0
"S257",2,5,0,0,0,0,18
"S258",0,0,11,0,0,10,0
"S259",0,0,0,0,6,12,0
"S260",0,0,0,16,0,0,0
"S261",0,0,14,0,9,0,0
"S262",3,5,0,8,6,0,0
"S263",1,29,0,0,0,0,0
"S264",0,0,0,0,21,0,0
"S265",0,0,0,14,14,0,0
"S266",1,0,0,0,22,0,0
"S267",15,0,22,0,0,0,0
"S268",0,0,1,0,9,12,0
"S269",8,8,0,0,0,9,0
"S270",0,6,10,0,0,9,0
"S271",0,0,29,0,0,0,0
"S272",1,13,0,15,0,0,0
"S273",0,0,0,0,0,29,7
"S274",0,0,0,0,0,34,0
"S275",0,0,0,20,0,0,1
"S276",0,0,0,0,0,33,0
"S277",0,0,0,8,9,0,1
"S278",3,6,0,9,0,4,1
"S279",6,2,0,16,0,0,0
"S280",0,0,0,21,0,0,0
"S281",8,0,0,0,14,0,0
"S282",0,0,8,1,13,0,0
"S283",0,0,0,19,0,18,0
"S284",0,21,0,0,0,0,0
"S285",0,0,0,0,24,0,0
"S286",0,0,0,0,34,1,0
"S287",0,0,0,0,25,0,0
"S288",0,0,5,14,0,2,0
"S289",0,11,0,2,4,7,0
"S290",26,0,0,0,0,0,0
"S291",0,0,0,6,12,9,0
"S292",0,9,6,5,0,8,0
"S293",0,0,0,13,11,0,0
"S294",3,0,0,0,1,20,0
"S295",0,0,5,0,9,16,0
"S296",11,0,0,0,6,9,0
"S297",0,0,8,0,17,0,0
"S298",17,0,7,0,0,0,0
"S299",7,0,0,11,0,0,0
"S300",2,0,0,6,5,5,0
"S301",0,0,13,1,15,0,0
"S302",6,7,9,11,0,0,0
"S303",0,4,0,0,6,6,0
"S304",17,20,1,0,1,0,0
"S305",11,10,0,5,1,0,0
"S306",0,0,11,4,0,4,0
"S307",0,0,0,0,0,12,15
"S308",0,0,0,14,9,0,0
"S309",0,0,0,0,0,37,0
"S310",0,0,6,13,0,0,0
"S311",15,10,0,0,0,0,0
"S312",0,6,21,1,0,0,0
"S313",0,0,0,0,8,13,1
"S314",0,0,2,24,2,0,0
"S315",0,13,15,0,0,0,0
"S316",9,4,0,5,0,0,0
"S317",1,0,0,11,18,0,0
"S318",6,6,2,10,0,0,1
"S319",0,9,10,0,4,6,0
"S320",0,0,4,14,0,0,0
"S321",7,6,0,0,5,0,1
"S322",1,0,0,21,11,0,0
"S323",0,16,8,0,1,0,0
"S324",13,0,1,0,7,0,0
"S325",0,0,10,6,0,8,0
"S326",0,0,29,0,0,1,0
"S327",15,2,3,0,9,0,0
"S328",0,1,9,14,0,0,0
"S329",0,0,30,0,0,0,1
"S330",0,0,8,0,10,0,0
"S331",4,0,0,1,0,26,0
"S332",0,13,0,9,0,0,0
"S333",0,0,14,13,0,0,0
"S334",0,0,14,0,0,0,0
"S335",0,4,16,11,0,0,0
"S336",0,0,0,0,20,0,0
"S337",0,0,0,0,10,9,7
"S338",0,0,32,0,0,0,0
"S339",1,0,0,20,4,0,0
"S340",0,12,5,0,5,0,0
"S341",8,5,12,0,0,0,0
"S342",0,22,0,2,0,0,0
"S343",0,1,0,6,0,0,18
"S344",0,0,30,0,0,0,0
"S345",16,0,0,2,11,7,0
"S346",9,0,0,0,23,0,0
"S347",0,0,7,0,17,0,0
"S348",0,0,3,0,10,13,0
"S349",0,0,0,15,0,6,0
"S350",0,0,5,6,8,2,0
"S351",0,1,0,4,0,0,18
"S352",35,0,0,0,0,0,0
"S353",0,12,0,9,0,0,0
"S354",0,0,11,0,2,12,0
"S355",5,0,0,0,20,0,1
"S356",0,9,4,2,7,0,0
"S357",4,0,2,0,22,0,0
"S358",13,18,0,0,1,0,0
"S359",1,28,0,0,3,0,0
"S360",5,0,6,17,0,0,0
"S361",0,0,0,0,1,0,17
"S362",12,0,0,7,6,0,0
"S363",6,19,0,0,0,0,0
"S364",12,0,0,12,3,0,0
"S365",0,21,0,0,1,0,0
"S366",0,0,18,0,0,1,0
"S367",0,15,0,0,0,1,0
"S368",1,0,0,0,4,0,16
"S369",0,0,0,10,10,0,1
"S370",0,8,16,0,0,0,0
"S371",2,0,11,12,0,0,0
"S372",14,0,12,0,0,0,0
"S373",16,9,6,0,0,0,0
"S374",0,0,0,0,20,0,1
"S375",0,9,0,11,0,8,0
"S376",21,0,0,0,0,0,0
"S377",0,0,2,7,11,0,0
"S378",6,0,0,0,11,10,1
"S379",0,14,2,11,0,0,0
"S380",5,20,0,0,0,0,0
"S381",0,0,0,32,0,0,0
"S382",0,0,32,0,0,0,0
"S383",1,0,20,0,0,5,0
"S384",11,1,0,0,5,2,0
"S385",16,0,0,0,0,8,0
"S386",0,0,0,0,21,0,0
"S387",0,0,0,2,23,0,0
"S388",2,0,16,0,0,0,2
"S389",0,0,13,7,10,0,0
"S390",0,32,0,1,0,0,0
"S391",8,3,3,6,0,0,0
"S392",18,0,0,1,0,0,2
"S393",0,0,2,0,0,25,0
"S394",0,0,0,0,0,25,0
"S395",10,0,0,0,5,0,0
"S396",22,0,0,0,0,4,0
"S397",0,0,0,14,13,0,0
"S398",0,6,0,15,0,8,0
"S399",17,3,3,0,0,0,0
"S400",0,7,0,10,5,1,0
"S401",0,0,5,16,0,0,2
"S402",0,1,0,9,2,17,0
"S403",0,15,7,0,0,6,0
"S404",1,0,0,0,12,17,0
"S405",0,11,9,8,0,0,0
"S406",1,2,3,6,4,3,0
"S407",0,0,0,0,22,0,0
"S408",0,0,25,0,0,1,0
"S409",0,0,0,22,0,0,0
"S410",25,0,5,0,0,0,0
"S411",0,20,0,0,13,0,0
"S412",14,9,0,0,7,0,0
"S413",17,0,0,0,0,3,0
"S414",0,6,6,10,0,0,0
"S415",0,0,1,31,0,0,0
"S416",0,4,16,0,0,8,0
"S417",0,0,27,0,0,0,0
"S418",0,0,17,3,0,0,0
"S419",0,0,15,4,3,1,0
"S420",0,0,0,8,0,13,0
"S421",1,0,0,9,0,7,0
"S422",12,2,0,1,0,0,0
"S423",2,5,13,0,0,0,2
"S424",0,0,0,10,0,11,0
"S425",0,0,0,13,0,10,0
"S426",11,0,13,0,0,10,0
"S427",0,0,17,0,0,3,0
"S428",0,0,0,0,18,0,3
"S429",0,25,0,0,1,0,3
"S430",0,28,0,0,1,0,0
"S431",0,0,0,18,0,3,0
"S432",0,1,3,0,0,21,0
"S433",0,0,0,0,0,25,0
"S434",3,0,5,0,0,17,4
"S435",13,6,0,0,0,0,0
"S436",27,0,0,0,0,0,0
"S437",0,24,0,0,2,0,0
"S438",0,5,0,10,13,0,0
"S439",0,0,0,0,0,28,0
"S440",0,0,0,0,28,0,0
"S441",0,0,0,16,7,0,0
"S442",7,9,0,0,7,0,0
"S443",0,0,0,0,15,14,0
"S444",0,0,16,0,9,0,0
"S445",0,0,23,0,0,0,0
"S446",0,0,0,0,23,0,2
"S447",10,0,3,0,3,7,0
"S448",0,7,0,13,10,0,0
"S449",0,17,0,6,0,0,0
"S450",1,0,0,10,15,0,0
"S451",0,0,0,32,0,0,0
"S452",27,0,0,0,1,0,0
"S453",0,3,27,0,0,0,0
"S454",0,11,11,0,9,0,0
"S455",24,1,0,0,0,0,0
"S456",22,0,0,0,0,0,0
"S457",8,12,11,0,0,0,0
"S458",0,11,0,0,6,4,0
"S459",0,0,0,33,0,0,1
"S460",9,0,0,0,0,11,0
"S461",0,11,0,0,14,0,2
"S462",0,5,10,0,4,0,0
"S463",0,7,0,4,9,8,0
"S464",30,1,0,0,0,0,0
"S465",0,0,0,0,0,0,28
"S466",0,0,0,0,0,22,0
"S467",0,23,0,0,0,0,0
"S468",0,30,0,1,0,0,0
"S469",23,0,0,0,0,0,1
"S470",1,27,0,0,0,0,0
"S471",0,0,0,1,0,0,27
"S472",1,2,10,0,19,0,0
"S473",0,0,2,28,0,0,1
"S474",0,0,0,0,0,19,0
"S475",0,11,0,0,8,0,0
"S476",0,0,0,0,16,0,0
"S477",30,0,0,0,0,0,0
"S478",9,0,4,6,0,0,0
"S479",4,0,8,1,0,3,0
"S480",0,13,0,7,0,0,0
"S481",0,0,0,7,0,14,0
"S482",0,0,11,0,10,0,0
"S483",0,0,22,0,0,0,0
"S484",0,14,11,0,0,0,0
"S485",0,16,11,2,0,1,0
"S486",11,0,4,0,13,0,1
"S487",0,10,0,0,14,0,0
"S488",8,0,15,0,0,0,0
"S489",3,0,0,0,19,0,0
"S490",9,1,0,0,0,16,0
"S491",1,20,0,0,0,0,0
"S492",0,17,9,0,1,0,0
"S493",0,0,0,0,29,0,4
"S494",13,0,0,0,0,8,2
"S495",6,1,3,0,6,8,0
"S496",8,0,0,0,10,8,0
"S497",1,0,0,0,0,24,0
"S498",12,8,0,1,0,1,0
"S499",16,13,0,0,0,0,0
"S500",0,9,10,7,0,0,0
