"","T1","T2","T3","T4","T5","T6","T7"
"S103",1,0,1,0,2,0,0
"S104",0,8,0,0,0,1,0
"S105",0,3,0,0,5,0,0
"S106",0,0,0,7,0,0,0
"S107",5,1,4,0,0,0,0
"S108",0,5,0,0,0,5,0
"S109",0,4,1,0,4,0,0
"S110",0,0,0,0,10,7,0
"S111",9,2,0,0,0,0,0
"S112",0,0,0,0,10,0,0
"S113",1,1,0,0,0,0,7
"S114",0,12,0,0,0,0,0
"S115",0,0,5,0,0,8,0
"S116",0,3,0,0,9,0,0
"S117",0,2,1,1,1,1,0
"S118",0,7,0,0,0,5,0
"S119",2,0,0,0,4,0,0
"S120",0,0,7,3,0,0,0
"S121",4,0,0,0,0,3,0
"S122",6,2,0,2,0,4,0
"S123",13,0,0,0,0,0,0
"S124",0,0,0,8,0,0,0
"S125",1,0,4,1,1,0,0
"S126",0,4,2,3,2,0,0
"S127",0,3,0,0,0,6,0
"S128",5,0,0,0,0,5,0
"S129",7,0,0,0,0,0,0
"S130",4,0,2,0,0,0,0
"S131",0,0,0,8,0,0,1
"S132",0,0,0,0,8,0,0
"S133",0,0,2,1,0,1,0
"S134",0,2,6,0,0,1,0
"S135",1,0,0,0,1,3,0
"S136",1,0,0,0,8,0,0
"S137",0,0,7,0,0,7,0
"S138",0,0,0,12,0,0,0
"S139",0,0,3,0,0,0,1
"S140",4,3,6,0,0,0,0
"S141",0,5,0,2,0,0,0
"S142",4,0,0,0,0,2,0
"S143",2,0,2,0,0,2,0
"S144",6,0,4,0,0,0,0
"S145",2,0,3,5,0,0,0
"S146",0,12,0,2,0,0,0
"S147",5,0,5,1,0,0,0
"S148",2,0,6,0,0,4,0
"S149",0,0,9,0,0,0,0
"S150",5,3,0,3,0,5,0
"S151",2,5,0,0,0,0,0
"S152",1,0,0,0,1,5,0
"S153",11,0,0,0,0,0,0
"S154",0,0,1,3,1,1,0
"S155",0,0,0,0,1,6,0
"S156",0,7,0,1,3,2,0
"S157",0,0,3,0,0,3,0
"S158",15,0,0,0,0,0,1
"S159",6,0,1,0,0,8,0
"S160",0,0,0,0,6,0,0
"S161",5,0,0,0,3,0,0
"S162",16,1,0,0,0,0,0
"S163",0,0,0,0,3,7,0
"S164",0,9,0,0,0,0,0
"S165",0,5,4,0,0,0,0
"S166",0,0,0,0,0,13,0
"S167",7,0,3,0,0,0,0
"S168",1,12,0,0,0,0,0
"S169",0,0,5,0,0,0,2
"S170",0,1,0,3,0,4,0
"S171",0,8,0,0,0,0,0
"S172",0,4,1,4,0,0,0
"S173",0,0,0,0,1,11,0
"S174",3,0,0,6,0,0,0
"S175",8,0,0,0,0,0,0
"S176",0,2,0,2,0,5,0
"S177",0,0,8,4,2,0,0
"S178",0,9,0,0,0,0,0
"S179",10,0,3,0,0,0,0
"S180",2,0,0,0,2,3,0
"S181",6,0,0,0,0,0,0
"S182",5,0,0,5,0,0,0
"S183",0,0,0,3,1,0,0
"S184",5,1,5,0,0,0,1
"S185",0,0,0,7,8,0,0
"S186",11,0,0,0,1,0,0
"S187",0,0,0,2,7,4,0
"S188",0,0,3,5,0,5,0
"S189",0,1,5,0,0,2,0
"S190",2,0,4,0,0,2,0
"S191",1,1,0,0,0,8,0
"S192",2,0,0,0,8,0,0
"S193",15,0,0,0,0,2,0
"S194",0,0,4,1,0,0,0
"S195",0,6,0,4,0,0,0
"S196",0,13,0,0,0,0,0
"S197",0,13,0,3,0,0,0
"S198",0,0,1,1,7,0,0
"S199",8,0,0,0,0,0,2
"S200",6,0,0,0,1,5,0
"S201",0,6,0,0,0,0,0
"S202",1,0,0,6,2,0,0
"S203",2,0,0,0,0,6,0
"S204",0,0,0,11,0,0,0
"S205",0,0,3,8,0,0,0
"S206",2,1,0,5,0,0,1
"S207",3,0,0,0,6,0,0
"S208",0,1,2,0,0,0,0
"S209",7,0,0,1,0,0,0
"S210",2,5,0,0,0,0,0
"S211",0,4,0,0,1,5,0
"S212",0,0,0,0,1,17,0
"S213",0,0,0,9,2,0,0
"S214",1,0,0,4,1,0,0
"S215",0,0,3,1,6,0,0
"S216",3,9,0,0,3,0,0
"S217",0,4,1,3,1,2,0
"S218",3,3,3,0,0,0,0
"S219",0,2,2,4,0,0,0
"S220",0,0,3,0,0,6,0
"S221",2,1,0,0,3,1,0
"S222",0,0,0,0,4,4,0
"S223",6,3,0,0,0,0,0
"S224",0,6,0,0,0,5,0
"S225",1,2,0,0,3,0,1
"S226",0,0,0,10,8,0,0
"S227",3,3,0,0,0,0,0
"S228",10,0,8,0,0,0,0
"S229",1,0,0,8,0,0,0
"S230",0,2,6,0,0,0,0
"S231",0,0,0,12,0,0,0
"S232",0,2,0,0,3,2,0
"S233",5,5,0,0,0,0,0
"S234",0,2,1,2,0,0,0
"S235",1,0,18,0,0,0,0
"S236",0,1,0,0,2,0,0
"S237",3,0,3,0,0,2,0
"S238",0,0,2,6,0,0,0
"S239",6,0,0,8,0,0,0
"S240",0,0,1,0,0,11,0
"S241",0,0,0,0,0,5,0
"S242",0,0,0,0,0,6,0
"S243",0,0,4,0,2,0,1
"S244",0,0,12,0,0,0,0
"S245",0,6,0,0,5,0,0
"S246",6,0,1,0,0,0,0
"S247",13,0,0,0,0,0,0
"S248",0,0,12,0,0,0,0
"S249",0,0,6,0,0,0,0
"S250",2,0,4,0,0,4,0
"S251",0,0,0,0,15,0,0
"S252",1,0,0,0,1,0,10
"S253",0,3,5,5,0,0,0
"S254",0,0,0,0,12,0,0
"S255",0,4,0,0,8,0,0
"S256",0,0,0,0,0,11,0
"S257",0,0,0,8,0,0,1
"S258",0,8,4,0,0,0,0
"S259",0,5,1,0,0,0,0
"S260",1,5,1,0,0,0,0
"S261",7,0,0,0,0,6,0
"S262",0,3,0,6,0,0,0
"S263",0,2,3,0,0,3,0
"S264",4,0,0,0,2,0,0
"S265",0,9,0,0,0,0,0
"S266",0,0,0,0,5,6,0
"S267",0,4,1,0,3,0,0
"S268",5,0,0,7,0,0,0
"S269",0,0,0,1,0,5,0
"S270",0,0,0,5,3,0,0
"S271",2,0,0,1,1,0,4
"S272",4,0,4,0,9,0,0
"S273",4,0,0,4,0,0,0
"S274",0,0,0,0,7,0,0
"S275",0,0,4,1,2,0,0
"S276",0,5,4,0,4,0,0
"S277",2,1,3,0,2,2,0
"S278",2,0,0,0,0,5,1
"S279",0,0,0,0,0,5,3
"S280",8,0,0,1,0,2,0
"S281",0,0,1,3,0,0,0
"S282",1,2,0,4,0,0,0
"S283",0,0,0,0,0,11,0
"S284",0,0,0,0,0,7,0
"S285",17,2,3,0,0,0,0
"S286",14,0,0,0,0,0,0
"S287",0,0,8,0,0,0,0
"S288",0,0,0,9,0,0,0
"S289",0,0,4,0,0,4,0
"S290",0,11,0,0,0,0,0
"S291",4,0,5,0,0,0,0
"S292",11,0,0,0,0,1,0
"S293",0,6,0,0,4,1,0
"S294",0,10,0,2,0,0,0
"S295",0,0,0,0,11,0,0
"S296",3,0,4,1,2,2,0
"S297",3,0,4,0,0,4,0
"S298",0,0,1,0,0,5,0
"S299",0,4,4,0,0,0,0
"S300",0,0,8,0,9,0,0
"S301",0,0,0,6,2,0,0
"S302",0,2,5,0,0,0,0
"S303",0,0,0,3,4,1,0
"S304",3,0,3,2,0,0,0
"S305",9,0,0,0,0,0,0
"S306",0,0,1,0,0,3,0
"S307",0,0,8,0,0,5,0
"S308",0,5,0,3,7,1,0
"S309",0,3,0,3,1,0,0
"S310",8,0,0,0,0,4,0
"S311",0,0,5,1,0,0,0
"S312",0,0,10,0,0,0,0
"S313",0,0,0,0,4,1,0
"S314",0,0,0,0,7,0,0
"S315",0,0,6,0,0,9,0
"S316",4,1,0,0,0,0,0
"S317",0,0,0,6,0,0,0
"S318",0,0,0,8,0,0,0
"S319",0,0,0,6,5,0,0
"S320",0,2,5,0,0,0,0
"S321",0,10,0,0,0,0,0
"S322",1,4,7,0,0,0,0
"S323",7,0,1,0,0,0,0
"S324",0,0,0,0,0,6,0
"S325",2,0,0,0,0,4,0
"S326",0,10,0,0,0,0,0
"S327",2,2,0,0,0,0,0
"S328",0,2,0,0,5,0,0
"S329",0,0,0,0,0,9,0
"S330",2,3,4,0,0,2,0
"S331",0,0,7,0,0,5,0
"S332",0,9,0,0,0,0,0
"S333",5,0,5,0,0,0,0
"S334",0,0,0,0,8,0,0
"S335",0,0,2,1,3,4,0
"S336",0,0,0,12,0,0,0
"S337",0,0,0,0,16,0,0
"S338",0,0,6,0,0,0,0
"S339",0,10,0,0,0,0,0
"S340",0,2,0,0,11,0,0
"S341",0,10,0,0,0,0,0
"S342",0,0,0,0,0,9,0
"S343",0,0,0,10,0,0,0
"S344",0,0,12,0,0,0,1
"S345",2,1,0,1,0,9,0
"S346",0,7,0,0,10,0,1
"S347",7,1,1,0,0,0,0
"S348",2,8,0,3,0,0,0
"S349",0,0,4,0,4,0,0
"S350",0,0,0,0,0,5,0
"S351",0,7,0,6,0,4,0
"S352",6,0,0,0,3,0,0
"S353",0,0,6,0,0,0,0
"S354",0,0,0,0,6,0,0
"S355",0,0,0,5,2,0,0
"S356",7,3,4,0,0,0,0
"S357",0,0,0,1,8,0,0
"S358",0,0,0,10,0,0,0
"S359",2,2,0,2,0,0,0
"S360",10,0,2,0,0,7,0
"S361",0,9,0,0,0,6,0
"S362",0,0,0,6,0,3,0
"S363",6,0,0,0,3,0,0
"S364",0,0,1,5,0,5,0
"S365",0,0,0,4,0,4,0
"S366",0,0,0,0,0,6,0
"S367",6,0,0,0,0,8,0
"S368",3,0,0,0,5,2,0
"S369",0,0,0,2,0,7,0
"S370",0,0,0,0,0,7,0
"S371",0,9,0,0,0,0,0
"S372",0,0,0,2,3,0,0
"S373",0,0,0,8,0,0,0
"S374",0,1,0,0,4,0,0
"S375",0,0,0,0,5,0,0
"S376",1,0,0,0,4,0,0
"S377",12,0,0,0,0,0,0
"S378",0,3,5,2,0,1,0
"S379",0,0,8,0,0,0,0
"S380",2,6,0,0,0,0,0
"S381",10,0,0,0,2,3,0
"S382",0,9,0,0,0,0,0
"S383",0,2,1,0,3,2,0
"S384",0,7,0,0,2,1,0
"S385",0,0,0,0,7,0,0
"S386",5,0,0,0,4,0,0
"S387",0,5,4,3,0,0,0
"S388",0,0,10,0,0,0,0
"S389",0,0,0,7,5,0,0
"S390",0,12,0,0,0,2,0
"S391",0,0,0,0,11,0,0
"S392",0,0,0,7,0,4,0
"S393",0,0,0,0,7,0,0
"S394",4,4,0,0,0,0,0
"S395",2,0,2,1,1,0,0
"S396",2,0,0,2,0,0,0
"S397",0,10,0,6,0,0,0
"S398",0,4,3,0,0,5,0
"S399",8,0,0,2,2,0,0
"S400",1,0,11,0,0,1,0
"S401",0,0,0,4,5,0,0
"S402",0,0,0,0,0,9,0
"S403",0,0,0,7,0,0,4
"S404",0,0,8,0,0,0,0
"S405",0,2,0,0,6,0,0
"S406",1,0,0,0,0,14,0
"S407",0,5,0,0,5,0,0
"S408",0,0,0,8,3,0,0
"S409",0,8,0,0,1,8,0
"S410",0,2,0,0,5,0,0
"S411",0,7,0,0,0,0,0
"S412",0,0,5,0,0,0,0
"S413",1,0,0,4,0,0,0
"S414",6,0,2,0,2,0,0
"S415",0,0,0,0,11,0,0
"S416",0,0,0,12,0,0,0
"S417",6,0,12,0,0,0,0
"S418",0,0,0,0,0,12,0
"S419",0,0,0,0,2,9,0
"S420",6,0,0,4,0,0,0
"S421",8,0,0,0,0,0,0
"S422",0,4,0,2,1,0,0
"S423",0,7,0,0,0,0,0
"S424",0,7,7,0,0,0,0
"S425",0,4,4,0,0,0,2
"S426",9,0,0,0,5,0,0
"S427",0,0,0,0,9,0,0
"S428",7,0,2,0,0,0,0
"S429",0,4,4,2,0,0,0
"S430",0,5,1,1,0,0,0
"S431",0,0,7,0,0,0,1
"S432",0,0,5,0,4,0,0
"S433",0,3,10,0,5,0,0
"S434",8,0,0,0,0,0,0
"S435",0,0,0,0,6,0,0
"S436",0,0,12,0,0,0,0
"S437",0,0,17,0,0,0,0
"S438",0,5,0,0,2,0,0
"S439",0,0,0,4,0,7,0
"S440",0,6,0,0,1,2,1
"S441",0,16,0,0,0,0,0
"S442",0,4,0,0,3,0,0
"S443",0,0,0,0,0,7,0
"S444",2,2,0,0,0,0,0
"S445",0,0,0,6,3,0,0
"S446",0,0,7,0,0,0,0
"S447",0,2,3,4,0,0,0
"S448",0,0,3,0,0,5,0
"S449",9,0,0,0,0,0,0
"S450",0,0,5,0,7,0,0
"S451",6,2,0,1,0,1,0
"S452",3,2,2,0,0,0,0
"S453",0,9,3,0,0,0,0
"S454",0,0,5,0,1,0,0
"S455",0,8,0,0,1,0,0
"S456",1,0,4,0,7,2,0
"S457",8,0,1,1,0,0,0
"S458",0,2,0,9,0,0,0
"S459",0,0,0,3,2,3,0
"S460",0,0,2,7,0,0,0
"S461",0,0,8,0,0,0,0
"S462",0,0,3,0,2,0,0
"S463",11,1,1,0,0,0,0
"S464",0,0,22,0,0,0,0
"S465",0,4,4,0,0,0,0
"S466",0,3,0,0,0,7,0
"S467",0,0,0,0,0,12,0
"S468",2,0,8,0,0,1,0
"S469",3,0,0,1,0,4,0
"S470",0,0,0,0,0,7,4
"S471",0,0,4,6,0,0,0
"S472",0,0,0,0,0,11,0
"S473",0,2,0,8,0,0,0
"S474",0,0,7,0,0,0,1
"S475",0,0,0,0,5,0,0
"S476",12,1,0,1,0,0,0
"S477",0,1,0,2,0,0,7
"S478",0,3,2,7,0,0,0
"S479",5,0,0,5,0,0,0
"S480",4,1,3,0,0,0,0
"S481",0,0,0,0,14,0,0
"S482",3,1,3,2,0,0,0
"S483",0,2,0,4,0,0,0
"S484",0,0,8,0,0,0,0
"S485",0,0,0,5,0,2,0
"S486",0,5,2,0,0,0,0
"S487",0,0,12,0,0,0,0
"S488",3,0,0,3,0,3,0
"S489",11,0,0,0,1,0,0
"S490",0,0,9,0,0,0,0
"S491",6,0,4,0,0,2,0
"S492",0,0,6,0,0,0,0
"S493",0,0,0,10,0,0,0
"S494",10,3,0,0,0,0,0
"S495",0,8,0,0,1,0,0
"S496",0,2,0,0,6,0,0
"S497",0,0,0,4,0,1,0
"S498",0,0,0,0,0,8,0
"S499",11,0,1,0,0,0,0
"S500",8,0,0,0,4,0,0
