"","T1","T2","T3","T4","T5","T6","T7"
"S104",9,0,7,0,2,0,0
"S105",26,0,0,0,0,0,0
"S106",0,0,0,0,18,1,0
"S107",0,0,20,0,0,0,1
"S108",0,0,0,14,7,0,0
"S109",0,0,0,1,0,21,0
"S110",13,0,0,0,12,0,0
"S111",0,13,0,0,10,0,0
"S112",0,8,0,0,0,12,0
"S113",0,27,0,0,0,0,0
"S114",1,0,12,0,0,11,0
"S115",0,25,1,0,0,0,0
"S116",0,10,0,20,0,0,0
"S117",0,2,0,0,18,0,0
"S118",0,5,0,6,4,9,0
"S119",0,0,0,0,25,1,0
"S120",0,0,0,0,3,26,0
"S121",12,0,0,0,12,0,0
"S122",0,4,0,0,9,0,1
"S123",0,0,0,0,18,0,1
"S124",0,0,0,22,0,0,0
"S125",0,16,0,0,0,0,0
"S126",0,3,0,12,0,0,0
"S127",0,13,0,0,0,6,0
"S128",0,0,0,0,17,10,0
"S129",12,1,8,0,0,0,0
"S130",0,0,10,0,10,0,0
"S131",7,6,0,0,5,2,0
"S132",0,5,0,12,0,15,0
"S133",0,17,12,0,0,0,0
"S134",0,0,3,24,0,2,0
"S135",0,0,20,0,0,0,1
"S136",8,0,0,13,0,0,0
"S137",0,0,11,12,0,0,0
"S138",0,0,8,9,0,4,0
"S139",0,0,13,11,0,0,0
"S140",0,0,16,0,1,0,0
"S141",0,14,0,0,0,7,0
"S142",0,10,0,17,0,0,0
"S143",0,0,0,0,28,0,0
"S144",0,0,14,0,14,0,0
"S145",0,0,0,0,26,0,0
"S146",0,17,5,0,0,0,0
"S147",0,4,0,0,19,0,0
"S148",0,0,19,0,0,6,0
"S149",0,14,0,12,0,0,0
"S150",0,0,0,12,13,0,1
"S151",7,2,0,2,3,4,0
"S152",0,11,1,0,20,0,0
"S153",0,0,0,16,7,9,0
"S154",0,0,0,23,0,0,0
"S155",0,15,9,0,0,0,0
"S156",0,0,0,30,0,0,1
"S157",12,0,0,0,0,9,0
"S158",11,0,8,0,0,0,0
"S159",14,0,0,0,10,0,0
"S160",0,6,5,11,4,0,0
"S161",6,1,0,8,9,0,1
"S162",0,0,7,0,0,14,0
"S163",0,0,0,13,10,0,0
"S164",0,0,0,22,0,0,0
"S165",15,0,0,0,0,0,0
"S166",0,0,0,0,26,0,0
"S167",14,0,0,8,0,0,0
"S168",0,23,9,0,6,0,0
"S169",0,0,0,4,7,6,0
"S170",0,0,9,2,0,0,19
"S171",0,18,0,0,10,0,0
"S172",8,0,2,0,14,0,0
"S173",0,0,0,16,7,0,0
"S174",12,0,0,9,0,0,0
"S175",10,0,0,9,0,0,0
"S176",9,0,0,8,1,3,1
"S177",1,0,1,0,0,13,0
"S178",6,0,0,18,0,3,0
"S179",0,1,0,6,0,20,0
"S180",0,22,9,0,0,0,0
"S181",19,1,0,0,0,0,0
"S182",9,0,9,5,0,0,0
"S183",0,0,0,20,0,0,1
"S184",1,0,0,27,0,0,1
"S185",0,17,0,8,0,0,0
"S186",1,0,0,1,15,0,6
"S187",0,15,8,9,1,0,0
"S188",0,0,0,21,0,0,0
"S189",0,0,14,8,8,0,0
"S190",12,1,18,0,2,0,0
"S191",0,6,0,0,13,9,0
"S192",0,0,0,0,9,20,0
"S193",0,18,0,0,0,0,0
"S194",0,0,3,17,0,0,2
"S195",0,13,0,4,5,0,0
"S196",13,0,0,3,0,0,0
"S197",15,0,0,1,10,0,0
"S198",0,0,26,0,0,0,0
"S199",10,0,0,18,0,0,0
"S200",15,0,0,0,2,9,0
"S201",0,0,11,7,5,8,0
"S202",16,12,0,0,0,1,0
"S203",0,13,12,0,0,0,0
"S204",0,26,0,1,0,0,0
"S205",1,0,0,6,4,0,13
"S206",7,0,0,1,0,11,0
"S207",0,15,2,11,0,0,0
"S208",0,0,0,8,0,6,1
"S209",32,0,0,0,0,7,0
"S210",0,0,0,9,0,6,0
"S211",0,0,0,0,24,0,0
"S212",0,0,0,0,2,17,1
"S213",0,0,10,0,9,6,0
"S214",8,6,4,0,3,3,0
"S215",3,6,0,12,0,0,0
"S216",0,3,7,4,4,6,0
"S217",0,0,14,7,0,13,0
"S218",0,27,0,0,0,0,0
"S219",0,1,0,27,0,0,0
"S220",0,0,1,25,0,0,0
"S221",0,0,0,33,0,0,1
"S222",25,0,0,0,0,0,0
"S223",0,0,0,0,22,0,0
"S224",0,14,0,10,0,0,1
"S225",0,12,0,0,0,10,0
"S226",0,0,0,0,3,0,14
"S227",0,15,0,1,9,0,0
"S228",9,0,13,0,2,0,0
"S229",0,6,0,0,0,13,0
"S230",0,0,0,7,15,0,0
"S231",9,0,0,0,0,5,0
"S232",1,22,0,0,0,2,0
"S233",0,0,8,17,0,0,0
"S234",2,12,2,12,0,0,0
"S235",0,0,0,32,0,0,0
"S236",0,0,0,1,29,0,5
"S237",0,1,0,16,0,6,1
"S238",0,0,0,11,6,0,0
"S239",6,18,0,0,1,0,0
"S240",0,6,0,0,15,6,0
"S241",0,0,0,15,11,0,0
"S242",0,0,14,0,9,0,0
"S243",0,11,0,14,0,1,0
"S244",0,0,0,0,1,16,0
"S245",0,0,23,1,0,0,0
"S246",0,0,0,1,0,0,27
"S247",10,0,0,0,0,10,0
"S248",0,12,1,0,9,0,0
"S249",0,9,0,0,3,8,0
"S250",0,0,0,0,18,0,0
"S251",0,22,0,0,0,0,0
"S252",0,0,17,0,0,0,1
"S253",0,15,5,0,10,0,0
"S254",1,23,0,0,0,0,0
"S255",8,0,12,6,0,0,0
"S256",0,0,0,32,0,1,0
"S257",0,0,12,0,0,12,0
"S258",0,0,0,1,26,0,0
"S259",0,0,6,0,8,6,0
"S260",0,10,0,6,1,3,2
"S261",9,0,8,0,0,9,0
"S262",11,0,0,0,6,9,0
"S263",24,0,0,0,0,0,0
"S264",11,15,6,0,0,1,0
"S265",0,0,22,0,1,0,0
"S266",0,17,9,0,0,0,0
"S267",0,13,9,0,2,4,0
"S268",0,20,8,0,0,0,0
"S269",0,0,20,1,0,0,1
"S270",11,16,0,0,0,0,0
"S271",0,0,20,9,0,0,0
"S272",1,8,1,13,0,0,0
"S273",4,8,0,6,0,5,0
"S274",0,0,0,0,25,0,0
"S275",0,0,12,11,0,0,0
"S276",0,0,17,0,0,9,0
"S277",11,4,0,8,0,0,0
"S278",14,4,0,0,0,11,0
"S279",12,2,0,15,0,0,0
"S280",1,0,14,7,6,0,0
"S281",5,3,16,0,0,10,0
"S282",0,0,1,25,2,0,0
"S283",0,0,0,1,18,1,0
"S284",20,0,0,0,0,0,0
"S285",3,0,0,0,1,18,0
"S286",20,0,0,1,0,0,0
"S287",5,5,9,0,6,0,0
"S288",0,4,7,0,8,0,0
"S289",17,0,0,8,4,0,0
"S290",0,0,10,0,0,14,0
"S291",26,0,0,0,0,0,0
"S292",5,0,0,0,11,4,0
"S293",0,0,0,10,5,6,0
"S294",1,0,1,11,0,3,0
"S295",20,0,0,0,0,11,0
"S296",0,0,1,0,0,20,0
"S297",7,8,17,0,0,0,0
"S298",0,0,0,14,0,6,0
"S299",7,10,0,0,7,0,0
"S300",6,0,10,0,0,13,0
"S301",0,0,0,19,0,0,0
"S302",0,5,0,11,3,0,0
"S303",26,0,0,0,0,0,0
"S304",0,0,25,0,0,0,0
"S305",7,14,0,0,0,0,0
"S306",0,0,0,16,10,0,0
"S307",5,0,0,18,0,7,0
"S308",0,11,16,0,0,0,0
"S309",0,4,12,1,0,6,1
"S310",0,7,28,0,0,0,0
"S311",10,0,0,0,1,18,0
"S312",0,0,17,0,1,0,0
"S313",7,13,0,0,15,0,0
"S314",0,2,1,12,0,1,5
"S315",0,0,0,12,0,14,1
"S316",10,9,0,0,1,0,0
"S317",19,0,0,0,0,0,0
"S318",0,21,1,0,0,1,0
"S319",6,0,0,14,0,2,1
"S320",0,0,26,0,0,0,1
"S321",11,0,0,2,0,11,1
"S322",18,0,6,0,6,0,0
"S323",0,0,6,6,0,0,4
"S324",17,0,0,10,0,2,0
"S325",0,0,0,15,12,0,0
"S326",0,0,0,15,11,0,0
"S327",0,0,7,0,5,6,0
"S328",21,1,0,2,0,13,0
"S329",0,0,0,22,0,0,2
"S330",0,0,0,0,0,30,0
"S331",19,0,6,0,0,0,0
"S332",0,6,0,2,2,9,0
"S333",22,0,0,0,0,0,0
"S334",14,0,1,10,0,0,0
"S335",8,0,0,0,0,13,0
"S336",0,0,1,0,25,0,1
"S337",1,0,0,8,16,0,0
"S338",0,0,15,0,1,0,0
"S339",0,7,0,5,6,0,0
"S340",0,2,0,15,6,2,0
"S341",0,0,0,20,0,0,0
"S342",0,9,13,0,0,0,0
"S343",0,0,27,0,0,0,2
"S344",11,0,0,0,7,0,0
"S345",0,0,0,0,23,0,0
"S346",2,0,0,0,0,22,0
"S347",12,0,0,0,0,11,0
"S348",0,12,0,0,14,3,0
"S349",4,0,25,0,1,1,0
"S350",0,11,0,14,0,0,0
"S351",0,0,0,1,28,0,0
"S352",0,0,22,1,0,0,0
"S353",0,33,0,0,0,0,0
"S354",9,0,0,0,12,7,0
"S355",0,13,0,0,0,6,1
"S356",8,0,0,5,0,6,0
"S357",4,0,5,1,5,9,0
"S358",0,0,21,0,0,1,0
"S359",4,0,0,17,0,0,0
"S360",0,2,0,13,0,17,0
"S361",0,9,0,0,7,2,0
"S362",0,0,0,0,0,24,3
"S363",0,8,0,3,3,7,0
"S364",0,14,0,0,0,0,0
"S365",0,2,0,0,23,0,0
"S366",0,0,0,15,0,0,0
"S367",1,0,0,0,29,0,0
"S368",0,0,0,0,28,0,0
"S369",0,0,0,26,0,0,0
"S370",0,19,0,0,0,0,0
"S371",16,0,0,0,0,0,1
"S372",0,2,0,11,4,11,0
"S373",0,0,0,8,8,8,0
"S374",0,9,0,6,4,6,0
"S375",9,0,4,0,0,3,0
"S376",0,11,0,0,0,22,0
"S377",0,0,0,28,0,0,0
"S378",0,0,18,5,0,0,0
"S379",0,22,0,0,0,0,0
"S380",0,0,0,16,3,0,1
"S381",0,0,9,0,0,16,0
"S382",19,0,0,0,0,0,0
"S383",0,0,19,0,0,0,0
"S384",2,7,0,1,0,7,0
"S385",0,14,14,0,2,0,0
"S386",5,11,0,4,0,0,0
"S387",1,0,1,0,0,27,0
"S388",0,0,27,0,0,0,0
"S389",0,0,13,9,0,1,0
"S390",6,4,0,3,6,0,0
"S391",0,0,10,0,10,0,0
"S392",0,18,0,0,0,3,0
"S393",0,12,0,0,0,8,0
"S394",0,15,0,6,0,0,1
"S395",0,3,16,0,0,1,0
"S396",0,0,0,16,0,12,0
"S397",7,21,0,0,0,0,0
"S398",3,15,0,4,1,0,0
"S399",0,0,0,0,22,0,0
"S400",0,18,0,0,0,0,0
"S401",2,0,0,0,0,5,24
"S402",0,0,0,0,20,11,0
"S403",0,0,0,4,25,0,0
"S404",0,0,0,25,0,0,0
"S405",0,16,0,1,0,0,3
"S406",0,23,0,0,0,0,0
"S407",0,18,0,1,9,0,0
"S408",1,0,0,0,15,9,0
"S409",5,1,4,7,0,0,0
"S410",0,0,0,0,17,1,0
"S411",5,9,0,0,8,2,1
"S412",0,0,0,25,0,0,0
"S413",0,0,7,0,0,1,22
"S414",8,13,0,0,0,5,0
"S415",0,17,0,13,0,0,0
"S416",0,0,6,7,4,0,0
"S417",0,0,0,0,3,11,2
"S418",0,0,0,0,17,0,0
"S419",0,0,0,0,0,25,0
"S420",0,0,9,0,0,12,0
"S421",3,11,0,0,0,4,0
"S422",0,0,18,4,0,0,0
"S423",0,17,0,0,11,0,0
"S424",0,0,19,0,14,0,0
"S425",0,0,0,0,24,0,0
"S426",0,18,0,0,0,0,0
"S427",5,0,0,21,0,0,0
"S428",0,4,0,0,0,20,0
"S429",0,10,0,4,7,0,0
"S430",0,21,0,0,0,0,0
"S431",15,0,11,0,7,0,0
"S432",0,30,0,0,0,0,0
"S433",5,15,0,0,0,0,3
"S434",12,3,3,0,0,0,0
"S435",0,6,8,0,5,9,0
"S436",5,0,10,14,0,0,0
"S437",0,9,0,2,3,13,0
"S438",0,17,0,0,0,0,1
"S439",0,6,0,11,8,0,0
"S440",0,2,1,11,11,0,0
"S441",0,0,0,0,27,0,0
"S442",8,1,12,0,0,0,1
"S443",0,14,0,8,0,0,0
"S444",0,0,0,21,0,0,0
"S445",10,0,0,10,0,0,0
"S446",17,8,0,0,0,0,0
"S447",27,0,0,0,0,0,0
"S448",12,7,0,0,13,0,0
"S449",0,11,0,9,0,0,0
"S450",0,0,0,16,0,9,0
"S451",1,7,0,9,6,0,0
"S452",0,13,0,0,10,7,0
"S453",0,0,0,14,0,15,0
"S454",0,0,0,17,1,6,0
"S455",2,0,21,0,0,0,0
"S456",5,7,6,0,0,4,1
"S457",0,1,0,0,9,21,0
"S458",0,0,0,0,21,0,0
"S459",10,0,0,0,0,8,0
"S460",13,0,15,0,0,0,0
"S461",0,0,17,8,0,2,0
"S462",0,0,17,0,0,5,0
"S463",0,0,0,0,24,0,0
"S464",0,0,0,1,25,0,0
"S465",0,9,0,14,0,8,0
"S466",7,0,0,0,5,11,0
"S467",0,4,0,19,11,0,0
"S468",0,2,9,0,10,0,2
"S469",7,9,8,6,0,0,0
"S470",10,5,6,0,0,0,0
"S471",0,9,0,0,3,10,0
"S472",0,0,0,1,6,17,0
"S473",0,16,11,0,0,0,0
"S474",0,0,0,1,0,30,0
"S475",0,27,0,0,0,0,0
"S476",9,2,0,0,0,9,0
"S477",5,0,4,8,10,0,0
"S478",6,4,0,10,0,8,0
"S479",5,0,0,8,6,0,0
"S480",0,0,0,15,0,11,0
"S481",0,0,0,7,12,0,0
"S482",0,0,0,0,29,0,0
"S483",0,0,9,0,4,9,0
"S484",0,0,9,14,0,1,0
"S485",0,0,0,0,26,0,2
"S486",0,0,33,0,0,0,0
"S487",0,0,5,7,9,0,0
"S488",0,0,0,0,0,25,0
"S489",0,9,0,0,0,14,0
"S490",6,4,0,4,0,2,0
"S491",12,1,0,0,0,12,0
"S492",0,20,21,0,0,0,0
"S493",7,4,0,9,0,9,1
"S494",3,0,0,9,11,0,0
"S495",0,0,0,17,3,0,3
"S496",0,4,17,0,0,0,0
"S497",0,0,5,6,5,25,0
"S498",8,0,0,21,1,0,0
"S499",0,0,0,0,33,0,0
"S500",5,0,10,0,7,0,0
