"","T1","T2","T3","T4","T5","T6","T7"
"S398",0,7,0,0,0,0,0
"S399",0,0,0,0,1,6,0
"S400",2,0,3,0,0,0,0
"S401",0,0,1,0,0,2,0
"S402",0,4,0,0,0,0,0
"S403",0,2,0,0,0,0,0
"S404",3,0,0,0,0,0,0
"S405",0,0,1,0,0,8,0
"S406",0,0,0,2,5,0,0
"S407",0,1,0,6,0,0,0
"S408",0,0,7,0,0,0,0
"S409",0,0,0,0,0,1,3
"S410",2,0,0,0,1,1,0
"S411",1,0,0,0,0,0,5
"S412",0,0,0,3,0,3,0
"S413",0,4,0,0,0,0,0
"S414",8,0,0,0,0,0,0
"S415",0,2,0,2,0,3,0
"S416",0,3,0,0,3,0,0
"S417",0,0,0,0,6,0,0
"S418",0,1,0,5,0,0,0
"S419",1,0,1,0,1,0,0
"S420",0,4,0,3,0,0,0
"S421",0,3,0,3,0,0,0
"S422",1,0,0,0,0,2,0
"S423",0,0,0,1,3,1,0
"S424",0,0,3,1,0,0,0
"S425",1,0,0,1,0,0,0
"S426",0,0,0,2,0,0,3
"S427",0,0,0,0,4,0,0
"S428",0,0,0,0,8,0,0
"S429",0,0,3,0,1,1,0
"S430",0,0,0,2,0,5,0
"S431",2,0,0,0,0,2,0
"S432",0,0,1,5,0,0,0
"S433",0,0,6,0,0,0,1
"S434",0,1,0,4,0,0,0
"S435",0,3,2,0,0,0,0
"S436",2,3,0,0,0,0,0
"S437",0,0,0,0,1,4,0
"S438",1,2,0,2,0,1,0
"S439",0,7,0,0,0,0,0
"S440",0,0,7,4,0,0,0
"S441",0,0,1,1,0,0,0
"S442",0,0,0,0,0,7,0
"S443",0,0,0,0,4,4,0
"S444",1,1,1,3,0,0,1
"S445",1,0,1,2,1,2,0
"S446",0,0,0,0,0,7,0
"S447",0,0,2,0,3,0,0
"S448",2,0,0,0,3,3,0
"S449",0,0,0,2,0,0,0
"S450",0,0,0,2,0,1,0
"S451",0,0,0,2,0,0,0
"S452",1,2,0,0,0,0,0
"S453",0,2,0,0,0,0,0
"S454",0,4,0,4,0,0,0
"S455",0,0,0,1,4,0,0
"S456",0,3,0,0,0,0,0
"S457",0,1,4,0,0,0,0
"S458",0,0,0,0,6,0,0
"S459",0,0,2,0,3,0,0
"S460",0,0,3,2,0,3,0
"S461",0,0,1,5,0,1,0
"S462",0,4,1,0,0,0,0
"S463",0,2,0,2,0,0,0
"S464",0,2,0,4,1,0,0
"S465",0,4,0,0,0,0,0
"S466",3,1,0,0,0,0,0
"S467",4,0,0,0,0,0,0
"S468",0,0,0,6,0,1,0
"S469",0,0,2,0,0,3,0
"S470",0,0,0,5,0,0,0
"S471",0,0,0,0,0,1,4
"S472",0,0,3,0,0,0,1
"S473",0,3,0,0,0,3,0
"S474",0,0,3,0,2,0,0
"S475",0,0,0,0,0,6,0
"S476",0,0,7,0,0,1,2
"S477",0,0,2,1,0,1,0
"S478",0,4,0,0,0,1,0
"S479",0,0,0,12,0,0,0
"S480",0,0,0,0,5,0,0
"S481",0,4,0,0,0,1,0
"S482",0,0,1,0,0,2,0
"S483",4,0,0,0,0,0,0
"S484",0,0,5,0,0,0,0
"S485",0,0,0,3,0,0,0
"S486",0,0,1,4,2,0,0
"S487",0,0,0,7,0,0,0
"S488",0,0,0,6,0,0,0
"S489",6,0,0,0,0,0,0
"S490",0,0,0,0,0,5,0
"S491",0,0,3,0,0,0,0
"S492",0,1,0,0,4,0,0
"S493",0,0,5,0,0,0,0
"S494",0,0,4,0,1,0,0
"S495",0,0,0,0,0,5,0
"S496",0,0,3,0,1,2,0
"S497",0,0,0,3,0,2,0
"S498",0,0,0,0,0,0,6
"S499",0,0,1,1,0,0,0
"S500",0,0,0,2,2,0,0
