"","T1","T2","T3","T4","T5","T6","T7"
"S166",0,0,0,15,0,18,0
"S167",0,0,0,20,3,0,0
"S168",0,0,0,0,0,2,23
"S169",0,0,32,0,0,0,0
"S170",8,16,0,0,3,0,1
"S171",0,0,0,0,0,24,0
"S172",0,0,6,0,14,8,0
"S173",8,7,0,1,0,7,0
"S174",0,0,1,17,0,1,2
"S175",9,11,0,0,0,6,0
"S176",0,11,0,0,8,10,1
"S177",0,2,0,0,0,19,0
"S178",0,2,0,12,0,6,0
"S179",7,0,0,9,0,0,0
"S180",13,0,0,0,10,0,0
"S181",4,8,0,0,9,13,0
"S182",7,0,0,10,0,0,1
"S183",8,1,0,14,0,8,0
"S184",5,0,18,0,0,0,0
"S185",0,0,0,19,0,0,0
"S186",0,0,0,0,8,11,0
"S187",0,0,4,12,0,5,0
"S188",0,0,0,8,0,20,0
"S189",0,1,1,0,0,0,13
"S190",16,1,0,9,0,0,0
"S191",0,2,0,0,26,0,0
"S192",15,0,0,18,0,0,0
"S193",0,0,20,1,0,0,0
"S194",0,0,0,12,12,12,0
"S195",16,0,0,4,8,0,0
"S196",0,6,0,16,0,0,0
"S197",0,15,1,0,0,14,0
"S198",0,0,0,0,1,30,0
"S199",0,0,0,0,9,16,0
"S200",0,9,0,5,0,6,0
"S201",0,2,0,0,21,0,0
"S202",0,0,19,0,14,0,0
"S203",14,13,0,0,0,0,0
"S204",0,0,0,1,19,0,0
"S205",0,0,20,0,9,0,0
"S206",0,0,1,0,0,16,0
"S207",13,0,4,0,0,0,0
"S208",0,0,0,11,0,4,1
"S209",0,0,0,0,0,19,0
"S210",8,0,0,11,0,0,0
"S211",2,9,5,2,0,2,0
"S212",0,0,4,9,0,8,0
"S213",0,9,0,0,8,12,0
"S214",0,18,7,0,0,0,0
"S215",4,5,5,4,0,9,0
"S216",0,0,11,17,0,0,0
"S217",2,10,0,0,6,8,0
"S218",12,0,0,0,0,10,0
"S219",0,0,0,3,1,23,0
"S220",4,0,0,0,0,9,6
"S221",4,0,0,7,7,4,0
"S222",12,0,0,0,15,0,0
"S223",10,0,4,6,4,4,0
"S224",8,0,8,0,9,0,0
"S225",10,15,0,0,0,0,0
"S226",0,0,0,11,9,0,0
"S227",0,0,6,7,8,5,0
"S228",0,3,0,12,0,0,0
"S229",7,9,10,0,3,0,0
"S230",4,0,0,0,10,6,1
"S231",0,6,0,15,0,0,0
"S232",0,19,1,0,0,0,2
"S233",6,3,5,0,0,4,0
"S234",4,9,8,0,0,0,0
"S235",0,0,0,9,0,19,0
"S236",0,0,17,14,0,0,0
"S237",22,0,0,0,0,0,0
"S238",0,0,22,0,2,0,0
"S239",0,18,0,0,0,3,0
"S240",1,18,0,0,1,3,1
"S241",0,0,0,6,15,0,0
"S242",0,0,0,18,0,0,16
"S243",0,0,0,9,16,0,0
"S244",0,0,5,0,8,7,0
"S245",11,0,13,0,0,0,0
"S246",15,0,10,0,0,2,0
"S247",9,8,0,10,0,0,0
"S248",1,0,0,1,0,25,0
"S249",17,0,0,0,0,7,0
"S250",0,19,0,0,1,0,15
"S251",0,23,0,0,0,0,0
"S252",0,20,0,0,9,0,0
"S253",0,0,0,0,19,0,0
"S254",0,2,0,4,0,18,0
"S255",0,3,3,16,7,0,0
"S256",6,1,0,0,0,0,16
"S257",0,0,16,5,13,0,0
"S258",0,0,4,7,13,0,0
"S259",0,0,20,0,0,0,1
"S260",20,0,0,0,0,13,0
"S261",0,0,8,0,9,9,0
"S262",7,8,0,8,2,6,0
"S263",10,0,0,14,0,0,0
"S264",0,0,0,6,10,0,1
"S265",0,0,12,0,15,0,0
"S266",0,0,28,0,0,0,0
"S267",1,0,11,5,12,0,0
"S268",7,9,0,0,3,0,0
"S269",10,0,0,9,0,10,0
"S270",3,0,0,0,21,0,0
"S271",0,0,0,0,1,26,0
"S272",9,0,0,8,1,9,0
"S273",0,7,11,0,8,0,0
"S274",0,0,0,0,0,17,0
"S275",0,3,6,9,2,0,0
"S276",0,15,10,0,0,1,0
"S277",0,0,20,0,0,14,0
"S278",0,0,0,0,0,0,31
"S279",0,0,0,0,0,26,2
"S280",0,0,8,10,6,0,0
"S281",0,0,0,16,0,10,0
"S282",18,14,0,0,0,0,0
"S283",0,0,2,0,18,0,2
"S284",11,0,13,0,0,0,0
"S285",10,0,0,0,0,16,0
"S286",6,0,20,0,0,0,0
"S287",1,6,5,5,0,0,0
"S288",0,0,17,0,0,0,0
"S289",0,2,25,2,0,0,0
"S290",0,0,22,0,0,0,0
"S291",3,0,0,0,0,22,0
"S292",0,21,0,0,0,0,0
"S293",2,6,8,0,0,5,0
"S294",0,0,0,22,0,0,0
"S295",0,0,0,26,0,0,0
"S296",11,0,0,9,2,0,0
"S297",0,20,0,1,0,0,0
"S298",0,0,0,0,26,0,0
"S299",0,0,0,0,14,10,0
"S300",0,4,0,6,7,1,0
"S301",10,0,0,15,0,4,0
"S302",6,8,7,0,0,0,1
"S303",0,0,0,20,0,0,0
"S304",11,0,0,0,8,8,0
"S305",0,0,8,8,0,0,0
"S306",10,14,0,0,1,0,0
"S307",0,6,8,10,4,0,0
"S308",0,0,12,5,0,0,0
"S309",0,0,1,15,0,11,0
"S310",12,4,0,0,0,11,2
"S311",9,7,14,0,0,0,0
"S312",12,6,0,0,4,4,0
"S313",0,14,0,14,3,0,0
"S314",0,0,0,25,0,0,0
"S315",0,0,0,15,0,0,0
"S316",12,0,0,11,0,0,0
"S317",10,0,0,0,0,10,0
"S318",0,8,0,10,0,8,0
"S319",11,14,0,0,0,0,0
"S320",8,0,0,1,0,8,0
"S321",1,0,9,6,0,0,0
"S322",0,19,0,0,0,0,0
"S323",0,0,17,0,0,0,0
"S324",0,25,0,0,0,0,0
"S325",3,0,10,0,10,0,0
"S326",0,0,0,12,1,12,0
"S327",0,0,0,0,0,31,0
"S328",1,0,0,0,6,21,1
"S329",0,4,0,0,0,22,0
"S330",0,23,0,0,0,0,0
"S331",9,0,0,0,0,13,0
"S332",0,1,1,0,12,9,1
"S333",6,0,0,9,3,0,0
"S334",0,0,17,0,0,0,1
"S335",1,0,3,0,17,0,13
"S336",0,22,0,0,0,0,0
"S337",2,0,0,4,0,16,0
"S338",14,11,0,0,5,0,0
"S339",0,0,0,0,0,24,0
"S340",12,0,0,4,0,0,11
"S341",0,0,6,0,19,0,0
"S342",0,0,0,31,2,0,0
"S343",0,12,0,3,0,4,0
"S344",0,0,0,10,16,0,0
"S345",0,3,6,4,3,0,0
"S346",0,13,0,7,0,5,0
"S347",8,0,0,7,10,0,0
"S348",0,0,0,17,0,0,0
"S349",0,15,0,0,0,0,10
"S350",10,0,0,10,12,0,0
"S351",0,16,0,0,0,0,0
"S352",0,0,0,0,15,20,0
"S353",0,0,0,11,18,0,0
"S354",0,13,0,0,0,11,0
"S355",24,0,0,0,2,0,3
"S356",0,14,0,0,11,0,0
"S357",0,0,10,0,8,0,0
"S358",6,0,1,0,20,0,0
"S359",0,9,6,1,6,0,0
"S360",0,0,0,0,27,0,0
"S361",0,3,0,0,0,0,24
"S362",18,0,4,5,0,0,0
"S363",0,8,6,11,0,0,0
"S364",0,18,0,4,0,0,0
"S365",27,0,0,0,0,0,0
"S366",0,0,0,9,3,10,2
"S367",0,0,0,8,14,0,0
"S368",2,0,23,0,1,0,0
"S369",6,0,14,0,14,0,0
"S370",0,0,5,13,0,0,0
"S371",3,4,5,0,0,0,0
"S372",0,0,1,10,14,0,0
"S373",15,0,0,9,0,6,0
"S374",0,0,8,15,0,0,0
"S375",25,0,0,0,0,0,0
"S376",0,9,13,0,0,13,0
"S377",0,0,7,6,5,10,0
"S378",27,0,0,0,0,0,0
"S379",0,0,0,0,24,0,0
"S380",1,29,0,0,0,0,0
"S381",0,16,0,0,0,3,0
"S382",0,0,9,8,1,0,0
"S383",13,10,0,0,0,0,0
"S384",0,0,6,4,0,6,0
"S385",0,0,0,9,0,8,0
"S386",0,0,0,0,10,9,0
"S387",0,16,0,0,0,9,0
"S388",0,0,12,0,7,0,0
"S389",5,16,0,0,1,0,0
"S390",1,0,0,0,19,14,0
"S391",0,0,0,6,8,0,1
"S392",0,0,19,0,0,0,0
"S393",0,0,0,0,25,0,0
"S394",2,0,1,21,10,0,0
"S395",7,0,0,4,4,0,0
"S396",2,7,0,0,13,0,0
"S397",16,0,0,0,0,1,0
"S398",0,14,1,12,0,0,0
"S399",1,12,0,0,19,0,0
"S400",21,0,0,0,12,0,0
"S401",0,27,0,0,0,0,0
"S402",0,0,0,13,10,0,0
"S403",11,0,0,0,21,0,0
"S404",0,0,5,9,0,8,0
"S405",0,1,0,1,17,0,0
"S406",13,0,0,0,0,17,0
"S407",19,5,0,0,1,0,0
"S408",6,0,8,0,5,5,0
"S409",2,0,0,3,12,15,0
"S410",0,16,0,0,1,0,0
"S411",0,7,0,4,9,0,0
"S412",0,0,32,0,1,0,0
"S413",0,15,0,0,0,16,0
"S414",5,0,9,0,0,0,0
"S415",10,0,0,17,0,1,0
"S416",0,13,0,0,5,0,0
"S417",0,0,23,0,0,1,2
"S418",0,8,0,0,12,0,0
"S419",0,0,0,0,21,0,0
"S420",23,0,0,0,0,0,2
"S421",0,0,14,20,0,0,0
"S422",0,2,0,14,20,0,0
"S423",0,0,19,0,0,0,0
"S424",0,0,0,21,0,0,0
"S425",0,0,0,11,11,0,0
"S426",0,10,0,0,1,8,0
"S427",11,0,0,0,9,2,0
"S428",0,40,0,0,0,0,0
"S429",0,0,23,0,0,0,0
"S430",0,9,6,5,0,0,0
"S431",0,0,0,0,0,25,0
"S432",0,0,18,6,0,0,0
"S433",0,0,0,23,0,0,0
"S434",3,1,0,0,0,20,0
"S435",0,14,0,8,0,0,2
"S436",0,9,0,14,0,0,2
"S437",10,0,10,0,0,0,0
"S438",0,11,0,10,0,0,0
"S439",0,0,1,19,0,12,0
"S440",0,0,7,9,0,0,0
"S441",7,19,0,0,0,0,0
"S442",0,27,0,0,0,0,0
"S443",0,0,12,16,0,0,0
"S444",0,0,6,0,0,19,0
"S445",0,0,24,0,0,0,0
"S446",0,0,0,7,12,0,0
"S447",5,5,0,3,0,0,0
"S448",0,0,0,8,21,0,0
"S449",0,27,0,0,0,0,1
"S450",0,0,13,0,8,0,0
"S451",0,0,0,0,19,0,0
"S452",0,0,16,0,0,0,0
"S453",8,0,4,13,0,0,0
"S454",0,0,1,0,27,0,0
"S455",12,0,15,0,0,0,0
"S456",21,0,0,0,0,0,0
"S457",21,0,0,0,1,0,0
"S458",0,7,5,1,0,16,0
"S459",13,0,0,11,0,5,0
"S460",0,0,32,0,0,0,0
"S461",0,0,21,0,0,5,0
"S462",0,0,0,28,0,0,0
"S463",0,0,0,11,0,16,0
"S464",0,10,0,2,13,0,0
"S465",0,0,1,20,0,0,4
"S466",8,1,20,0,0,0,0
"S467",5,5,0,8,6,0,0
"S468",0,31,0,1,0,1,0
"S469",13,3,9,0,0,0,0
"S470",7,0,6,0,0,8,0
"S471",0,0,14,0,19,0,0
"S472",0,4,0,11,7,0,0
"S473",6,14,0,0,15,0,0
"S474",9,0,0,0,9,0,0
"S475",0,0,0,0,0,24,0
"S476",0,0,7,0,15,5,0
"S477",0,0,0,8,0,10,1
"S478",0,0,0,15,0,3,0
"S479",10,0,0,2,3,0,9
"S480",0,0,1,0,0,12,0
"S481",0,9,8,0,0,9,0
"S482",7,16,0,0,3,0,0
"S483",11,5,0,5,0,2,0
"S484",0,0,0,13,0,11,0
"S485",0,0,0,0,30,0,0
"S486",0,0,0,0,14,7,0
"S487",0,0,0,0,17,7,0
"S488",11,10,0,0,0,0,0
"S489",14,0,7,0,0,4,0
"S490",14,0,0,0,4,7,0
"S491",5,7,0,7,0,3,0
"S492",0,12,8,0,8,0,1
"S493",19,4,0,0,0,0,0
"S494",0,0,0,0,2,19,0
"S495",7,0,0,0,12,0,0
"S496",0,17,0,23,0,0,0
"S497",0,0,0,19,0,13,0
"S498",8,9,0,2,8,0,0
"S499",10,11,0,13,0,0,0
"S500",6,0,0,5,0,16,0
