"","T1","T2","T3","T4","T5","T6","T7"
"S112",0,6,0,3,0,0,0
"S113",0,3,0,0,5,2,0
"S114",0,4,0,0,0,4,2
"S115",0,0,4,0,0,4,0
"S116",1,11,0,0,0,0,0
"S117",0,0,0,2,1,7,0
"S118",0,1,1,0,1,3,0
"S119",4,1,1,9,0,0,0
"S120",0,0,4,13,0,0,0
"S121",9,0,2,1,0,0,0
"S122",0,5,0,0,1,0,0
"S123",0,0,0,0,3,6,0
"S124",0,0,0,0,12,0,0
"S125",4,0,0,0,3,3,0
"S126",9,0,0,0,0,0,0
"S127",1,0,6,0,2,0,0
"S128",1,0,0,0,0,5,0
"S129",0,0,0,0,1,14,0
"S130",10,0,0,0,0,0,0
"S131",6,1,0,0,0,2,0
"S132",0,0,9,0,0,0,0
"S133",7,0,1,0,0,5,0
"S134",1,0,0,3,0,0,0
"S135",0,0,0,7,0,6,0
"S136",0,0,0,5,0,0,0
"S137",0,6,0,0,0,0,0
"S138",0,0,7,1,0,0,0
"S139",6,0,0,0,0,0,2
"S140",0,3,3,0,0,0,0
"S141",3,0,0,0,5,4,0
"S142",0,0,0,0,9,3,0
"S143",5,0,3,1,0,0,0
"S144",2,0,6,0,0,0,0
"S145",0,0,0,0,2,2,0
"S146",3,11,0,0,0,0,0
"S147",6,0,0,4,0,0,0
"S148",0,0,3,5,4,0,0
"S149",2,0,0,0,0,0,14
"S150",0,13,0,0,0,0,0
"S151",0,0,6,2,0,0,0
"S152",0,0,0,2,0,2,0
"S153",0,7,6,1,1,0,0
"S154",3,0,0,0,0,4,2
"S155",0,0,0,0,4,5,0
"S156",4,0,0,0,3,0,0
"S157",0,0,0,5,0,2,0
"S158",0,0,0,7,0,4,0
"S159",0,7,8,0,0,0,0
"S160",12,0,0,1,0,0,0
"S161",11,0,0,0,0,0,0
"S162",2,0,0,3,0,0,0
"S163",7,7,0,0,0,0,0
"S164",9,0,0,0,0,0,0
"S165",0,1,3,0,0,5,0
"S166",3,2,0,4,1,1,0
"S167",1,1,2,1,0,3,0
"S168",0,3,0,4,0,1,0
"S169",0,2,1,2,0,5,0
"S170",0,1,0,5,0,0,0
"S171",0,1,6,5,0,0,0
"S172",2,2,1,0,0,0,0
"S173",0,5,0,4,0,0,2
"S174",0,0,0,0,8,0,0
"S175",3,0,0,0,0,3,0
"S176",0,11,0,0,0,0,0
"S177",5,0,0,1,2,0,0
"S178",0,2,0,0,5,2,0
"S179",0,2,3,2,1,0,0
"S180",0,1,0,0,8,0,0
"S181",7,0,0,0,0,0,0
"S182",3,0,0,1,0,0,0
"S183",0,8,0,0,5,0,0
"S184",7,0,0,0,0,0,0
"S185",0,0,0,5,0,2,0
"S186",0,9,0,0,0,0,0
"S187",0,0,5,0,0,5,0
"S188",0,0,0,15,0,0,1
"S189",0,0,0,0,0,15,0
"S190",0,0,0,0,10,0,0
"S191",1,1,0,2,0,0,0
"S192",0,0,6,2,0,0,0
"S193",0,0,7,0,0,0,0
"S194",0,5,5,0,0,0,0
"S195",5,2,0,2,1,0,0
"S196",1,0,5,0,0,0,0
"S197",0,0,0,0,8,0,0
"S198",0,0,3,0,0,6,0
"S199",5,0,1,0,0,6,0
"S200",0,0,5,0,7,0,0
"S201",4,0,0,0,6,0,2
"S202",2,0,1,3,0,0,0
"S203",0,0,0,0,9,4,0
"S204",0,0,0,0,10,0,0
"S205",1,0,0,0,12,0,0
"S206",0,7,0,0,0,0,0
"S207",0,0,5,0,5,0,0
"S208",6,0,0,0,0,0,0
"S209",0,4,0,4,0,3,0
"S210",0,7,0,4,0,0,0
"S211",0,0,0,2,0,11,0
"S212",2,3,1,0,3,0,0
"S213",0,0,0,0,13,0,0
"S214",5,0,3,0,0,0,0
"S215",0,7,0,0,0,0,0
"S216",16,0,0,0,0,0,0
"S217",17,0,0,0,0,0,0
"S218",0,6,2,0,0,0,2
"S219",0,4,0,5,0,0,0
"S220",0,0,1,4,5,2,0
"S221",0,0,0,1,0,10,0
"S222",8,0,0,0,0,0,0
"S223",0,0,0,0,1,12,0
"S224",0,2,0,0,8,0,0
"S225",0,0,12,0,2,0,0
"S226",0,3,0,5,2,2,0
"S227",0,3,0,0,1,0,0
"S228",6,0,0,0,2,0,0
"S229",7,0,0,13,0,0,0
"S230",0,0,0,0,7,0,0
"S231",0,0,0,0,11,0,0
"S232",0,0,15,0,0,0,0
"S233",0,2,0,4,6,0,0
"S234",0,0,9,0,0,0,0
"S235",0,0,0,0,0,10,0
"S236",0,8,0,0,0,0,0
"S237",8,0,0,0,0,0,0
"S238",0,8,0,0,0,2,0
"S239",5,0,0,0,4,7,0
"S240",0,8,0,0,0,0,0
"S241",0,7,4,0,0,3,0
"S242",10,0,0,0,0,0,0
"S243",0,7,0,0,0,3,0
"S244",0,4,0,0,7,0,0
"S245",0,5,0,0,0,9,0
"S246",0,0,0,0,7,2,2
"S247",4,0,3,5,0,0,0
"S248",0,0,0,0,0,15,0
"S249",3,0,6,0,0,1,0
"S250",9,0,0,1,0,0,0
"S251",0,0,1,0,10,0,1
"S252",9,1,0,0,0,0,0
"S253",9,2,0,0,0,0,0
"S254",0,5,0,0,3,0,0
"S255",2,1,1,0,0,0,0
"S256",0,3,0,0,0,6,0
"S257",0,4,6,0,0,0,0
"S258",3,7,0,0,0,0,0
"S259",9,1,0,4,0,0,0
"S260",0,13,0,1,0,5,0
"S261",0,6,0,6,2,0,0
"S262",0,0,2,0,0,3,0
"S263",5,0,0,0,0,0,0
"S264",0,0,0,0,4,1,0
"S265",4,0,0,0,0,4,0
"S266",0,0,11,0,0,0,0
"S267",0,0,3,6,0,0,0
"S268",2,5,3,0,0,0,0
"S269",4,0,0,0,0,5,0
"S270",2,2,4,0,1,4,0
"S271",4,6,0,0,0,0,0
"S272",0,5,0,0,0,2,0
"S273",9,0,0,0,0,0,0
"S274",0,4,0,0,6,0,0
"S275",0,0,6,1,2,0,4
"S276",0,0,0,9,0,0,0
"S277",0,0,0,11,0,0,0
"S278",0,0,0,0,16,0,0
"S279",1,0,10,0,0,1,0
"S280",0,0,0,0,3,4,0
"S281",0,0,0,0,0,11,0
"S282",0,0,0,5,0,0,0
"S283",0,0,0,4,0,0,0
"S284",1,0,1,5,0,0,1
"S285",0,5,8,0,0,0,0
"S286",14,0,0,0,0,0,0
"S287",0,0,0,5,0,0,0
"S288",0,0,9,0,0,3,0
"S289",0,0,3,0,6,0,0
"S290",0,0,4,3,0,0,0
"S291",0,0,0,0,0,12,0
"S292",0,0,9,5,0,0,0
"S293",4,3,0,0,0,0,0
"S294",0,3,0,0,5,2,0
"S295",0,0,0,0,8,0,0
"S296",3,0,4,0,0,4,0
"S297",0,1,1,0,0,3,0
"S298",1,4,2,3,0,0,0
"S299",0,5,0,0,0,4,0
"S300",0,10,0,0,0,6,0
"S301",0,0,9,0,0,0,0
"S302",2,3,2,1,0,0,0
"S303",5,1,0,2,0,0,0
"S304",0,6,3,0,0,0,0
"S305",0,0,0,2,0,0,8
"S306",0,0,10,0,0,0,0
"S307",0,0,0,0,4,0,0
"S308",0,0,10,0,0,0,0
"S309",0,0,0,0,7,0,0
"S310",0,0,5,0,0,0,4
"S311",1,0,0,0,0,8,0
"S312",0,0,0,0,10,0,0
"S313",0,5,0,0,1,11,0
"S314",8,0,0,0,0,2,0
"S315",6,0,0,4,0,0,0
"S316",0,7,2,0,0,0,0
"S317",4,0,0,0,6,0,0
"S318",0,0,0,6,0,0,1
"S319",0,0,0,8,2,0,0
"S320",0,0,16,0,0,0,0
"S321",0,0,4,0,0,7,0
"S322",0,2,0,0,0,10,0
"S323",0,0,0,0,14,0,0
"S324",1,0,7,0,1,0,0
"S325",6,11,0,0,0,0,0
"S326",0,0,0,5,8,0,0
"S327",0,10,0,0,0,0,0
"S328",3,0,5,0,0,0,0
"S329",1,7,0,0,4,3,0
"S330",0,7,0,0,1,0,0
"S331",2,0,1,1,1,7,0
"S332",0,0,10,0,0,0,0
"S333",0,3,5,1,0,1,0
"S334",2,6,2,0,0,0,0
"S335",0,0,7,0,0,7,0
"S336",0,0,9,0,0,0,0
"S337",0,6,0,1,5,0,0
"S338",0,0,0,0,0,9,0
"S339",0,0,0,6,0,4,0
"S340",0,10,0,0,0,0,0
"S341",0,0,1,1,0,7,1
"S342",0,0,6,0,8,0,0
"S343",10,0,0,0,0,0,0
"S344",0,0,3,0,7,3,0
"S345",3,0,0,4,0,0,0
"S346",0,0,0,5,0,7,0
"S347",2,0,0,3,2,0,0
"S348",0,2,0,2,2,0,0
"S349",0,0,0,0,2,11,0
"S350",2,3,0,0,0,9,0
"S351",0,11,0,0,0,0,0
"S352",1,0,0,10,0,0,0
"S353",0,0,0,9,0,9,0
"S354",0,0,0,2,9,0,0
"S355",1,0,0,0,7,0,0
"S356",0,6,0,0,0,0,0
"S357",1,3,0,0,1,5,0
"S358",0,5,5,0,0,4,0
"S359",6,0,0,0,0,0,0
"S360",1,0,0,4,5,0,0
"S361",1,0,0,0,0,5,0
"S362",1,9,0,0,0,0,0
"S363",6,0,6,1,0,0,0
"S364",4,0,0,0,7,0,0
"S365",7,0,0,1,0,0,0
"S366",0,0,0,1,9,0,0
"S367",0,0,0,0,7,5,0
"S368",0,1,6,3,0,0,0
"S369",5,0,0,4,1,0,0
"S370",0,3,0,0,2,4,0
"S371",4,2,0,1,0,4,0
"S372",0,5,7,0,0,0,0
"S373",3,0,0,0,10,0,0
"S374",0,0,8,0,0,0,0
"S375",0,8,0,0,0,0,0
"S376",0,0,0,0,0,10,0
"S377",1,0,0,5,7,0,0
"S378",0,0,5,2,1,1,0
"S379",0,0,0,0,12,0,0
"S380",0,1,0,6,0,0,0
"S381",6,4,2,0,0,0,0
"S382",0,1,1,9,0,0,0
"S383",0,4,8,1,0,0,0
"S384",4,3,0,0,0,0,0
"S385",0,6,4,0,0,0,0
"S386",0,4,0,7,0,0,0
"S387",16,0,0,0,0,0,0
"S388",0,0,0,0,6,4,0
"S389",0,7,0,0,5,4,0
"S390",0,9,0,0,0,0,0
"S391",0,0,2,6,0,0,0
"S392",0,0,0,13,0,0,0
"S393",0,0,0,9,2,0,0
"S394",0,0,0,0,10,2,0
"S395",1,13,0,0,0,0,2
"S396",10,0,0,1,0,0,0
"S397",1,0,0,0,4,0,0
"S398",1,0,0,0,7,0,0
"S399",0,0,3,2,5,0,0
"S400",0,0,1,0,0,7,0
"S401",0,0,0,4,6,0,0
"S402",6,0,2,0,0,0,0
"S403",8,0,0,1,0,3,0
"S404",0,0,1,0,9,0,0
"S405",2,0,3,1,2,0,0
"S406",0,13,0,0,1,2,2
"S407",0,0,0,0,9,0,0
"S408",0,1,0,0,12,0,0
"S409",1,2,3,0,0,3,0
"S410",0,0,0,2,12,0,0
"S411",1,0,0,9,0,0,0
"S412",3,0,1,2,4,0,0
"S413",11,2,0,0,0,0,0
"S414",0,0,0,0,3,7,0
"S415",7,0,6,0,0,0,0
"S416",0,1,0,1,7,1,0
"S417",0,3,3,0,2,1,0
"S418",2,0,8,0,5,0,0
"S419",0,0,0,10,0,0,0
"S420",0,0,0,0,10,0,0
"S421",0,4,4,3,0,0,0
"S422",0,0,0,0,9,0,0
"S423",0,0,0,7,0,0,0
"S424",1,0,5,0,6,1,0
"S425",0,0,0,0,0,9,0
"S426",6,0,0,0,0,1,0
"S427",4,1,0,0,4,0,0
"S428",9,0,6,3,0,0,0
"S429",0,8,0,0,0,0,0
"S430",0,0,0,6,6,0,1
"S431",6,0,4,0,0,0,0
"S432",8,6,0,0,0,0,0
"S433",2,2,1,3,0,0,0
"S434",0,0,0,5,2,6,0
"S435",1,6,0,0,2,0,0
"S436",0,0,3,0,0,3,0
"S437",0,0,0,0,11,1,0
"S438",0,0,0,0,10,0,0
"S439",0,0,0,4,4,0,0
"S440",0,0,0,5,3,0,1
"S441",1,4,0,0,2,0,0
"S442",0,4,0,0,2,0,0
"S443",0,0,4,4,0,0,0
"S444",4,0,0,4,0,0,0
"S445",0,7,0,4,0,0,0
"S446",0,0,0,9,4,0,0
"S447",0,0,10,0,0,0,0
"S448",0,0,0,5,4,0,0
"S449",3,0,3,1,0,0,0
"S450",0,7,0,0,0,0,0
"S451",0,0,0,9,5,0,0
"S452",3,4,0,0,0,0,0
"S453",5,0,0,0,0,0,2
"S454",0,4,0,0,6,7,0
"S455",0,0,0,10,0,0,0
"S456",4,0,6,0,3,0,0
"S457",0,2,5,0,0,0,0
"S458",0,0,0,0,10,0,0
"S459",0,0,6,0,1,0,0
"S460",0,0,5,0,0,2,0
"S461",11,0,2,0,0,0,0
"S462",0,4,0,0,6,5,0
"S463",0,0,0,0,8,7,0
"S464",2,10,0,0,3,0,0
"S465",0,0,0,11,0,4,0
"S466",0,0,0,4,6,0,1
"S467",4,0,0,0,6,0,0
"S468",0,4,0,0,0,0,5
"S469",0,2,0,1,5,0,0
"S470",0,11,0,0,2,0,0
"S471",14,0,0,0,0,0,0
"S472",0,12,0,0,0,0,0
"S473",0,0,0,5,0,0,0
"S474",1,5,0,5,0,0,2
"S475",2,0,0,3,0,3,0
"S476",1,1,0,0,0,4,0
"S477",0,5,1,0,0,1,0
"S478",0,0,1,0,0,7,0
"S479",1,6,0,0,4,0,0
"S480",7,0,4,0,2,0,0
"S481",1,1,0,1,0,0,0
"S482",1,1,0,3,0,0,0
"S483",0,4,0,0,0,6,0
"S484",0,0,0,1,8,0,0
"S485",3,0,0,0,8,0,0
"S486",0,10,0,0,2,0,0
"S487",0,9,0,0,0,0,0
"S488",0,5,3,0,0,0,0
"S489",0,0,11,0,0,0,0
"S490",0,0,0,0,0,7,0
"S491",0,3,0,7,2,0,0
"S492",0,7,0,3,0,5,0
"S493",1,3,0,0,0,0,0
"S494",1,0,3,1,3,1,0
"S495",0,0,12,0,0,0,0
"S496",4,0,0,0,0,0,0
"S497",0,0,0,0,10,5,0
"S498",0,0,0,1,0,5,0
"S499",0,0,0,8,0,0,0
"S500",8,0,0,0,0,0,0
