"","T1","T2","T3","T4","T5","T6","T7"
"S435",0,0,0,4,23,0,0
"S436",14,10,2,0,0,0,0
"S437",0,0,22,0,0,0,0
"S438",0,26,0,0,0,0,0
"S439",0,0,18,0,9,0,0
"S440",0,10,0,10,0,2,0
"S441",0,0,12,0,7,11,0
"S442",0,0,0,3,18,0,0
"S443",12,14,0,0,0,0,0
"S444",0,0,0,23,0,0,2
"S445",0,7,10,9,0,0,0
"S446",0,0,20,0,7,0,0
"S447",0,0,8,11,0,0,0
"S448",10,0,9,0,1,8,0
"S449",10,0,12,1,0,0,0
"S450",0,0,1,15,0,0,0
"S451",0,0,0,7,0,17,0
"S452",7,0,9,1,0,0,0
"S453",0,12,9,0,0,0,0
"S454",0,6,6,8,0,0,1
"S455",7,0,0,0,9,0,0
"S456",0,0,0,0,28,1,0
"S457",6,0,0,3,7,6,0
"S458",2,9,3,0,0,8,0
"S459",0,0,0,0,20,0,0
"S460",9,0,0,0,0,9,0
"S461",0,13,6,0,6,0,0
"S462",1,23,0,0,0,0,0
"S463",9,4,0,6,0,0,0
"S464",0,0,5,7,0,0,0
"S465",0,0,0,0,0,23,2
"S466",0,0,13,8,9,0,0
"S467",0,0,14,0,10,0,0
"S468",0,10,10,0,0,3,0
"S469",0,3,0,0,0,22,0
"S470",0,0,16,0,0,8,0
"S471",0,0,7,5,7,0,0
"S472",2,0,0,0,13,4,0
"S473",4,0,0,21,0,0,0
"S474",0,0,22,0,0,0,0
"S475",0,0,0,0,0,35,0
"S476",0,12,16,0,0,0,0
"S477",0,0,7,14,0,0,0
"S478",21,0,17,0,0,0,0
"S479",0,0,0,1,16,12,0
"S480",0,0,6,0,9,9,0
"S481",9,0,0,4,0,11,0
"S482",0,0,0,0,0,0,28
"S483",21,0,0,0,9,0,0
"S484",0,5,5,0,0,12,0
"S485",13,9,4,0,0,0,0
"S486",7,8,0,0,0,16,0
"S487",0,0,0,0,0,24,0
"S488",0,0,28,0,0,0,0
"S489",1,22,0,5,2,0,0
"S490",0,0,1,4,24,0,0
"S491",9,0,1,7,3,0,1
"S492",0,0,0,19,5,5,2
"S493",0,4,0,5,4,4,0
"S494",8,0,0,0,18,0,0
"S495",9,0,6,0,0,5,0
"S496",0,15,0,0,7,0,0
"S497",0,0,0,0,25,0,0
"S498",0,8,4,0,0,11,0
"S499",18,0,0,0,0,0,0
"S500",1,0,0,2,0,35,0
