"","T1","T2","T3","T4","T5","T6","T7"
"S405",0,0,32,0,0,0,0
"S406",0,0,17,0,4,0,0
"S407",0,2,0,0,0,0,22
"S408",0,0,0,0,8,9,0
"S409",12,7,2,0,0,9,0
"S410",16,0,0,0,0,7,0
"S411",0,6,3,1,3,9,0
"S412",0,0,24,0,0,0,1
"S413",11,0,0,2,0,18,0
"S414",0,7,0,0,14,0,0
"S415",24,0,0,0,0,0,0
"S416",0,0,0,0,0,28,0
"S417",0,0,0,1,0,0,26
"S418",0,0,0,6,0,31,1
"S419",0,21,0,0,0,0,0
"S420",0,0,0,20,12,0,0
"S421",22,0,0,0,0,0,0
"S422",0,1,0,0,20,0,1
"S423",9,0,7,4,8,0,0
"S424",8,0,0,0,10,5,0
"S425",0,0,0,0,2,12,0
"S426",0,22,1,0,10,0,0
"S427",1,9,8,0,0,8,0
"S428",0,0,40,2,0,0,0
"S429",0,0,27,2,0,0,0
"S430",0,9,2,5,0,4,0
"S431",16,0,0,11,0,0,0
"S432",5,1,4,0,11,0,0
"S433",3,0,0,0,27,0,0
"S434",0,0,1,0,0,25,0
"S435",0,0,0,0,0,26,0
"S436",0,20,0,0,0,0,1
"S437",0,0,0,4,0,0,20
"S438",0,0,22,0,0,0,0
"S439",8,0,0,0,13,0,0
"S440",0,0,11,0,15,0,0
"S441",0,1,7,3,0,9,0
"S442",0,0,0,0,28,0,1
"S443",0,0,29,0,0,1,0
"S444",19,0,0,0,7,0,0
"S445",0,0,0,0,27,0,0
"S446",17,0,0,0,10,0,0
"S447",0,22,5,0,0,0,0
"S448",15,0,0,0,9,0,0
"S449",0,1,13,0,11,0,0
"S450",0,0,0,1,0,22,0
"S451",14,0,8,0,0,0,0
"S452",5,4,5,0,8,4,0
"S453",0,0,0,0,0,33,0
"S454",0,1,0,0,19,0,0
"S455",0,13,0,0,12,0,0
"S456",0,26,0,1,0,1,1
"S457",4,0,5,13,0,0,0
"S458",0,17,0,0,19,0,0
"S459",17,0,0,0,9,0,0
"S460",12,18,0,0,0,0,0
"S461",0,0,24,0,0,0,0
"S462",0,2,0,0,20,0,0
"S463",0,0,0,1,0,20,0
"S464",0,0,14,12,0,0,0
"S465",4,3,5,3,3,5,0
"S466",0,0,12,7,0,0,0
"S467",0,2,27,0,0,0,0
"S468",0,0,13,4,0,0,4
"S469",10,0,5,13,0,0,0
"S470",24,0,0,0,0,0,0
"S471",0,0,15,0,0,9,0
"S472",0,12,0,0,12,1,0
"S473",0,4,9,0,0,6,0
"S474",4,0,0,10,0,9,0
"S475",12,14,0,0,0,0,0
"S476",7,0,0,7,0,2,0
"S477",23,0,0,0,1,1,0
"S478",0,0,6,0,0,11,4
"S479",8,0,0,7,8,0,0
"S480",0,0,0,10,8,0,0
"S481",0,0,9,2,0,8,0
"S482",0,0,12,0,16,0,0
"S483",0,0,1,10,0,12,0
"S484",0,0,25,12,0,0,0
"S485",0,18,5,3,0,0,0
"S486",8,5,8,0,8,0,0
"S487",0,0,0,13,14,1,0
"S488",0,3,7,14,0,0,0
"S489",21,0,0,0,0,0,0
"S490",12,3,0,0,0,10,0
"S491",0,19,0,0,0,0,0
"S492",9,0,0,0,14,0,0
"S493",26,0,0,0,0,0,0
"S494",13,0,2,0,11,0,0
"S495",7,4,11,0,0,0,1
"S496",9,0,0,6,2,0,0
"S497",0,0,8,10,3,7,0
"S498",0,22,2,0,0,0,2
"S499",0,0,17,0,0,0,2
"S500",1,0,0,0,19,0,0
