"","T1","T2","T3","T4","T5","T6","T7"
"S150",0,0,1,0,5,0,0
"S151",0,0,0,0,0,5,0
"S152",9,0,0,0,0,1,0
"S153",4,0,6,0,0,4,1
"S154",0,0,0,5,0,0,0
"S155",1,0,0,2,1,0,0
"S156",0,3,0,2,2,0,0
"S157",2,4,0,0,0,0,0
"S158",0,0,0,5,0,0,0
"S159",0,0,22,0,0,0,0
"S160",0,0,5,0,5,0,0
"S161",0,0,12,0,0,0,0
"S162",0,7,0,0,0,0,0
"S163",4,0,2,0,3,1,0
"S164",0,0,4,4,7,0,0
"S165",0,0,8,0,1,0,1
"S166",0,0,0,3,8,0,0
"S167",0,0,2,0,3,1,0
"S168",0,3,0,4,0,0,0
"S169",6,0,0,4,0,1,0
"S170",0,6,0,3,0,0,0
"S171",0,0,1,0,12,0,0
"S172",0,6,2,0,3,0,0
"S173",8,0,0,0,5,0,0
"S174",0,0,4,0,0,3,0
"S175",0,3,6,0,0,1,0
"S176",1,4,4,0,0,0,1
"S177",0,4,0,0,1,0,0
"S178",0,8,0,3,0,0,0
"S179",0,0,2,0,0,6,0
"S180",1,0,0,1,0,3,0
"S181",4,0,7,2,0,0,0
"S182",0,3,1,0,0,0,0
"S183",0,0,4,0,3,5,0
"S184",2,0,0,4,0,0,0
"S185",6,0,1,2,0,0,0
"S186",0,0,0,0,5,0,0
"S187",0,0,0,0,3,11,0
"S188",0,0,11,0,0,0,0
"S189",12,0,0,1,0,0,0
"S190",1,0,3,0,9,0,0
"S191",0,0,0,0,0,9,0
"S192",0,0,1,3,0,2,0
"S193",0,0,0,0,0,0,9
"S194",3,0,0,0,0,3,0
"S195",0,0,0,0,13,0,0
"S196",3,0,8,0,0,0,0
"S197",0,0,0,6,2,0,0
"S198",5,3,0,0,0,0,0
"S199",0,0,0,0,4,3,0
"S200",10,0,0,0,0,0,0
"S201",0,0,0,5,5,0,0
"S202",0,0,0,0,0,0,4
"S203",0,0,1,0,0,7,0
"S204",0,3,0,0,6,0,4
"S205",5,5,0,0,0,0,0
"S206",1,2,0,3,3,0,0
"S207",4,6,0,0,0,3,0
"S208",0,5,0,0,0,0,0
"S209",0,0,0,0,0,8,0
"S210",0,0,0,13,5,0,0
"S211",1,0,4,1,0,0,0
"S212",2,1,1,2,0,1,0
"S213",1,6,0,0,0,0,0
"S214",0,3,0,0,5,0,0
"S215",0,0,0,14,0,0,0
"S216",0,0,4,4,0,0,0
"S217",0,0,6,0,4,0,0
"S218",3,3,0,0,2,0,0
"S219",3,0,0,7,3,0,0
"S220",12,0,0,0,0,0,0
"S221",1,0,0,4,0,1,0
"S222",0,0,0,7,0,0,0
"S223",0,0,2,2,5,0,0
"S224",0,9,0,0,6,0,0
"S225",3,0,0,5,0,0,0
"S226",4,0,0,0,3,4,0
"S227",7,0,0,3,0,0,0
"S228",2,3,2,0,0,0,0
"S229",5,0,0,0,6,0,0
"S230",0,2,0,0,7,0,0
"S231",0,7,0,0,1,0,0
"S232",6,0,4,0,0,0,0
"S233",3,2,0,4,0,0,0
"S234",0,2,2,0,0,2,0
"S235",3,0,0,6,0,0,0
"S236",2,6,0,0,0,0,0
"S237",0,1,0,5,0,6,0
"S238",0,0,0,0,0,9,0
"S239",0,0,0,0,0,10,0
"S240",0,0,3,1,3,0,0
"S241",0,3,3,0,0,3,0
"S242",0,0,0,4,0,8,0
"S243",13,0,0,0,0,0,0
"S244",0,0,0,14,0,0,0
"S245",4,4,1,0,0,0,0
"S246",0,4,0,0,5,0,0
"S247",0,13,0,0,2,0,0
"S248",0,0,3,0,8,0,0
"S249",0,13,0,0,0,0,0
"S250",2,0,4,1,2,0,0
"S251",0,0,12,0,0,0,0
"S252",0,0,0,0,9,0,0
"S253",0,0,0,12,0,0,0
"S254",0,0,0,0,10,0,0
"S255",0,0,3,0,0,6,0
"S256",0,0,0,4,0,0,0
"S257",3,0,0,4,0,0,0
"S258",0,3,0,0,0,6,0
"S259",1,5,0,0,4,0,0
"S260",4,0,4,0,1,4,0
"S261",3,12,0,0,0,0,0
"S262",0,4,0,3,0,0,0
"S263",0,0,0,0,2,9,0
"S264",0,0,1,0,7,2,0
"S265",0,7,0,0,0,0,0
"S266",7,0,0,0,0,5,0
"S267",0,0,0,2,3,5,0
"S268",8,0,0,0,0,7,0
"S269",9,0,2,2,0,2,0
"S270",0,4,0,2,0,3,0
"S271",0,0,0,11,0,0,0
"S272",7,2,0,0,0,0,0
"S273",0,0,0,8,0,0,0
"S274",0,0,0,0,1,10,0
"S275",0,1,0,5,0,0,0
"S276",5,0,0,0,0,0,0
"S277",0,0,0,9,0,0,0
"S278",0,15,0,0,0,0,0
"S279",0,0,0,5,1,0,0
"S280",2,3,3,0,0,5,0
"S281",0,0,0,7,0,0,0
"S282",0,4,2,0,0,0,0
"S283",0,13,0,0,0,0,0
"S284",0,3,0,0,4,2,0
"S285",0,4,0,4,0,0,0
"S286",0,0,3,0,8,1,0
"S287",0,0,0,1,0,11,0
"S288",0,5,0,0,0,2,0
"S289",0,11,0,0,0,0,0
"S290",0,4,0,6,0,0,0
"S291",0,6,0,0,0,4,0
"S292",0,0,16,0,0,0,0
"S293",0,0,10,0,0,5,0
"S294",0,2,7,0,0,0,0
"S295",5,0,0,2,1,3,0
"S296",0,2,0,0,1,6,0
"S297",1,10,0,0,0,0,0
"S298",7,0,0,5,0,0,0
"S299",4,0,0,3,0,0,0
"S300",0,0,1,0,11,0,0
"S301",0,0,2,0,3,1,2
"S302",0,7,0,0,0,0,0
"S303",0,0,0,0,6,6,0
"S304",0,2,2,0,4,0,0
"S305",0,9,0,0,2,2,0
"S306",0,0,0,0,0,10,0
"S307",0,0,0,5,8,0,1
"S308",2,0,0,0,0,10,0
"S309",0,0,0,0,1,9,0
"S310",5,0,0,0,0,2,0
"S311",0,0,2,0,4,0,0
"S312",10,0,0,0,0,0,0
"S313",0,2,4,0,5,0,0
"S314",2,0,0,2,0,3,0
"S315",0,0,1,8,0,0,0
"S316",0,5,3,3,0,0,0
"S317",1,1,0,1,0,0,0
"S318",0,0,10,0,0,0,0
"S319",0,1,4,5,1,0,0
"S320",1,0,3,2,0,0,1
"S321",8,0,0,0,0,0,0
"S322",2,0,0,0,10,0,0
"S323",1,4,0,0,0,0,0
"S324",0,0,3,0,4,0,0
"S325",0,1,7,0,0,0,0
"S326",0,0,0,4,2,1,0
"S327",0,6,0,0,7,0,0
"S328",0,0,0,0,6,3,0
"S329",0,4,1,0,5,0,1
"S330",0,4,3,1,0,0,0
"S331",6,1,0,0,0,11,0
"S332",0,0,7,0,0,0,0
"S333",0,8,3,3,0,0,0
"S334",0,4,0,0,4,0,0
"S335",2,2,1,0,1,0,4
"S336",0,0,2,0,0,6,0
"S337",11,0,0,0,3,0,0
"S338",0,7,0,0,0,5,0
"S339",0,0,0,0,3,0,12
"S340",11,0,0,0,0,0,0
"S341",10,0,0,0,0,1,0
"S342",0,0,3,8,0,0,1
"S343",0,0,10,0,0,3,0
"S344",0,0,10,0,0,0,0
"S345",0,0,0,13,0,0,0
"S346",3,0,0,3,0,0,0
"S347",0,0,10,1,0,0,0
"S348",0,0,0,0,6,0,0
"S349",0,0,0,0,12,0,0
"S350",3,2,6,0,0,0,0
"S351",0,0,0,0,13,0,0
"S352",2,7,0,0,0,0,0
"S353",0,2,1,0,0,3,0
"S354",6,1,0,0,0,0,0
"S355",0,0,4,1,0,0,0
"S356",5,1,0,0,3,0,0
"S357",1,5,0,7,0,0,0
"S358",1,0,0,0,0,1,0
"S359",0,2,5,0,0,2,0
"S360",9,0,0,0,0,0,0
"S361",0,0,0,8,0,0,0
"S362",5,4,0,0,3,0,0
"S363",9,0,0,6,0,0,0
"S364",0,0,0,0,0,9,0
"S365",1,3,5,2,2,0,0
"S366",2,0,2,1,2,0,0
"S367",8,0,0,0,0,8,0
"S368",0,5,0,7,0,0,0
"S369",0,3,3,0,1,0,0
"S370",0,0,13,0,0,0,0
"S371",0,0,0,0,6,0,0
"S372",0,2,0,6,0,0,0
"S373",1,0,0,3,0,0,0
"S374",0,1,0,0,4,3,0
"S375",0,0,0,0,11,0,3
"S376",0,4,0,5,0,1,0
"S377",6,5,0,0,0,0,0
"S378",5,0,0,0,0,0,0
"S379",2,0,2,6,2,0,0
"S380",0,0,10,0,0,0,0
"S381",3,0,1,0,3,5,0
"S382",0,8,0,2,0,1,0
"S383",10,6,0,0,0,0,0
"S384",4,0,0,11,0,0,0
"S385",0,4,0,0,0,3,0
"S386",4,5,0,0,4,0,1
"S387",1,0,0,0,7,0,3
"S388",0,6,0,6,0,4,0
"S389",0,2,0,0,9,0,0
"S390",0,3,1,0,0,2,0
"S391",7,0,0,0,0,0,0
"S392",1,4,0,0,2,0,0
"S393",1,0,0,0,2,0,0
"S394",0,0,0,0,2,7,2
"S395",0,0,0,0,0,0,8
"S396",0,0,6,0,2,1,0
"S397",0,0,6,3,0,0,0
"S398",0,1,0,0,8,0,0
"S399",0,0,2,2,0,2,0
"S400",0,0,5,0,0,0,0
"S401",0,2,1,6,0,6,0
"S402",0,8,0,0,0,0,0
"S403",0,0,3,0,2,0,0
"S404",0,0,0,1,4,0,9
"S405",1,0,0,0,1,2,0
"S406",0,2,0,0,1,0,0
"S407",0,0,2,0,0,5,0
"S408",0,4,0,0,0,1,1
"S409",1,0,0,7,0,0,0
"S410",0,2,0,2,8,0,0
"S411",0,13,0,0,0,0,0
"S412",0,5,0,3,0,0,0
"S413",0,0,5,6,0,0,0
"S414",4,0,0,0,4,1,0
"S415",0,0,7,0,4,0,0
"S416",0,0,0,0,4,6,0
"S417",0,0,1,0,3,1,2
"S418",0,0,0,5,0,10,0
"S419",0,0,3,0,0,7,0
"S420",0,2,8,0,0,0,0
"S421",0,1,0,0,6,0,0
"S422",0,5,0,4,0,0,0
"S423",0,3,0,0,7,0,0
"S424",0,10,0,0,0,0,0
"S425",8,8,0,0,0,0,0
"S426",0,9,0,0,0,0,0
"S427",0,0,0,2,4,0,0
"S428",0,0,0,10,0,0,0
"S429",0,2,0,7,0,0,0
"S430",0,0,0,4,2,3,0
"S431",0,0,8,2,0,0,0
"S432",0,0,0,3,5,0,0
"S433",0,0,5,0,2,3,0
"S434",0,5,5,0,0,0,0
"S435",0,0,0,8,0,4,0
"S436",0,0,1,7,0,0,0
"S437",4,0,0,4,0,1,0
"S438",2,2,0,0,3,3,0
"S439",1,0,3,0,0,0,0
"S440",1,0,3,2,0,3,0
"S441",0,2,0,0,2,3,0
"S442",0,10,0,0,0,0,0
"S443",0,9,0,8,0,0,0
"S444",0,0,9,0,0,0,0
"S445",0,6,0,0,0,4,0
"S446",7,0,0,0,0,4,0
"S447",0,0,0,4,0,6,0
"S448",7,1,0,0,2,0,0
"S449",0,0,9,0,0,0,0
"S450",1,0,0,6,0,3,0
"S451",0,8,0,0,0,5,0
"S452",9,0,0,0,2,0,1
"S453",0,0,8,0,2,5,0
"S454",0,0,5,0,1,1,0
"S455",0,0,0,0,0,11,0
"S456",0,0,5,0,0,6,0
"S457",7,0,0,4,0,0,0
"S458",0,0,0,8,1,0,0
"S459",0,0,2,0,5,0,0
"S460",0,12,0,0,0,0,0
"S461",4,0,5,0,4,0,0
"S462",0,0,0,5,0,1,0
"S463",0,3,0,4,4,0,0
"S464",13,0,0,0,0,0,2
"S465",0,0,14,0,0,0,0
"S466",0,0,0,4,6,0,0
"S467",0,0,0,5,0,0,0
"S468",0,0,0,0,0,18,0
"S469",0,0,5,0,0,0,5
"S470",0,7,0,0,8,0,0
"S471",0,4,4,0,0,0,1
"S472",0,0,0,5,1,3,0
"S473",0,4,6,0,0,0,0
"S474",0,0,0,0,0,9,1
"S475",4,0,3,0,0,0,0
"S476",2,1,4,0,0,1,0
"S477",0,9,0,0,0,0,1
"S478",0,0,0,0,0,5,1
"S479",3,1,1,4,0,0,0
"S480",6,0,0,0,3,0,0
"S481",0,1,2,0,2,0,0
"S482",0,0,3,6,0,0,0
"S483",0,0,0,5,0,2,0
"S484",0,0,0,9,3,0,0
"S485",0,0,7,8,0,0,1
"S486",0,12,0,0,0,0,0
"S487",0,14,0,0,0,1,0
"S488",0,0,0,0,0,6,0
"S489",5,4,0,0,0,0,0
"S490",1,10,0,0,0,0,0
"S491",0,10,0,0,0,0,0
"S492",12,0,0,0,0,0,0
"S493",0,1,0,4,0,0,0
"S494",3,0,0,0,2,5,0
"S495",4,0,0,0,0,1,0
"S496",0,0,2,9,0,0,0
"S497",0,0,0,0,9,0,0
"S498",8,0,5,0,0,0,0
"S499",0,0,0,0,0,11,0
"S500",0,0,0,10,0,0,0
