"","T1","T2","T3","T4","T5","T6","T7"
"S100",0,1,0,1,5,0,0
"S101",0,0,0,0,8,5,0
"S102",0,0,8,0,3,0,0
"S103",0,0,10,0,0,0,0
"S104",7,0,0,0,0,0,0
"S105",17,0,0,0,0,0,1
"S106",0,1,8,0,0,3,0
"S107",12,0,0,0,3,1,0
"S108",0,0,0,10,0,0,1
"S109",6,9,0,0,0,0,1
"S110",0,0,7,3,0,0,0
"S111",6,0,0,0,5,0,0
"S112",0,0,0,0,3,0,0
"S113",0,0,0,5,5,0,0
"S114",11,0,4,0,0,0,0
"S115",0,0,6,0,1,1,0
"S116",0,6,0,0,0,0,0
"S117",0,0,2,6,0,0,0
"S118",0,0,0,0,0,7,0
"S119",2,2,0,0,2,4,0
"S120",2,0,0,0,12,0,0
"S121",0,0,0,0,4,2,0
"S122",1,4,0,0,6,1,0
"S123",0,0,0,6,0,3,0
"S124",0,10,0,0,0,6,0
"S125",10,0,0,0,0,0,0
"S126",0,0,0,0,6,0,0
"S127",9,0,0,0,0,0,1
"S128",0,1,7,0,0,2,0
"S129",0,2,4,2,0,4,0
"S130",0,0,0,0,7,4,0
"S131",0,3,1,1,0,5,0
"S132",0,0,3,3,0,0,0
"S133",0,9,0,0,0,0,0
"S134",0,8,0,0,0,0,0
"S135",2,0,0,5,0,0,0
"S136",0,9,0,0,0,0,0
"S137",0,0,0,0,8,0,0
"S138",4,1,5,0,0,0,0
"S139",0,0,13,0,0,0,0
"S140",0,12,0,0,0,0,0
"S141",0,9,0,0,0,0,0
"S142",0,3,1,0,0,10,0
"S143",3,0,0,6,0,0,0
"S144",0,0,4,8,0,0,0
"S145",7,0,0,0,0,0,0
"S146",0,3,0,0,7,0,0
"S147",0,0,11,0,0,0,0
"S148",0,13,0,0,0,0,0
"S149",2,0,8,0,0,3,0
"S150",0,6,0,6,0,0,0
"S151",0,5,0,5,1,0,0
"S152",0,0,10,0,1,5,0
"S153",0,6,0,7,0,1,0
"S154",8,0,11,0,0,0,0
"S155",4,1,0,0,0,2,0
"S156",0,8,0,0,0,4,0
"S157",0,0,0,7,1,0,0
"S158",0,0,0,2,0,13,0
"S159",0,4,0,2,4,2,0
"S160",0,7,0,4,2,0,0
"S161",0,6,0,0,5,0,0
"S162",0,0,1,1,0,9,0
"S163",0,0,0,0,9,6,0
"S164",2,0,4,0,0,2,0
"S165",0,0,0,0,10,0,0
"S166",0,8,0,0,0,0,1
"S167",0,0,3,0,0,6,0
"S168",0,5,0,0,6,0,0
"S169",16,0,0,0,0,0,0
"S170",7,0,0,7,0,0,0
"S171",1,0,0,7,2,0,1
"S172",0,0,12,0,0,0,0
"S173",0,0,0,9,0,0,0
"S174",0,7,1,4,0,0,0
"S175",0,0,5,0,2,0,0
"S176",0,4,0,1,0,4,0
"S177",2,0,0,0,0,6,0
"S178",0,1,0,0,0,12,0
"S179",0,0,0,0,0,5,0
"S180",8,0,0,3,0,0,0
"S181",2,0,0,0,4,3,0
"S182",0,4,0,0,2,0,0
"S183",1,3,5,0,1,0,0
"S184",0,0,4,5,0,0,0
"S185",4,0,0,8,1,0,0
"S186",4,0,0,2,2,6,0
"S187",0,0,1,0,6,0,0
"S188",7,0,0,4,0,0,0
"S189",0,4,0,4,0,2,0
"S190",0,0,6,2,0,0,0
"S191",0,0,7,0,5,0,0
"S192",7,0,1,0,0,0,1
"S193",1,0,5,0,0,1,0
"S194",7,0,0,0,0,9,1
"S195",0,1,4,1,0,1,0
"S196",0,0,8,0,0,0,0
"S197",2,0,3,0,0,2,0
"S198",4,0,10,0,0,0,0
"S199",1,0,0,13,0,0,0
"S200",0,0,0,9,0,0,0
"S201",5,3,0,0,1,1,0
"S202",0,2,2,5,0,4,0
"S203",0,0,5,5,0,0,0
"S204",0,0,0,4,0,3,0
"S205",9,1,0,0,0,1,0
"S206",0,0,0,4,1,0,0
"S207",0,0,7,0,8,0,0
"S208",0,5,0,4,3,0,0
"S209",3,0,0,0,3,0,0
"S210",9,0,0,7,0,0,0
"S211",0,8,3,0,0,0,0
"S212",0,0,3,8,0,0,0
"S213",0,0,8,1,2,0,0
"S214",1,2,3,0,2,0,0
"S215",3,0,4,0,1,0,0
"S216",0,8,0,0,0,0,0
"S217",8,0,0,0,5,0,0
"S218",5,0,0,0,3,0,0
"S219",10,0,0,0,0,0,1
"S220",6,0,5,0,0,0,0
"S221",0,0,2,1,0,4,0
"S222",0,15,0,0,0,0,0
"S223",0,0,0,0,0,12,1
"S224",8,0,0,3,0,0,0
"S225",5,0,0,1,0,0,0
"S226",1,0,0,0,7,0,0
"S227",0,0,0,0,11,0,0
"S228",0,0,0,0,0,3,0
"S229",0,0,0,0,11,0,0
"S230",0,0,0,12,0,0,0
"S231",0,3,0,7,0,0,0
"S232",3,0,0,0,5,4,0
"S233",4,0,1,0,2,0,0
"S234",0,0,0,0,0,7,0
"S235",8,0,0,0,0,0,0
"S236",4,0,3,3,0,1,1
"S237",0,0,1,4,0,0,0
"S238",3,0,8,0,0,0,0
"S239",8,0,0,0,0,3,0
"S240",7,0,0,0,0,3,0
"S241",0,3,0,0,1,8,0
"S242",2,0,0,2,0,0,0
"S243",0,0,0,0,14,0,0
"S244",0,8,0,0,0,0,1
"S245",4,0,5,2,0,0,0
"S246",0,3,2,2,0,0,0
"S247",0,6,4,0,0,0,0
"S248",0,0,0,6,0,0,0
"S249",0,7,0,0,0,0,0
"S250",0,0,5,0,0,0,1
"S251",0,0,0,0,0,7,0
"S252",0,11,0,0,0,0,1
"S253",3,0,2,3,0,0,0
"S254",0,0,0,7,0,0,0
"S255",0,0,0,1,0,6,0
"S256",0,0,1,9,1,1,5
"S257",8,0,0,2,7,0,0
"S258",1,4,0,5,0,0,0
"S259",0,0,6,0,2,0,0
"S260",0,0,3,4,0,0,0
"S261",0,8,0,0,0,1,0
"S262",0,0,1,1,0,0,9
"S263",0,4,0,4,0,2,0
"S264",6,1,0,0,2,0,0
"S265",1,0,0,0,2,2,0
"S266",0,0,0,0,10,0,0
"S267",0,9,0,0,1,0,0
"S268",0,0,1,8,0,3,0
"S269",1,1,0,0,0,3,0
"S270",0,0,5,7,0,0,0
"S271",0,5,5,0,0,0,0
"S272",1,0,6,0,8,0,0
"S273",0,0,2,2,4,0,0
"S274",10,0,0,0,0,3,1
"S275",0,14,0,0,0,0,0
"S276",0,1,4,10,0,0,0
"S277",2,0,0,0,7,0,0
"S278",4,0,0,0,0,4,0
"S279",0,0,3,0,0,5,0
"S280",0,1,6,3,0,0,0
"S281",0,0,6,5,0,0,0
"S282",0,9,1,0,0,0,0
"S283",15,0,0,0,0,0,0
"S284",0,0,0,0,7,1,0
"S285",3,0,0,9,0,0,0
"S286",5,3,0,1,0,0,0
"S287",7,0,0,0,0,0,0
"S288",0,6,0,0,6,0,0
"S289",0,0,6,1,0,0,0
"S290",0,0,7,2,0,0,0
"S291",0,0,9,1,5,4,0
"S292",9,0,0,0,2,0,0
"S293",0,2,0,0,2,0,0
"S294",0,0,0,0,13,0,0
"S295",0,3,2,2,0,4,0
"S296",2,0,5,0,0,0,0
"S297",2,8,2,0,4,0,0
"S298",0,4,0,0,0,8,0
"S299",1,1,2,5,0,0,0
"S300",0,0,0,9,0,0,0
"S301",0,0,1,0,8,0,0
"S302",0,2,1,0,0,2,0
"S303",0,0,6,0,0,0,0
"S304",0,0,0,5,5,6,0
"S305",0,0,8,0,0,0,0
"S306",0,0,0,0,0,8,0
"S307",1,5,2,3,0,0,0
"S308",0,3,0,0,7,0,0
"S309",0,3,0,2,0,3,0
"S310",4,1,0,0,0,0,0
"S311",9,0,4,0,0,1,0
"S312",6,0,3,1,1,0,0
"S313",0,0,0,0,7,0,0
"S314",2,4,0,0,3,0,0
"S315",9,0,7,0,0,0,0
"S316",10,0,5,0,0,0,0
"S317",1,4,3,0,0,1,0
"S318",0,0,6,0,7,0,0
"S319",1,0,0,0,5,0,0
"S320",1,0,0,0,11,0,2
"S321",0,0,2,9,0,3,0
"S322",3,3,0,0,4,0,0
"S323",0,0,0,0,0,7,0
"S324",4,5,0,0,0,0,1
"S325",5,0,0,0,4,0,0
"S326",0,0,0,0,0,8,0
"S327",17,0,0,0,0,1,0
"S328",0,3,1,0,6,0,0
"S329",0,0,8,0,0,0,0
"S330",6,0,0,0,5,0,0
"S331",5,3,8,0,0,0,0
"S332",0,0,0,6,1,0,0
"S333",3,0,0,7,6,0,0
"S334",5,0,7,0,0,0,0
"S335",0,0,0,16,0,0,0
"S336",0,7,0,5,0,0,0
"S337",0,0,9,0,0,0,0
"S338",0,0,5,0,0,6,0
"S339",0,1,0,0,0,12,0
"S340",0,0,8,0,0,0,0
"S341",0,0,4,0,6,0,0
"S342",6,4,0,0,0,0,0
"S343",0,1,0,0,7,4,0
"S344",0,0,0,0,0,15,0
"S345",0,0,0,9,0,0,0
"S346",0,1,0,3,5,0,0
"S347",0,0,0,2,0,3,0
"S348",0,0,7,6,0,0,0
"S349",0,4,2,0,0,6,0
"S350",0,0,0,3,0,7,0
"S351",7,2,0,0,0,0,0
"S352",0,0,6,0,1,4,0
"S353",1,0,0,0,8,0,0
"S354",1,0,0,0,0,5,2
"S355",0,0,0,0,0,11,0
"S356",2,4,0,0,0,0,0
"S357",4,0,8,0,0,0,0
"S358",0,0,5,5,0,5,0
"S359",0,5,0,0,0,0,4
"S360",8,0,0,0,0,0,0
"S361",0,0,0,0,7,0,0
"S362",0,0,0,0,18,0,0
"S363",0,0,0,9,0,0,0
"S364",14,0,0,0,0,0,0
"S365",0,0,0,0,0,5,0
"S366",0,5,3,0,3,0,0
"S367",0,0,0,0,4,10,0
"S368",0,0,0,11,0,0,0
"S369",0,0,0,10,0,0,0
"S370",4,0,0,0,1,0,0
"S371",0,0,0,0,0,7,0
"S372",0,6,0,0,0,3,0
"S373",6,0,0,0,1,0,0
"S374",0,0,7,0,5,0,0
"S375",0,0,0,0,0,7,2
"S376",0,0,0,0,2,9,0
"S377",4,4,0,0,0,10,0
"S378",8,0,0,0,0,0,0
"S379",1,0,3,0,1,0,0
"S380",0,4,6,0,0,2,0
"S381",0,0,10,0,0,0,0
"S382",0,0,2,4,5,0,0
"S383",0,0,11,0,1,0,0
"S384",0,0,0,0,0,14,0
"S385",0,2,9,0,0,0,0
"S386",0,9,0,0,0,0,0
"S387",0,3,0,0,3,2,0
"S388",0,0,2,0,2,0,0
"S389",0,10,1,0,0,0,0
"S390",0,4,4,1,0,0,0
"S391",0,0,2,0,3,0,0
"S392",0,0,0,3,6,0,0
"S393",0,0,0,0,0,7,0
"S394",0,7,0,0,0,5,0
"S395",14,0,0,0,0,0,0
"S396",0,2,1,4,0,0,0
"S397",8,0,0,0,1,0,0
"S398",0,0,0,4,0,5,0
"S399",0,0,5,5,0,0,0
"S400",0,0,0,0,2,5,0
"S401",0,8,6,0,8,0,0
"S402",0,4,6,0,3,0,0
"S403",0,0,0,0,0,7,1
"S404",0,3,4,1,0,4,0
"S405",0,1,0,0,0,8,0
"S406",0,0,0,0,0,0,11
"S407",0,3,0,0,0,4,0
"S408",0,4,0,0,6,0,0
"S409",13,0,0,0,0,0,0
"S410",2,1,5,0,0,0,0
"S411",0,0,0,1,0,12,0
"S412",0,0,8,0,5,0,0
"S413",2,3,4,1,0,0,0
"S414",0,0,0,0,4,6,0
"S415",0,6,0,0,1,7,0
"S416",0,0,0,0,15,0,0
"S417",0,0,0,1,8,0,0
"S418",0,1,7,0,0,0,0
"S419",0,0,0,0,0,0,10
"S420",0,3,0,10,0,0,0
"S421",7,0,3,0,0,0,0
"S422",0,3,0,0,0,5,0
"S423",0,1,6,0,0,3,0
"S424",0,0,0,5,3,0,0
"S425",4,0,0,0,0,0,7
"S426",2,0,0,0,4,1,0
"S427",0,2,0,9,0,0,0
"S428",0,0,0,5,0,11,0
"S429",0,0,3,0,0,9,0
"S430",0,0,3,0,4,2,0
"S431",0,0,0,0,6,3,0
"S432",0,2,0,0,3,0,0
"S433",0,0,0,11,0,0,0
"S434",0,0,3,1,4,3,0
"S435",7,0,0,0,0,8,0
"S436",0,0,0,6,0,0,0
"S437",0,5,0,0,4,2,0
"S438",0,0,6,0,0,5,0
"S439",0,6,0,1,0,0,0
"S440",0,5,0,0,0,0,0
"S441",0,0,0,4,0,4,0
"S442",0,10,0,0,0,0,0
"S443",0,0,0,0,5,5,0
"S444",8,0,0,2,0,0,0
"S445",3,0,0,0,5,0,0
"S446",0,1,2,9,0,0,0
"S447",0,10,1,0,0,0,0
"S448",0,0,7,0,0,0,0
"S449",0,0,2,3,0,0,0
"S450",0,2,0,0,6,4,0
"S451",2,0,0,0,5,0,0
"S452",0,0,0,0,8,0,0
"S453",8,0,0,0,0,0,0
"S454",0,0,5,3,0,0,0
"S455",0,0,0,1,14,0,0
"S456",6,5,0,0,0,0,0
"S457",5,4,0,0,5,0,0
"S458",0,1,2,0,0,0,8
"S459",3,7,0,0,0,0,0
"S460",0,0,0,0,0,9,0
"S461",4,0,0,3,0,0,0
"S462",0,4,3,0,3,3,0
"S463",0,0,0,4,5,0,1
"S464",0,5,0,3,5,0,0
"S465",0,0,0,0,6,3,0
"S466",0,2,2,2,1,0,0
"S467",0,0,0,0,0,11,0
"S468",0,11,0,0,0,0,0
"S469",0,0,0,0,0,2,0
"S470",11,0,0,0,0,1,0
"S471",8,0,0,0,4,0,0
"S472",0,0,0,3,1,0,0
"S473",0,4,0,0,3,2,0
"S474",2,0,2,0,2,0,0
"S475",0,0,0,0,0,13,0
"S476",0,0,0,10,0,0,0
"S477",0,7,7,0,0,0,0
"S478",0,0,0,0,18,0,0
"S479",0,0,11,0,0,0,1
"S480",0,2,0,2,3,6,0
"S481",4,0,0,0,3,0,0
"S482",0,0,0,10,0,0,0
"S483",0,0,0,0,9,0,0
"S484",0,2,0,0,0,0,11
"S485",0,0,15,0,0,0,0
"S486",0,0,0,0,0,9,0
"S487",0,0,0,7,0,2,0
"S488",0,0,0,2,8,0,0
"S489",0,0,0,1,8,1,0
"S490",0,0,0,0,10,0,0
"S491",10,0,0,1,1,0,0
"S492",0,0,1,0,0,6,0
"S493",2,0,1,2,0,2,0
"S494",6,0,4,0,0,0,0
"S495",5,0,0,4,0,3,0
"S496",0,0,0,0,12,0,0
"S497",2,6,0,0,6,0,0
"S498",0,10,0,0,0,0,0
"S499",0,0,10,0,2,3,0
"S500",6,0,0,0,0,0,0
