"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
"80",10,4,3,31,4,11,2,6,3,3,5,2,17,9,6,21,8,2,12,3,5,5,2,1,22,2,4,2,2,3,28,1,1,3,19,2,3,3,7,2,3,1,10,5,0,11,17,5,3,5,3,1,2,2,4,4,4,3,0,3,5,4,24,4,2,0,23,1,5,36,3,1,9,2,2,2,24,14,4,2,3,2,5,1,11,1,7,1,0,1,15,3,1,33,2,2,5,3,2,19,2,47,5,14,0,4,15,9,1,22,3,0,17,2,2,1,3,3,3,1,17,4,20,5,3,0,3,2,5,25,3,3,15,2,1,3,3,4,3,5,26,0,21,1,17,1,2,7,1,3,2,13,29,30,0,3,4,4,0,4,3,4,4,1,2,3,13,7,4,0,5,23,19,2,6,7,4,12,11,12,4,0,3,9,1,3,9,12,0,5,0,5,5,6,4,5,0,2,8,1,2,1,0,8,2,2,2,13,1,5,17,5,1,1,7,0,3,14,10,2,41,23,2,3,20,0,22,7,5,1,1,5,1,2,8,0,2,2,6,2,2,0,1,3,3,9,9,17,2,5,2,2,8,12,2,1,2,5,3,16,2,3,12,1,4,0,2,5,25,40,11,1,27,5,9,0,21,2,4,14,0,9,2,5,7,5,5,1,3,5,1,0,1,4,4,15,2,0,3,2,9,4,11,3,28,50,2,3,17,15,4,0,0,12,5,0,8,2,15,5,18,2,9,3,3,7,8,5,1,4,2,2,3,2,3,10,2,11,19,4,3,4,15,7,1,0,3,1,4,2,7,1,0,3,6,4,2,3,17,2,5,3,4,1,2,2,7,2,4,6,4,1,10,1,4,25,1,5,9,3,3,7,4,2,3,0,1,31,13,3,6,1,1,3,21,13,16,1,19,0,2,50,3,14,8,7,1,1,14,0,0,1,10,6,2,4,12,1,2,0,17,20,0,0,19,2,3,28,7,6,3,7,1,11,36,6,5,2,2,3,1,1,1,1,9,17,6,2,21,16,0,3,1,1,14,5,3,1,3,5,16,1,4,2,2,18,0,5,6,23,4,2,12,13,2,1,2,1,5,5,5,1,3,1,5,0,33,1,0,0,11,1,2,2,0,5,2,3,1,4
"81",9,3,1,104,2,25,2,14,6,3,5,1,45,15,3,38,23,1,28,3,1,2,2,4,17,3,0,6,4,3,55,1,0,4,41,0,0,1,6,0,5,1,18,2,3,27,46,6,0,1,1,0,3,2,0,9,2,1,2,2,2,1,58,5,6,3,57,4,1,94,1,0,14,1,1,1,50,34,3,1,3,3,4,1,16,20,6,1,0,0,25,4,5,64,1,5,21,1,6,58,1,85,2,26,0,2,21,19,1,56,5,1,25,3,4,3,1,2,2,3,31,2,37,8,2,3,5,2,3,61,2,2,41,4,3,3,5,14,2,3,56,2,51,6,36,4,1,1,2,5,3,29,59,57,3,2,4,2,2,4,3,2,1,4,3,2,38,10,8,3,4,62,69,0,25,39,2,17,15,18,2,2,2,19,1,1,12,35,2,3,5,3,6,3,10,3,3,3,11,1,0,2,2,4,1,23,3,39,5,2,40,1,4,3,17,6,2,41,23,4,82,59,2,2,50,4,43,11,3,2,0,0,1,0,20,3,3,2,3,2,0,2,3,5,5,26,16,45,3,4,4,5,8,25,1,2,2,2,0,34,2,5,36,4,3,0,1,2,71,92,35,0,89,1,11,0,46,3,0,52,2,13,0,15,4,2,11,0,3,7,2,1,3,12,0,59,3,2,18,4,56,2,30,2,66,117,2,3,34,26,1,4,0,28,4,1,1,3,32,2,63,1,12,3,3,9,11,4,0,3,1,4,5,5,0,19,3,33,45,4,4,8,43,1,3,2,3,1,9,8,20,2,1,7,2,6,1,7,36,2,2,2,17,2,0,1,12,2,3,0,6,4,45,4,5,79,1,7,8,1,1,7,0,2,1,2,4,73,59,3,1,4,1,2,36,38,33,1,26,0,1,111,1,28,6,11,4,4,18,0,1,2,11,19,6,2,30,1,1,2,16,58,4,0,41,2,6,71,9,6,2,37,2,49,66,2,3,2,4,1,0,1,1,2,13,33,9,2,33,18,2,3,5,5,22,24,0,0,1,6,31,1,4,2,1,38,0,6,11,79,7,3,32,21,1,1,0,5,1,2,2,1,2,5,17,0,95,1,8,1,28,0,0,5,0,4,3,2,0,2
"82",6,2,1,20,2,3,2,4,1,1,6,1,16,1,3,16,11,1,5,1,3,2,3,0,5,3,1,2,3,4,18,2,5,8,10,1,3,5,3,4,5,1,6,4,2,6,23,3,3,2,3,2,7,3,3,8,5,4,4,4,1,2,12,5,5,1,7,5,1,10,2,0,7,1,1,5,15,14,1,2,3,2,2,2,6,1,3,0,3,4,7,2,1,22,1,2,2,2,0,14,3,21,2,10,4,5,8,11,2,9,3,2,4,1,7,3,2,1,1,1,4,7,17,10,5,2,3,0,5,15,1,4,11,2,1,2,1,4,2,1,14,3,11,3,7,1,5,1,2,3,0,8,18,14,5,4,3,1,2,3,4,2,3,2,0,2,10,2,4,3,4,22,23,1,9,16,2,9,6,7,3,1,4,6,3,1,4,5,0,3,0,3,0,2,3,0,2,0,4,0,1,0,0,3,1,4,3,10,6,5,9,1,0,4,4,0,0,14,5,4,10,17,4,2,13,6,10,5,6,1,2,2,1,1,2,5,2,3,2,1,2,2,4,5,3,6,3,7,3,7,3,4,1,9,0,4,5,3,1,9,1,3,9,2,1,1,3,2,12,24,6,4,23,1,4,2,6,5,3,11,1,7,1,9,2,1,4,1,3,4,0,2,4,4,2,14,0,2,7,2,10,2,5,1,14,28,1,2,5,9,4,6,0,6,5,1,3,2,10,2,11,1,4,1,7,6,0,5,2,2,2,5,2,0,0,5,2,9,8,3,4,4,9,5,2,3,2,2,1,1,3,1,2,2,2,2,3,3,7,2,2,3,2,1,3,3,4,2,6,2,4,3,11,1,2,22,2,6,2,5,3,6,0,2,1,1,4,18,16,3,2,6,3,2,7,10,8,0,9,2,2,20,5,8,3,2,1,0,2,0,2,0,7,3,2,2,6,3,0,2,3,11,3,0,10,3,5,28,3,5,0,5,3,16,12,1,3,1,0,2,1,1,1,1,7,6,3,1,4,5,2,3,2,6,3,4,2,4,3,1,5,0,4,2,2,9,0,3,8,10,4,1,5,4,4,3,1,2,3,7,4,0,1,1,5,3,21,6,2,0,11,2,1,2,1,2,4,4,5,1
"83",10,4,3,34,1,4,2,10,3,3,4,5,13,8,1,23,15,4,6,3,6,1,2,1,10,2,1,4,3,3,31,3,5,4,27,0,1,0,0,3,4,4,15,2,3,12,17,1,0,1,0,1,3,4,1,7,3,2,1,2,2,5,25,3,3,1,38,1,0,31,0,0,8,5,3,2,21,14,5,1,2,1,1,2,6,7,2,0,1,0,15,2,3,42,2,5,17,2,3,20,2,47,5,12,4,2,17,15,2,17,1,4,11,2,2,4,3,1,3,1,19,3,25,6,4,4,1,3,4,30,3,5,17,2,7,1,2,5,8,2,25,2,21,5,16,3,2,2,2,4,1,19,18,32,3,1,4,0,2,4,5,2,2,3,1,4,17,11,7,3,4,30,29,1,15,18,3,15,9,14,4,3,1,9,2,4,11,19,1,1,3,0,0,5,11,5,1,1,9,2,2,3,1,2,5,19,1,20,1,6,22,3,2,2,8,2,5,25,13,1,57,24,2,4,23,7,21,12,6,3,2,7,1,3,12,1,5,2,2,0,2,0,0,6,2,19,10,31,2,4,2,3,4,14,2,4,4,4,1,12,1,2,27,3,1,0,4,2,28,54,26,3,42,5,9,2,22,4,5,25,0,10,0,10,3,2,6,3,2,6,0,1,4,6,1,22,2,2,5,3,19,2,13,4,38,64,3,3,16,15,5,2,1,14,5,1,2,0,16,6,34,0,14,5,3,5,4,2,1,3,3,3,2,2,1,18,1,19,25,4,1,4,21,5,1,2,2,1,4,0,5,0,1,2,2,4,3,1,17,1,0,1,7,3,2,0,8,2,7,3,4,4,22,5,1,32,2,2,7,0,6,7,2,1,4,1,1,35,30,2,2,0,1,0,17,14,19,2,19,3,4,64,5,17,8,4,4,2,8,1,2,3,13,14,6,3,21,6,0,1,27,14,0,2,18,2,2,39,8,5,2,12,5,31,30,2,2,2,1,5,3,0,0,1,7,19,6,1,18,9,4,2,2,0,15,13,1,1,2,3,20,0,2,5,1,15,2,4,6,37,3,1,21,18,3,3,4,3,1,4,2,1,0,2,11,0,43,2,7,0,14,2,2,4,2,1,1,2,4,8
"84",8,3,5,30,1,9,2,7,5,0,1,3,14,7,0,17,11,1,11,4,4,5,0,2,10,2,3,6,8,4,21,4,1,2,11,2,2,3,2,4,4,0,12,1,2,11,13,5,1,1,1,1,3,5,3,3,6,3,3,2,5,2,23,4,3,1,16,1,3,20,2,3,7,3,3,2,15,16,3,2,2,0,3,3,7,7,2,0,3,1,10,6,3,23,2,1,9,2,5,23,3,33,4,7,0,7,15,10,0,20,4,2,8,2,5,4,4,2,1,1,12,3,15,3,3,1,1,4,2,21,2,3,18,3,3,7,3,1,3,2,30,3,14,5,13,4,1,2,1,1,1,22,27,24,0,1,0,3,2,1,2,2,1,5,2,4,5,9,1,2,2,28,18,1,5,17,3,3,11,14,2,1,1,17,4,3,3,14,1,2,2,1,2,2,6,1,2,3,7,1,1,0,1,2,1,6,3,18,4,6,14,2,2,3,8,2,6,18,15,0,31,19,1,1,14,8,23,11,5,2,3,1,1,2,16,4,0,5,2,2,0,1,2,6,10,13,5,16,2,6,4,6,3,10,2,2,6,5,1,8,1,6,14,1,5,1,3,3,26,32,15,2,24,8,8,3,19,5,0,22,2,4,1,14,5,3,3,3,1,5,1,1,2,1,3,16,3,3,9,1,15,1,14,1,21,59,2,0,17,9,4,3,2,9,5,2,5,2,15,3,22,2,9,4,4,3,6,4,1,6,2,2,1,2,0,11,2,12,31,4,1,6,16,4,2,3,1,0,2,0,6,2,1,3,3,3,2,6,14,2,0,2,11,6,0,0,10,2,4,5,4,4,14,1,2,21,1,5,5,3,3,11,1,1,2,1,1,31,28,2,4,5,4,3,20,14,12,2,15,2,3,39,4,4,3,6,2,3,9,2,2,1,10,4,2,3,13,3,2,1,11,15,3,0,17,4,1,28,4,1,2,9,1,28,27,1,4,2,6,4,0,0,0,2,7,22,5,2,8,6,3,2,1,2,7,8,2,2,1,3,8,1,0,2,5,11,1,1,5,42,3,3,11,9,3,1,2,8,4,8,2,4,3,8,8,1,46,0,6,1,13,3,1,4,0,2,7,4,2,4
"85",5,2,2,28,5,5,0,10,6,1,3,2,8,5,5,14,14,3,1,4,2,3,1,0,6,0,1,4,5,3,19,2,2,5,13,0,0,1,2,7,4,3,6,3,5,16,7,7,1,1,3,2,4,5,4,3,0,2,2,1,0,6,14,3,5,1,23,2,0,19,1,2,6,1,1,6,18,10,1,6,0,2,3,2,5,8,3,1,2,3,14,4,4,25,1,1,6,1,2,15,3,15,2,7,1,4,12,9,1,12,2,5,7,3,5,2,4,4,0,5,8,2,8,4,1,6,5,3,4,22,1,2,13,5,0,3,3,1,4,3,25,2,16,3,8,1,3,2,2,4,1,12,18,25,1,3,5,3,1,3,3,5,3,3,1,1,10,3,3,5,3,25,18,0,7,8,1,6,6,7,2,1,1,7,3,4,2,12,1,0,4,2,4,3,5,6,3,0,5,2,0,3,2,4,0,7,2,8,1,2,9,7,3,2,10,3,1,16,8,2,33,10,2,3,16,3,12,8,2,1,3,3,3,1,2,0,1,4,4,2,1,0,2,0,3,10,7,17,2,8,1,1,3,15,0,2,2,4,4,13,3,3,7,2,5,2,0,2,13,31,8,1,23,3,5,3,15,2,3,21,3,9,1,4,4,2,7,2,2,3,3,4,4,4,0,13,3,2,11,3,8,1,6,2,18,42,1,3,11,7,7,2,1,9,3,1,3,1,8,5,20,1,5,3,3,9,2,0,0,4,0,4,1,0,0,6,2,12,23,4,1,4,13,6,1,1,0,2,2,1,3,1,2,1,4,2,0,2,16,0,2,1,9,1,1,2,6,3,2,3,3,4,15,1,2,27,3,3,1,0,3,6,1,0,1,1,0,25,21,5,1,2,2,1,15,12,16,2,13,3,0,34,4,15,3,3,2,1,10,0,3,3,6,9,2,5,10,5,1,3,7,9,3,0,11,4,1,23,4,3,4,15,1,22,13,4,3,2,0,4,3,1,2,4,8,17,2,0,14,12,0,3,1,2,8,6,2,2,3,6,17,3,4,3,2,8,5,5,4,20,0,4,11,11,5,1,4,2,2,4,3,4,2,0,8,0,30,0,7,0,16,3,1,2,3,4,2,3,1,7
"86",35,3,3,120,4,35,3,23,6,1,15,1,66,24,2,76,46,4,18,2,0,4,1,1,24,4,4,1,5,3,80,2,5,5,46,1,3,3,5,1,3,3,47,3,5,39,52,4,0,2,0,2,1,5,1,22,4,2,0,2,2,3,74,3,3,1,64,1,1,110,4,1,28,2,1,4,51,55,3,1,2,2,3,4,14,17,7,0,3,1,37,2,2,106,0,2,20,1,5,78,5,129,3,20,1,5,26,36,3,73,5,4,23,0,4,3,0,0,5,1,44,2,52,12,1,3,3,3,4,65,1,4,58,1,2,7,2,10,2,2,101,1,62,5,43,3,2,4,3,3,2,40,91,102,0,2,2,0,0,1,4,2,0,1,3,2,41,21,12,6,3,88,76,0,38,26,2,22,22,36,0,1,2,35,1,3,7,60,1,1,0,2,2,5,16,3,0,1,27,3,3,4,2,3,1,24,6,47,3,3,44,1,1,1,27,2,2,41,19,3,109,79,0,2,62,3,68,17,3,0,2,4,0,2,36,2,4,3,1,2,4,1,4,5,0,30,17,83,4,4,5,0,11,45,4,5,3,4,0,38,5,6,50,3,1,2,2,3,104,121,64,3,120,3,20,1,44,2,5,73,4,25,0,27,2,2,14,4,2,13,0,3,9,13,1,78,0,3,32,5,50,2,36,1,81,190,1,6,62,36,3,3,0,34,7,1,1,2,58,3,69,1,21,2,3,12,11,3,0,3,5,2,0,5,1,44,2,53,69,2,3,17,71,7,1,2,1,1,3,2,27,2,1,2,4,2,4,1,54,2,4,4,25,4,0,3,16,2,5,3,2,0,59,1,0,113,2,5,16,4,4,15,0,1,2,0,2,98,68,3,2,1,0,2,61,48,55,1,51,4,3,146,4,47,12,15,3,1,29,0,7,4,34,33,7,4,58,2,1,2,38,71,2,0,53,1,1,130,11,8,3,39,0,76,68,4,2,1,2,5,1,1,3,2,22,55,15,2,48,25,2,2,1,3,19,26,0,3,1,3,32,1,4,1,1,53,1,2,14,114,6,2,50,44,5,1,3,5,0,3,4,2,4,3,24,3,103,0,17,0,45,6,2,3,1,5,2,7,1,5
"87",6,3,1,41,3,11,5,8,1,2,1,2,22,5,1,13,11,3,5,3,1,4,4,3,4,3,4,2,4,1,24,0,4,5,15,3,2,2,5,4,0,0,9,1,1,6,14,4,2,5,1,0,5,2,2,8,8,4,0,4,0,3,12,3,4,3,18,1,0,24,1,3,8,2,2,5,14,10,1,1,3,1,1,3,2,8,2,1,2,4,11,0,1,17,3,4,5,4,6,14,1,30,5,6,1,0,6,18,1,10,4,4,6,3,2,4,4,0,4,4,8,1,23,12,3,5,2,2,4,14,2,4,8,1,5,1,3,1,2,3,10,4,11,5,13,3,0,3,0,4,0,10,21,32,3,3,3,3,1,3,5,1,1,3,3,5,16,5,4,4,1,25,14,2,7,11,2,6,9,12,1,1,0,9,1,4,8,12,0,2,1,3,3,4,4,2,2,0,7,0,2,3,1,3,3,7,2,7,0,4,12,3,3,1,8,0,2,12,11,5,34,17,3,2,12,4,8,3,4,3,1,2,2,0,5,2,4,3,3,2,0,2,1,2,0,11,6,17,2,7,7,4,3,10,2,2,5,6,0,7,1,4,13,3,3,0,3,0,25,25,19,3,28,5,8,2,18,4,3,16,2,6,3,6,4,3,5,4,3,4,4,0,2,0,1,24,2,1,13,1,13,3,12,2,26,44,2,3,13,11,2,3,1,9,4,1,4,3,19,2,19,1,7,3,2,6,4,2,0,1,2,5,1,5,1,10,3,11,18,5,1,6,13,3,1,2,2,1,2,0,2,2,5,5,2,4,1,2,13,1,0,3,12,0,3,0,2,0,6,4,3,3,15,2,0,24,5,2,11,2,3,4,2,0,3,2,3,22,12,6,1,2,1,3,13,16,11,0,9,1,5,28,6,13,2,2,3,3,6,1,0,3,6,8,5,2,11,3,1,1,8,17,1,0,12,3,1,26,5,3,2,13,2,21,19,1,6,2,1,3,4,1,2,2,4,14,2,1,9,8,4,2,1,1,8,7,3,5,2,6,12,2,1,1,0,10,2,2,3,29,1,0,8,4,2,4,3,4,2,3,1,3,2,0,8,0,29,1,3,2,10,4,1,6,0,4,3,4,4,2
"88",4,0,5,23,4,6,6,3,4,2,4,1,10,2,0,8,6,7,3,7,3,0,1,1,3,5,5,2,4,5,5,0,2,3,9,2,2,2,5,3,3,3,12,4,6,8,9,7,0,5,2,3,3,5,2,5,2,5,0,3,1,1,10,6,7,0,8,5,3,14,1,1,6,2,3,4,16,6,1,5,1,7,4,3,6,3,3,2,3,5,3,2,4,20,3,2,6,2,2,12,4,19,4,6,2,3,10,6,2,12,5,0,4,2,2,2,7,0,2,3,7,5,10,5,2,4,1,0,6,13,1,0,9,1,5,0,8,1,2,5,12,2,8,4,9,1,7,1,3,3,2,6,15,11,5,4,2,1,1,1,5,3,0,3,2,1,5,2,3,3,2,15,14,0,3,11,2,4,6,5,3,1,2,6,1,4,3,9,1,3,4,3,2,3,3,0,1,2,6,0,0,1,4,5,2,4,5,7,2,3,13,2,3,2,3,0,4,8,5,1,15,16,1,4,13,3,14,6,5,4,2,1,0,0,2,1,3,1,0,6,0,0,2,3,1,2,7,14,1,4,4,4,5,9,4,7,4,3,1,3,5,4,8,4,4,2,3,2,12,20,14,2,17,2,3,3,8,2,3,13,1,5,0,5,3,5,3,4,3,1,5,5,5,2,1,7,0,2,5,3,5,2,8,1,12,31,0,2,13,8,3,6,1,5,5,0,3,1,8,2,14,1,5,2,2,9,0,1,3,4,3,0,1,2,1,2,1,6,9,5,2,3,14,7,2,2,3,4,3,2,3,0,4,1,5,3,2,2,6,3,2,3,6,5,0,1,9,3,2,1,0,4,8,0,1,13,3,6,1,3,2,2,2,2,2,1,0,16,7,4,7,2,0,1,12,13,11,0,5,3,2,25,2,12,3,3,3,0,4,1,2,2,1,9,6,5,8,2,3,0,5,7,2,0,14,3,2,19,3,4,2,6,1,14,10,4,7,2,1,3,8,0,1,2,1,11,2,3,5,8,1,5,1,6,7,6,2,4,3,4,11,0,3,2,2,14,2,7,3,12,4,2,5,9,2,3,1,4,8,1,2,0,5,3,7,3,16,1,2,0,6,2,3,3,0,1,5,1,7,1
"89",8,2,2,53,2,17,6,9,3,2,6,1,27,9,1,14,16,3,8,2,6,3,1,2,15,0,3,7,4,4,26,3,5,10,28,3,2,1,2,2,5,0,15,6,3,21,27,5,1,1,2,3,1,3,2,5,1,1,1,4,6,2,42,1,6,4,30,2,0,53,5,2,8,0,1,3,23,33,0,3,3,2,2,2,2,9,5,0,0,4,13,2,2,53,1,3,3,1,5,35,5,47,2,15,3,1,17,20,2,29,3,3,14,3,4,0,3,1,3,4,21,1,22,6,5,2,2,3,5,23,3,2,21,3,2,2,1,7,5,1,37,1,31,4,21,5,6,2,1,1,1,22,38,39,2,2,3,1,0,1,3,3,3,3,3,1,17,4,4,2,7,32,39,1,18,17,1,12,11,12,5,2,0,18,2,5,8,15,1,1,3,1,0,1,6,5,3,1,12,3,1,4,3,1,1,16,2,21,1,1,16,5,4,0,7,1,2,18,11,0,50,29,3,0,33,3,38,5,4,2,2,1,1,1,12,3,0,4,1,5,6,0,1,7,3,13,16,32,5,1,4,2,4,13,5,1,2,3,2,13,1,4,17,4,5,2,3,5,42,74,23,3,52,2,17,1,20,2,6,38,1,7,1,11,7,1,8,2,3,6,1,1,3,6,2,27,5,1,11,5,22,0,14,2,47,93,1,1,24,17,5,3,1,15,2,1,4,1,23,5,40,2,14,3,1,4,9,1,0,4,2,3,0,1,1,11,1,19,28,2,3,11,21,4,2,2,4,4,4,3,10,1,1,5,5,2,1,8,22,5,2,5,12,2,4,2,8,0,4,4,6,6,32,2,1,43,1,3,11,6,4,9,2,1,2,0,3,37,28,5,2,3,1,1,28,21,23,4,27,3,2,56,5,26,11,5,2,1,15,0,2,2,15,14,6,1,15,0,0,0,15,26,1,1,30,1,2,38,7,2,4,24,1,22,30,3,5,1,0,5,1,1,0,2,12,23,5,2,14,16,4,0,1,5,14,11,4,3,2,4,16,0,2,4,1,16,2,6,7,38,6,2,20,12,4,0,3,7,1,5,1,3,4,4,8,2,42,2,4,0,16,2,2,1,3,3,4,4,3,2
"90",1,3,5,39,9,3,0,5,2,3,3,1,8,4,3,17,10,0,6,3,6,4,2,2,7,4,1,5,6,2,22,1,1,2,18,0,3,3,2,5,2,0,12,6,2,11,10,2,0,3,1,0,2,6,3,6,2,2,0,3,3,4,22,2,6,1,20,2,4,23,2,2,4,1,3,4,16,9,2,1,5,1,1,1,7,4,5,1,5,0,11,1,4,20,0,2,8,4,3,21,5,29,4,15,4,3,10,6,1,16,3,1,12,5,6,3,4,1,5,6,16,1,19,8,1,5,1,1,5,12,2,3,15,1,2,3,2,3,3,4,19,1,14,2,7,3,2,2,0,2,1,11,12,29,3,2,3,2,0,0,3,4,0,2,1,3,14,8,6,2,3,20,15,1,3,13,2,5,5,10,0,1,1,12,3,2,10,12,2,2,4,0,1,9,2,3,2,4,5,4,0,5,3,5,3,6,3,9,1,4,9,1,2,4,8,2,5,19,5,4,29,21,2,3,12,8,12,1,7,3,1,2,1,3,10,5,1,4,1,3,0,0,0,4,5,11,9,22,7,5,2,5,3,13,2,2,4,4,2,15,1,2,11,3,2,2,4,4,19,31,13,1,22,2,12,4,15,1,2,10,2,5,3,5,1,0,2,5,1,4,0,4,7,4,3,16,0,2,7,1,16,3,6,0,12,44,1,2,13,11,3,5,0,7,2,3,2,2,17,3,16,1,6,4,4,4,5,3,1,3,1,0,4,2,1,7,2,15,19,6,3,5,12,4,1,1,3,0,2,1,4,1,2,4,1,7,1,2,13,2,3,3,8,1,0,1,5,3,3,0,1,4,16,1,3,22,2,3,5,2,6,9,2,2,5,3,1,22,13,2,6,2,1,2,16,10,6,0,13,2,2,26,4,6,4,2,3,2,6,1,4,5,3,10,2,1,9,3,2,0,13,14,2,1,7,2,2,26,5,2,3,18,1,16,20,5,0,3,0,4,0,3,2,3,3,15,3,0,3,3,1,2,1,1,9,8,1,1,2,2,11,0,7,3,2,6,0,5,4,22,5,3,12,11,4,2,4,2,9,6,2,1,2,0,2,2,25,7,5,0,7,2,1,4,0,3,4,1,2,2
"91",7,1,4,13,4,7,4,6,3,1,2,3,20,3,3,8,5,3,3,2,0,4,1,1,2,1,7,2,9,3,18,0,2,5,6,5,0,0,5,2,2,0,5,5,0,13,14,0,4,6,1,4,4,7,3,3,2,3,1,3,4,6,12,3,5,0,17,2,0,13,4,0,8,2,0,1,12,14,0,2,2,4,2,3,4,2,4,0,2,0,7,5,5,15,3,0,4,4,8,8,0,21,2,4,0,4,7,6,1,9,6,3,9,3,5,1,9,3,1,1,17,2,7,2,4,3,2,2,4,16,1,2,11,2,1,1,4,2,10,2,14,0,8,4,11,1,5,0,2,1,3,5,10,15,2,1,3,2,1,2,5,7,1,2,2,2,13,4,2,4,1,15,11,0,5,10,3,7,4,11,2,5,1,2,3,2,4,13,0,4,0,3,1,2,3,0,2,3,4,1,0,3,1,3,2,5,4,11,6,7,9,4,1,2,4,1,3,12,8,3,19,19,2,4,8,3,12,3,5,3,2,3,0,2,2,0,3,3,4,4,4,3,5,2,3,5,5,16,4,3,2,4,6,11,4,6,8,1,0,8,1,6,16,2,3,2,3,2,6,17,14,3,14,5,4,0,13,1,3,12,0,8,0,7,3,2,3,0,2,2,3,2,1,3,2,9,4,1,5,3,9,1,4,0,14,24,1,5,6,9,4,2,3,8,1,0,2,1,8,4,18,0,5,0,3,4,5,3,1,3,4,5,1,2,0,6,4,8,14,4,4,6,20,3,5,3,3,2,2,0,6,0,1,3,4,2,0,3,9,0,0,0,3,2,2,2,9,2,7,3,2,2,14,4,1,19,2,4,3,4,4,3,2,2,4,2,0,16,13,3,5,1,2,3,11,8,8,1,7,1,9,18,3,6,0,3,6,5,4,2,1,2,8,6,5,7,4,2,1,1,6,9,1,0,22,3,2,18,4,4,2,8,2,15,19,2,0,1,0,1,1,0,2,2,4,9,3,3,7,11,2,1,3,1,6,4,2,3,1,9,12,1,6,5,2,14,1,6,1,12,2,4,9,9,2,2,3,3,3,6,4,2,3,4,8,2,23,3,2,1,5,4,3,1,0,5,3,4,1,4
