"","T1","T2","T3","T4","T5","T6","T7"
"S146",0,8,7,9,0,0,0
"S147",0,0,0,0,21,4,0
"S148",1,6,0,10,0,3,0
"S149",0,0,0,8,17,0,0
"S150",0,3,4,19,0,0,0
"S151",0,0,0,0,1,27,0
"S152",11,0,0,3,13,0,0
"S153",0,0,0,27,3,0,0
"S154",0,0,6,0,11,0,0
"S155",0,16,0,0,0,0,0
"S156",0,8,0,10,0,0,0
"S157",19,0,0,13,0,0,0
"S158",0,12,0,0,2,7,0
"S159",0,0,8,7,0,14,0
"S160",0,0,0,0,12,24,0
"S161",1,0,20,0,0,0,0
"S162",1,0,0,9,11,6,1
"S163",19,0,0,0,0,0,0
"S164",11,0,0,0,0,22,0
"S165",0,6,0,0,10,4,0
"S166",0,0,0,18,0,0,1
"S167",0,0,7,0,10,4,0
"S168",6,11,12,0,0,0,0
"S169",19,6,0,0,0,0,0
"S170",9,9,0,0,0,0,0
"S171",0,0,11,13,0,0,0
"S172",0,0,0,4,22,6,0
"S173",0,0,0,0,0,14,1
"S174",0,28,0,0,0,0,0
"S175",0,11,0,0,7,13,0
"S176",0,5,0,0,0,24,1
"S177",2,0,0,23,4,0,0
"S178",0,0,2,1,0,30,0
"S179",0,0,34,0,0,2,0
"S180",24,0,0,0,0,0,3
"S181",0,0,0,9,0,15,1
"S182",9,9,0,0,0,0,0
"S183",7,0,6,0,4,0,0
"S184",6,5,0,7,3,0,0
"S185",7,4,8,3,4,0,0
"S186",0,9,0,0,13,0,0
"S187",31,0,0,0,0,0,0
"S188",0,0,0,0,0,23,7
"S189",0,0,0,14,5,10,0
"S190",11,0,0,0,6,0,0
"S191",0,15,6,0,11,3,0
"S192",0,0,20,0,0,0,5
"S193",23,0,0,0,0,0,0
"S194",0,0,0,13,0,20,0
"S195",0,0,0,10,7,0,0
"S196",0,3,1,7,0,11,0
"S197",0,14,0,0,14,0,0
"S198",0,25,0,0,6,0,1
"S199",16,6,0,0,0,0,0
"S200",6,16,0,0,0,0,1
"S201",0,0,4,3,0,14,12
"S202",1,0,0,3,27,0,0
"S203",0,6,0,0,21,0,0
"S204",1,0,4,0,10,8,1
"S205",0,1,0,0,20,0,0
"S206",10,0,0,7,0,0,0
"S207",15,12,0,0,0,0,0
"S208",1,0,0,4,0,10,0
"S209",0,0,0,0,29,0,3
"S210",0,0,5,0,0,24,0
"S211",0,0,0,3,19,2,0
"S212",0,0,9,3,11,0,0
"S213",0,0,0,6,0,25,0
"S214",0,0,0,1,18,5,0
"S215",17,0,0,4,0,0,0
"S216",0,0,0,0,22,1,0
"S217",7,4,0,14,1,3,0
"S218",11,10,0,0,0,0,0
"S219",1,7,6,16,0,0,0
"S220",3,0,0,20,0,0,0
"S221",3,9,0,0,12,0,0
"S222",9,0,0,0,7,10,0
"S223",1,1,2,23,0,1,0
"S224",13,0,0,0,0,14,0
"S225",4,0,8,12,0,0,0
"S226",5,0,0,0,0,29,0
"S227",0,10,0,7,0,7,0
"S228",0,5,0,19,1,1,0
"S229",0,0,21,2,1,0,3
"S230",0,11,10,1,0,5,0
"S231",9,14,0,0,0,0,0
"S232",6,15,1,0,0,0,0
"S233",0,0,30,0,0,0,0
"S234",13,7,0,0,0,0,0
"S235",10,0,0,8,0,15,0
"S236",0,0,4,0,14,6,0
"S237",0,5,0,10,6,0,0
"S238",0,0,0,7,7,11,1
"S239",16,11,1,0,0,0,0
"S240",13,2,0,2,12,0,0
"S241",12,0,0,4,7,3,0
"S242",0,0,26,1,0,0,0
"S243",0,0,10,11,0,0,0
"S244",0,0,11,1,0,18,0
"S245",0,1,0,25,0,0,0
"S246",0,9,0,10,0,0,0
"S247",8,0,0,0,0,11,0
"S248",0,0,12,0,14,0,0
"S249",0,0,0,0,0,26,0
"S250",15,0,0,21,0,0,0
"S251",0,0,4,7,1,5,0
"S252",0,2,0,21,0,0,0
"S253",7,7,0,7,0,0,0
"S254",30,0,0,0,0,0,0
"S255",0,0,0,13,24,0,0
"S256",2,0,0,22,0,0,1
"S257",0,0,9,1,16,0,0
"S258",0,11,4,0,0,8,0
"S259",0,0,22,0,0,8,0
"S260",0,0,0,0,29,0,0
"S261",0,27,0,0,0,0,0
"S262",0,13,0,11,0,0,0
"S263",2,0,12,0,0,5,0
"S264",0,0,0,0,14,10,0
"S265",22,0,0,0,0,0,0
"S266",0,0,0,20,0,0,0
"S267",20,0,0,2,0,0,0
"S268",27,0,0,0,0,3,0
"S269",1,0,0,17,0,0,0
"S270",0,0,0,0,22,0,1
"S271",0,0,0,0,21,0,0
"S272",0,9,0,0,16,0,0
"S273",18,0,0,15,0,0,0
"S274",0,0,0,0,1,13,0
"S275",0,11,7,7,0,0,0
"S276",0,0,6,2,4,4,0
"S277",0,29,0,0,0,0,0
"S278",0,0,0,0,22,0,0
"S279",9,0,0,9,8,0,0
"S280",0,0,0,0,27,0,0
"S281",0,16,0,0,7,10,1
"S282",0,0,22,0,0,0,0
"S283",6,0,8,6,0,3,0
"S284",0,0,9,0,0,21,0
"S285",0,7,0,0,0,6,0
"S286",0,0,0,1,5,12,0
"S287",0,25,0,0,0,0,0
"S288",0,0,0,0,18,0,0
"S289",4,7,5,1,0,0,2
"S290",0,0,34,0,0,0,0
"S291",1,0,2,2,19,0,0
"S292",7,0,24,0,0,0,1
"S293",0,10,0,0,0,0,5
"S294",16,3,0,0,0,0,0
"S295",0,0,0,0,19,0,0
"S296",0,0,17,0,0,10,0
"S297",0,1,0,25,0,0,0
"S298",0,15,0,1,0,15,0
"S299",0,0,0,18,0,0,0
"S300",5,3,3,0,0,3,0
"S301",7,0,7,3,2,0,1
"S302",0,8,6,9,0,0,1
"S303",14,0,0,0,0,15,3
"S304",7,0,7,0,1,0,0
"S305",1,0,0,0,8,15,1
"S306",0,2,7,0,0,12,0
"S307",0,0,21,0,0,1,0
"S308",0,19,0,0,0,0,0
"S309",0,17,1,0,0,0,1
"S310",0,5,11,0,0,4,2
"S311",0,0,0,0,0,0,22
"S312",0,17,8,0,0,2,0
"S313",0,8,0,3,7,1,0
"S314",0,31,0,0,0,0,0
"S315",0,0,21,0,0,0,0
"S316",0,12,0,13,0,0,0
"S317",0,0,1,19,0,2,0
"S318",0,24,2,0,0,0,0
"S319",0,27,0,0,0,0,0
"S320",3,14,0,11,0,0,0
"S321",0,0,4,20,0,1,0
"S322",0,0,6,0,0,17,0
"S323",19,0,10,1,0,0,0
"S324",9,1,17,0,0,0,0
"S325",0,13,0,0,0,11,0
"S326",19,0,0,2,0,0,0
"S327",0,14,2,0,19,0,0
"S328",0,0,11,0,7,0,0
"S329",3,0,8,0,6,11,0
"S330",7,0,0,0,16,0,0
"S331",0,17,0,0,0,10,0
"S332",0,0,16,0,0,0,0
"S333",2,9,0,4,15,0,0
"S334",7,0,9,0,6,14,0
"S335",0,0,0,27,0,0,0
"S336",12,6,0,0,1,11,0
"S337",1,0,9,0,10,11,0
"S338",2,0,0,3,20,0,0
"S339",2,6,0,0,0,16,0
"S340",1,0,13,1,0,0,0
"S341",8,3,8,0,3,6,0
"S342",8,0,4,0,6,0,0
"S343",0,0,13,0,0,7,0
"S344",0,0,0,11,0,19,0
"S345",0,22,0,0,0,0,0
"S346",8,0,0,14,0,0,0
"S347",0,0,14,0,0,0,0
"S348",17,10,0,0,0,0,0
"S349",0,0,0,0,0,30,0
"S350",0,5,6,0,0,11,0
"S351",0,0,0,17,0,0,0
"S352",15,0,13,0,4,0,0
"S353",7,0,16,1,11,0,0
"S354",3,0,12,15,0,0,0
"S355",13,0,0,0,0,5,0
"S356",25,0,0,0,0,0,0
"S357",0,0,8,0,0,13,0
"S358",0,0,0,0,38,0,0
"S359",0,0,8,14,0,2,0
"S360",0,10,0,15,0,0,0
"S361",0,5,0,8,12,2,0
"S362",4,0,5,9,0,10,0
"S363",0,34,0,0,0,0,0
"S364",24,0,0,0,0,0,0
"S365",30,0,1,0,0,0,0
"S366",3,0,21,0,0,3,0
"S367",0,9,0,15,4,0,0
"S368",0,0,25,0,0,0,0
"S369",0,0,16,9,0,0,0
"S370",0,3,18,1,1,0,0
"S371",1,2,0,7,10,0,0
"S372",16,0,0,0,0,0,0
"S373",0,0,0,0,0,0,25
"S374",12,15,0,0,0,0,0
"S375",10,0,3,0,0,11,0
"S376",0,0,1,0,0,0,25
"S377",0,27,0,0,0,0,0
"S378",5,3,6,0,4,0,0
"S379",0,17,0,0,1,4,3
"S380",0,0,0,23,0,0,1
"S381",27,0,0,0,0,0,0
"S382",7,0,0,11,4,2,0
"S383",0,10,10,0,0,0,0
"S384",0,0,5,13,7,0,0
"S385",0,0,13,0,11,0,0
"S386",0,18,0,0,0,0,1
"S387",1,0,0,0,22,0,0
"S388",19,0,0,0,0,12,0
"S389",0,0,0,0,3,25,0
"S390",3,1,3,0,25,0,0
"S391",0,8,0,4,0,4,0
"S392",0,0,0,10,9,0,0
"S393",8,0,0,1,0,11,0
"S394",1,0,0,0,0,0,14
"S395",0,10,0,0,0,19,0
"S396",0,0,0,10,3,17,0
"S397",3,7,6,0,1,12,0
"S398",0,0,0,0,23,4,0
"S399",7,9,6,0,0,0,0
"S400",1,23,0,0,0,2,0
"S401",0,30,0,0,0,0,0
"S402",0,1,0,0,0,26,0
"S403",0,0,28,0,0,0,0
"S404",0,3,0,6,0,17,0
"S405",8,3,0,0,7,0,0
"S406",0,0,24,0,0,3,0
"S407",6,4,0,1,0,0,0
"S408",0,1,19,0,0,13,0
"S409",0,8,0,0,0,13,0
"S410",0,13,0,14,0,1,0
"S411",1,11,0,0,10,7,0
"S412",0,18,0,0,0,18,0
"S413",1,7,3,4,0,0,0
"S414",9,0,0,0,0,1,3
"S415",0,0,0,0,7,10,0
"S416",0,0,4,0,0,23,0
"S417",0,3,4,13,0,6,0
"S418",10,0,0,0,1,13,0
"S419",0,6,0,12,0,0,0
"S420",0,0,0,1,5,6,20
"S421",0,0,0,25,0,0,0
"S422",15,0,8,0,0,0,0
"S423",0,21,0,11,0,0,0
"S424",5,0,10,8,0,0,0
"S425",21,0,0,5,0,0,1
"S426",0,0,20,0,16,0,0
"S427",0,2,0,0,1,18,0
"S428",26,0,0,0,1,0,1
"S429",0,0,0,2,24,0,0
"S430",1,0,14,0,0,0,0
"S431",8,9,12,0,3,0,0
"S432",6,15,0,0,0,0,3
"S433",21,0,0,0,0,0,0
"S434",0,0,16,0,0,4,0
"S435",0,0,6,5,14,5,0
"S436",0,0,20,0,0,0,0
"S437",1,0,0,1,29,0,0
"S438",5,0,0,0,11,4,2
"S439",0,0,1,0,23,0,0
"S440",8,0,0,0,0,12,0
"S441",1,10,1,10,0,9,0
"S442",0,36,0,1,0,0,0
"S443",0,0,9,7,8,0,0
"S444",2,22,0,0,0,0,0
"S445",0,0,0,0,28,0,0
"S446",4,1,13,0,0,14,0
"S447",0,0,0,20,0,14,0
"S448",0,0,0,0,1,23,0
"S449",14,0,0,0,0,8,0
"S450",0,13,0,0,14,0,0
"S451",13,0,11,4,0,0,0
"S452",3,8,0,0,0,19,0
"S453",0,0,21,0,0,0,0
"S454",9,5,0,0,0,6,0
"S455",0,0,4,24,0,0,0
"S456",0,0,26,0,0,0,1
"S457",0,0,19,0,0,0,5
"S458",4,11,0,6,0,0,0
"S459",0,0,0,0,21,5,0
"S460",27,0,0,0,0,0,2
"S461",0,10,8,0,0,0,0
"S462",0,0,0,0,0,26,0
"S463",21,0,11,1,0,0,0
"S464",10,6,0,0,0,9,0
"S465",0,13,15,0,8,0,0
"S466",0,33,0,0,0,0,0
"S467",0,23,0,0,0,0,0
"S468",0,0,30,0,0,0,0
"S469",0,13,10,0,7,0,0
"S470",0,0,0,8,0,0,7
"S471",0,0,0,13,0,19,0
"S472",1,0,0,13,12,8,0
"S473",0,0,32,0,1,0,0
"S474",0,14,0,0,10,0,0
"S475",1,23,9,0,0,0,0
"S476",13,0,9,0,0,0,0
"S477",0,0,20,0,0,1,0
"S478",0,0,10,14,0,0,0
"S479",14,6,0,0,5,0,0
"S480",7,0,3,0,9,0,3
"S481",15,0,6,0,9,0,0
"S482",1,2,9,0,7,0,0
"S483",0,0,21,0,0,0,0
"S484",0,0,0,0,28,0,0
"S485",0,0,12,15,9,0,0
"S486",8,11,0,7,2,1,0
"S487",0,0,0,0,0,18,1
"S488",0,0,10,0,0,14,0
"S489",0,0,0,0,28,0,0
"S490",1,0,0,8,21,0,0
"S491",0,3,0,2,5,0,0
"S492",0,0,8,17,0,0,0
"S493",3,14,0,4,0,7,0
"S494",0,0,0,14,0,15,1
"S495",1,4,11,0,0,3,0
"S496",10,0,0,1,7,5,0
"S497",0,14,16,0,0,0,0
"S498",1,0,1,0,10,7,0
"S499",0,15,0,0,11,0,0
"S500",5,0,3,6,0,8,0
