"","T1","T2","T3","T4","T5","T6","T7"
"S167",2,0,0,0,4,0,0
"S168",0,0,0,0,0,5,0
"S169",0,0,0,0,0,3,0
"S170",0,2,0,0,0,0,0
"S171",1,0,1,0,0,0,0
"S172",0,0,0,0,8,0,0
"S173",0,0,2,3,0,0,0
"S174",1,0,0,2,0,1,0
"S175",4,0,0,0,0,0,0
"S176",3,0,0,3,0,0,0
"S177",2,3,0,0,0,0,0
"S178",2,0,0,1,2,0,0
"S179",0,0,2,3,1,0,0
"S180",3,0,0,0,0,3,0
"S181",0,0,0,0,5,0,0
"S182",1,3,0,3,0,2,0
"S183",0,3,0,0,0,0,0
"S184",0,1,3,0,0,0,0
"S185",4,0,0,1,0,0,0
"S186",1,3,0,0,1,0,0
"S187",0,0,0,6,0,0,0
"S188",0,1,0,0,0,5,0
"S189",0,0,0,0,6,2,0
"S190",3,0,0,0,0,0,0
"S191",0,11,0,0,0,0,0
"S192",0,0,1,4,0,0,0
"S193",0,2,0,1,0,0,0
"S194",0,0,0,5,0,0,0
"S195",0,0,2,0,0,0,0
"S196",0,2,0,9,0,0,0
"S197",0,0,0,0,0,4,0
"S198",2,0,0,2,0,0,0
"S199",0,0,4,0,4,0,0
"S200",0,0,0,0,6,0,0
"S201",2,0,0,1,0,0,0
"S202",0,0,2,0,3,0,0
"S203",5,0,0,0,0,0,0
"S204",3,1,0,0,1,0,0
"S205",0,1,0,2,0,0,0
"S206",0,0,0,0,5,0,0
"S207",0,0,0,0,8,0,0
"S208",0,0,0,0,0,4,0
"S209",0,8,0,0,0,0,0
"S210",0,6,1,0,0,0,0
"S211",3,0,0,0,4,0,0
"S212",0,0,4,0,0,0,0
"S213",1,1,3,0,0,1,0
"S214",0,0,0,2,3,1,0
"S215",0,0,0,1,0,1,0
"S216",1,0,1,1,0,0,0
"S217",3,0,0,0,0,0,0
"S218",0,0,0,3,0,0,0
"S219",0,0,0,4,0,0,0
"S220",0,5,3,0,0,0,0
"S221",0,0,3,0,0,0,0
"S222",0,0,0,0,0,6,0
"S223",0,0,0,0,4,0,0
"S224",0,0,0,4,0,1,0
"S225",6,0,0,0,0,0,0
"S226",2,0,2,0,0,0,0
"S227",1,1,0,0,2,0,0
"S228",0,0,0,2,0,0,0
"S229",3,0,1,0,0,4,0
"S230",0,0,1,1,3,0,0
"S231",1,0,2,0,0,0,0
"S232",0,1,6,0,0,0,0
"S233",0,0,1,6,1,0,0
"S234",5,0,1,0,0,0,0
"S235",5,0,0,0,0,0,0
"S236",0,0,8,0,0,0,0
"S237",0,0,1,0,1,0,0
"S238",0,0,0,4,0,0,0
"S239",2,0,1,0,0,5,0
"S240",0,0,1,3,0,0,0
"S241",0,0,10,0,0,0,0
"S242",0,0,0,0,2,0,0
"S243",0,0,0,0,2,0,0
"S244",0,0,4,0,1,0,0
"S245",0,0,0,3,3,2,0
"S246",2,0,0,6,0,0,0
"S247",0,0,0,3,4,0,0
"S248",0,0,1,0,4,0,0
"S249",1,0,0,3,0,2,0
"S250",0,0,3,0,0,1,2
"S251",1,0,0,5,0,0,0
"S252",0,1,0,3,2,0,0
"S253",0,0,1,0,0,5,0
"S254",0,0,2,0,0,3,0
"S255",0,2,0,0,0,3,0
"S256",1,0,0,1,1,0,0
"S257",1,0,2,0,0,0,0
"S258",0,0,0,0,8,0,0
"S259",0,0,0,1,3,0,0
"S260",0,0,0,5,0,0,0
"S261",0,0,0,0,2,0,0
"S262",0,1,3,4,0,0,0
"S263",0,0,0,4,1,1,0
"S264",0,0,5,0,0,0,0
"S265",0,0,9,0,0,0,0
"S266",0,0,0,0,3,5,0
"S267",1,0,0,1,0,0,0
"S268",3,0,1,0,0,0,0
"S269",2,1,2,1,2,0,0
"S270",0,7,0,0,0,0,0
"S271",3,4,0,2,0,0,0
"S272",0,1,0,0,0,0,3
"S273",0,0,0,0,0,10,0
"S274",1,0,0,0,0,1,0
"S275",3,0,0,0,1,0,0
"S276",0,0,0,0,1,1,0
"S277",0,0,0,2,0,0,3
"S278",0,1,5,0,0,0,0
"S279",0,1,0,4,0,0,0
"S280",0,7,0,0,0,0,0
"S281",0,2,0,0,0,6,1
"S282",0,0,0,0,4,0,0
"S283",2,0,0,2,0,0,0
"S284",0,0,0,0,7,0,0
"S285",1,0,3,0,1,0,0
"S286",0,0,0,2,0,0,0
"S287",0,1,0,0,1,0,0
"S288",0,0,0,3,5,0,0
"S289",0,0,0,1,9,0,0
"S290",0,0,0,6,0,0,0
"S291",0,0,0,4,0,1,0
"S292",5,0,0,0,3,0,0
"S293",0,0,3,0,0,2,0
"S294",0,0,0,0,0,3,0
"S295",2,0,0,0,2,0,0
"S296",0,3,0,0,0,0,0
"S297",2,0,0,0,0,0,0
"S298",1,0,0,0,0,1,0
"S299",1,0,0,3,0,0,0
"S300",0,2,2,0,1,0,0
"S301",0,1,0,0,0,3,0
"S302",2,0,0,0,1,0,0
"S303",0,0,6,0,0,3,0
"S304",2,0,0,0,2,0,0
"S305",0,2,0,0,0,0,0
"S306",0,4,3,0,0,0,0
"S307",0,3,0,0,0,0,0
"S308",3,0,2,0,0,0,0
"S309",0,0,2,4,0,0,0
"S310",0,1,0,0,0,2,0
"S311",0,1,2,0,0,1,0
"S312",0,0,0,2,0,2,0
"S313",0,0,5,0,0,0,0
"S314",0,0,0,0,7,0,0
"S315",1,0,0,2,0,0,0
"S316",0,0,6,0,0,0,0
"S317",0,0,0,4,1,3,0
"S318",0,0,0,0,0,2,0
"S319",0,0,0,2,0,3,0
"S320",0,0,3,0,1,1,0
"S321",0,5,0,0,1,1,0
"S322",1,0,0,0,0,5,1
"S323",0,1,0,1,1,0,0
"S324",0,0,3,0,2,0,0
"S325",2,0,0,1,0,0,0
"S326",0,0,1,1,1,0,0
"S327",1,0,0,0,2,0,0
"S328",0,0,4,0,0,1,0
"S329",0,2,0,2,0,0,0
"S330",1,2,0,0,0,0,0
"S331",0,0,3,0,0,0,0
"S332",0,2,0,0,0,0,0
"S333",0,4,0,3,0,0,0
"S334",1,2,0,0,3,0,0
"S335",1,1,3,0,1,0,0
"S336",0,0,0,0,0,8,0
"S337",0,6,0,0,0,0,1
"S338",2,0,3,2,0,0,0
"S339",0,0,0,0,3,0,0
"S340",0,1,1,1,0,4,0
"S341",0,0,0,0,5,0,0
"S342",0,0,1,0,0,2,0
"S343",3,0,0,3,0,0,0
"S344",0,6,0,0,0,0,0
"S345",5,0,0,0,0,0,0
"S346",0,0,0,4,0,0,0
"S347",0,0,0,2,0,0,0
"S348",0,4,0,0,0,0,0
"S349",0,0,0,0,0,3,0
"S350",0,0,0,3,2,0,0
"S351",0,4,0,0,0,0,0
"S352",2,0,0,0,0,4,0
"S353",0,0,6,0,0,0,0
"S354",0,2,0,0,0,0,0
"S355",0,0,0,2,1,0,0
"S356",0,1,0,0,0,5,0
"S357",0,0,1,2,0,1,0
"S358",5,2,0,0,0,0,0
"S359",0,0,0,0,0,8,0
"S360",0,0,0,3,0,0,0
"S361",0,0,0,0,1,2,0
"S362",0,0,0,0,0,0,6
"S363",2,3,0,1,0,0,0
"S364",0,0,0,0,0,0,2
"S365",1,0,2,1,0,0,0
"S366",0,0,0,0,0,0,2
"S367",0,0,1,0,3,0,1
"S368",0,0,0,1,0,4,0
"S369",0,0,2,0,0,0,0
"S370",0,2,0,0,3,0,0
"S371",0,3,1,0,0,0,0
"S372",0,2,1,0,0,0,0
"S373",0,0,1,2,0,1,0
"S374",0,0,4,3,0,0,0
"S375",0,0,0,2,5,0,0
"S376",0,2,5,3,0,0,0
"S377",0,0,0,0,3,0,0
"S378",0,0,0,6,0,0,0
"S379",1,0,0,0,4,0,0
"S380",0,3,0,0,0,4,0
"S381",0,0,0,3,0,4,0
"S382",0,0,4,0,0,0,0
"S383",3,0,0,1,0,1,0
"S384",0,0,0,0,2,1,0
"S385",3,0,0,5,0,0,0
"S386",0,0,4,0,3,0,0
"S387",4,0,1,1,0,0,0
"S388",4,0,0,0,4,0,0
"S389",0,7,0,0,0,0,0
"S390",1,0,2,0,0,0,0
"S391",1,5,2,0,0,1,0
"S392",10,0,0,0,0,0,0
"S393",6,0,0,0,2,1,0
"S394",4,0,0,0,0,0,0
"S395",5,0,0,0,0,0,0
"S396",0,0,0,4,0,0,0
"S397",0,0,0,2,0,1,0
"S398",2,1,0,0,0,0,0
"S399",0,0,1,0,4,0,0
"S400",0,0,0,0,2,0,0
"S401",0,0,0,3,0,1,0
"S402",0,0,0,3,0,0,0
"S403",0,0,0,2,1,1,0
"S404",0,0,0,0,0,2,0
"S405",0,0,3,0,2,3,0
"S406",0,2,0,0,0,0,0
"S407",2,0,0,0,2,0,0
"S408",2,3,0,3,0,0,0
"S409",0,0,5,2,0,0,0
"S410",0,1,0,1,4,0,0
"S411",4,0,0,0,0,0,0
"S412",0,0,3,0,0,0,0
"S413",0,4,0,0,0,0,1
"S414",0,0,1,0,0,6,0
"S415",3,0,0,3,0,0,0
"S416",1,0,3,0,0,0,1
"S417",0,7,0,0,0,0,0
"S418",4,0,0,5,0,0,0
"S419",0,2,0,0,0,0,0
"S420",3,0,0,0,2,2,0
"S421",0,1,0,0,5,0,0
"S422",0,0,0,0,0,3,0
"S423",0,4,0,0,1,0,0
"S424",0,0,8,0,0,0,0
"S425",1,0,0,0,0,3,0
"S426",5,0,2,0,0,0,0
"S427",0,0,1,0,1,0,0
"S428",0,1,2,0,0,2,0
"S429",0,0,0,2,1,0,0
"S430",1,0,3,0,0,0,1
"S431",1,0,0,5,0,0,0
"S432",0,1,1,0,0,0,0
"S433",2,0,0,4,0,0,0
"S434",6,0,0,0,0,1,0
"S435",0,1,0,1,0,0,0
"S436",0,2,1,0,0,1,0
"S437",0,1,0,0,2,0,0
"S438",0,0,0,1,0,3,0
"S439",0,0,7,0,0,0,0
"S440",0,0,1,0,6,0,0
"S441",6,1,1,0,0,0,0
"S442",0,2,0,0,0,0,0
"S443",0,0,0,0,0,4,0
"S444",4,0,0,0,0,0,0
"S445",3,0,0,0,2,0,1
"S446",2,2,0,0,0,0,0
"S447",5,0,1,0,0,1,0
"S448",1,0,0,0,0,2,1
"S449",1,1,0,0,0,2,0
"S450",0,0,1,0,4,0,0
"S451",0,0,0,0,0,3,0
"S452",0,1,0,4,0,0,0
"S453",0,0,0,0,1,2,0
"S454",0,0,0,0,4,0,0
"S455",0,0,0,5,0,0,0
"S456",2,0,0,0,1,0,0
"S457",0,0,0,0,0,6,0
"S458",0,0,0,0,5,0,0
"S459",1,0,0,1,0,0,0
"S460",1,2,0,3,3,0,0
"S461",0,1,7,0,0,0,0
"S462",0,3,2,0,0,0,0
"S463",1,0,2,0,3,0,0
"S464",0,7,0,0,0,0,0
"S465",6,2,0,0,0,0,0
"S466",0,6,0,0,0,4,0
"S467",0,0,0,0,2,0,0
"S468",8,0,0,0,0,2,0
"S469",0,0,0,0,3,2,0
"S470",0,2,0,0,2,0,0
"S471",1,0,0,0,1,1,0
"S472",0,0,0,0,6,0,0
"S473",0,0,3,0,0,6,0
"S474",0,0,4,0,1,1,0
"S475",3,0,0,0,0,2,0
"S476",0,1,0,0,0,1,0
"S477",0,0,0,0,6,0,0
"S478",0,0,6,0,0,0,0
"S479",1,0,1,1,0,0,0
"S480",0,1,0,2,0,0,0
"S481",8,0,0,0,0,0,0
"S482",0,0,0,0,5,0,0
"S483",0,0,0,2,0,6,0
"S484",0,2,3,0,1,0,0
"S485",0,2,0,0,0,0,0
"S486",3,0,0,1,1,1,0
"S487",0,0,0,0,0,5,0
"S488",2,0,0,0,1,0,0
"S489",0,0,0,0,4,0,0
"S490",0,0,0,3,0,0,0
"S491",0,0,1,2,0,1,0
"S492",0,1,4,2,0,0,0
"S493",0,1,0,2,0,1,0
"S494",3,0,0,0,0,4,0
"S495",0,0,0,7,1,0,0
"S496",0,0,0,5,0,0,0
"S497",2,0,0,0,0,0,0
"S498",1,0,0,1,0,0,0
"S499",0,0,0,7,0,0,0
"S500",0,0,0,3,0,6,0
