"","T1","T2","T3","T4","T5","T6","T7"
"S105",0,33,1,0,0,0,0
"S106",0,0,0,21,0,0,0
"S107",7,6,0,10,3,4,0
"S108",4,0,8,7,0,0,0
"S109",14,9,0,0,0,0,0
"S110",7,10,0,0,0,0,0
"S111",11,0,0,16,6,0,0
"S112",7,0,0,0,0,11,2
"S113",0,0,0,7,0,18,0
"S114",21,2,2,0,0,1,0
"S115",0,0,0,26,0,0,0
"S116",0,0,10,7,0,9,0
"S117",0,0,0,13,12,0,0
"S118",16,11,0,0,0,0,0
"S119",0,0,17,0,19,0,0
"S120",15,8,0,3,0,0,0
"S121",13,0,0,6,4,0,0
"S122",0,0,18,0,0,1,0
"S123",0,0,7,12,0,3,0
"S124",0,0,0,0,9,10,0
"S125",6,4,4,0,0,15,0
"S126",5,3,9,0,0,0,0
"S127",0,11,11,0,5,0,0
"S128",0,10,0,0,7,0,0
"S129",0,9,0,9,7,0,0
"S130",0,4,7,7,0,5,0
"S131",5,0,2,16,0,0,0
"S132",0,1,0,0,0,31,0
"S133",4,0,21,0,0,0,0
"S134",12,11,0,0,0,0,0
"S135",0,6,16,0,0,0,0
"S136",0,16,12,0,0,0,1
"S137",0,19,9,0,0,1,0
"S138",0,0,14,0,6,6,0
"S139",0,0,0,23,9,0,0
"S140",23,0,0,0,0,0,0
"S141",7,9,0,7,0,1,0
"S142",0,0,17,3,1,3,1
"S143",1,20,8,0,0,0,0
"S144",0,0,26,0,0,0,0
"S145",0,0,0,25,0,0,0
"S146",7,10,0,9,3,0,1
"S147",28,0,0,0,0,0,1
"S148",0,0,9,6,0,6,0
"S149",0,9,0,11,0,0,0
"S150",0,0,10,0,7,3,0
"S151",5,4,0,1,6,5,0
"S152",0,0,0,20,9,0,0
"S153",1,0,0,0,21,0,0
"S154",0,0,0,18,0,0,0
"S155",9,0,1,17,0,0,0
"S156",1,0,28,0,0,0,0
"S157",0,13,0,7,0,11,0
"S158",8,0,3,9,0,1,0
"S159",0,5,10,0,0,4,0
"S160",0,0,0,0,20,0,0
"S161",0,0,8,10,0,6,0
"S162",15,0,10,0,7,4,0
"S163",16,0,8,0,0,0,0
"S164",0,0,0,0,16,0,0
"S165",0,14,6,0,0,0,0
"S166",4,0,15,7,1,0,1
"S167",14,0,7,0,0,0,1
"S168",8,10,0,0,6,0,0
"S169",0,9,8,0,0,0,0
"S170",0,0,18,0,0,9,0
"S171",0,0,6,7,0,9,0
"S172",0,15,0,8,0,0,0
"S173",0,9,13,0,0,10,0
"S174",11,0,0,0,0,7,0
"S175",3,6,0,15,0,0,0
"S176",9,6,0,0,10,0,0
"S177",0,0,14,0,0,12,0
"S178",1,0,1,0,0,0,21
"S179",0,0,0,0,0,24,0
"S180",6,0,0,0,0,21,0
"S181",12,0,0,2,0,4,0
"S182",21,0,0,0,0,6,0
"S183",1,0,24,0,0,0,0
"S184",0,0,25,0,1,0,0
"S185",0,28,0,0,0,0,0
"S186",0,8,0,12,6,0,0
"S187",0,3,0,0,13,0,0
"S188",2,4,0,5,0,7,0
"S189",0,11,0,4,4,0,0
"S190",10,0,0,0,10,10,0
"S191",0,0,0,0,0,32,0
"S192",6,25,0,0,0,0,0
"S193",15,0,5,0,0,0,0
"S194",0,0,0,0,0,29,1
"S195",2,8,0,15,0,0,0
"S196",3,0,0,0,2,0,21
"S197",16,9,0,0,0,9,0
"S198",0,0,28,0,0,0,0
"S199",1,1,10,0,18,0,0
"S200",20,8,0,0,0,0,1
"S201",0,0,13,0,0,13,0
"S202",0,0,1,0,15,6,0
"S203",0,11,0,3,0,8,0
"S204",0,0,0,0,0,17,0
"S205",8,0,0,0,6,10,0
"S206",0,25,0,0,1,0,0
"S207",4,4,0,0,0,11,0
"S208",20,0,0,0,0,0,2
"S209",0,0,24,0,0,0,0
"S210",8,10,0,10,0,0,0
"S211",0,0,8,19,0,0,0
"S212",0,0,12,12,0,0,0
"S213",1,0,0,30,0,0,0
"S214",22,0,0,2,0,0,8
"S215",0,15,0,6,0,0,0
"S216",0,0,12,10,0,0,0
"S217",0,5,12,4,0,0,0
"S218",0,0,0,0,27,1,0
"S219",0,0,0,0,19,0,0
"S220",0,10,8,0,0,4,0
"S221",0,0,0,0,11,0,1
"S222",0,0,25,2,0,0,0
"S223",0,0,10,0,0,9,3
"S224",0,11,0,2,0,10,0
"S225",15,0,0,12,0,0,0
"S226",4,1,6,7,0,5,0
"S227",12,0,0,0,16,0,0
"S228",22,0,0,0,0,1,0
"S229",0,0,11,0,11,0,0
"S230",0,11,0,0,0,17,0
"S231",0,0,2,0,18,0,0
"S232",10,9,0,0,0,0,0
"S233",0,2,3,0,5,4,6
"S234",7,6,4,3,7,0,0
"S235",8,0,0,0,4,9,0
"S236",0,0,0,1,32,0,0
"S237",15,0,0,0,0,10,0
"S238",0,6,11,0,0,0,0
"S239",26,4,0,0,0,0,0
"S240",3,2,7,0,9,1,0
"S241",6,8,1,2,0,0,0
"S242",7,0,7,0,4,0,0
"S243",25,0,0,0,0,0,0
"S244",16,0,0,0,0,6,0
"S245",0,7,12,0,11,0,0
"S246",0,0,0,14,0,8,0
"S247",0,0,0,6,8,3,0
"S248",0,0,9,0,15,0,1
"S249",22,0,0,0,0,1,0
"S250",0,0,25,1,0,0,0
"S251",3,0,0,0,18,0,0
"S252",4,2,0,3,9,0,0
"S253",4,7,0,0,6,0,0
"S254",26,0,0,0,0,0,0
"S255",0,0,0,0,19,0,0
"S256",0,29,0,0,0,0,0
"S257",0,27,1,0,0,0,0
"S258",0,1,0,11,7,4,0
"S259",3,0,9,0,0,13,0
"S260",6,0,0,13,2,0,1
"S261",0,0,0,0,0,29,1
"S262",10,0,8,0,6,0,0
"S263",12,15,0,0,0,0,0
"S264",0,0,27,2,0,0,0
"S265",11,15,0,0,0,0,0
"S266",0,0,28,0,0,0,0
"S267",0,1,0,12,8,12,0
"S268",0,0,1,0,21,0,0
"S269",0,0,24,2,0,0,0
"S270",0,0,18,0,0,1,0
"S271",0,0,0,0,22,0,0
"S272",6,7,11,0,0,0,0
"S273",0,14,0,0,5,13,0
"S274",0,0,0,0,32,0,0
"S275",0,0,0,6,0,21,0
"S276",1,8,7,1,0,0,0
"S277",0,1,0,19,0,0,0
"S278",0,0,0,3,2,13,8
"S279",18,0,0,1,0,0,0
"S280",0,0,27,0,0,0,5
"S281",15,0,0,0,9,0,0
"S282",0,19,3,0,0,5,4
"S283",0,0,23,0,0,0,2
"S284",0,8,5,0,8,2,0
"S285",0,13,10,9,0,0,0
"S286",0,0,14,4,1,9,0
"S287",0,5,8,0,0,9,0
"S288",2,14,10,0,0,0,0
"S289",10,7,4,0,0,6,0
"S290",0,15,0,20,0,0,0
"S291",0,0,0,36,0,0,0
"S292",0,0,0,3,0,9,6
"S293",8,10,0,0,13,0,1
"S294",12,0,3,2,3,6,0
"S295",0,0,0,21,0,0,0
"S296",12,0,0,0,0,16,1
"S297",2,1,24,0,0,0,0
"S298",0,32,0,0,0,1,1
"S299",0,0,26,0,0,0,0
"S300",6,0,0,24,0,0,0
"S301",0,0,0,7,12,0,0
"S302",0,1,12,0,1,0,0
"S303",0,0,0,0,0,25,2
"S304",0,0,0,10,0,7,1
"S305",0,0,20,2,0,0,0
"S306",2,0,1,0,15,3,1
"S307",0,0,1,0,0,22,0
"S308",14,21,0,0,0,0,0
"S309",2,8,5,7,0,1,0
"S310",0,0,0,0,23,0,0
"S311",0,0,0,0,21,0,0
"S312",0,9,23,0,0,0,0
"S313",0,18,0,0,0,0,0
"S314",0,0,0,0,0,28,0
"S315",8,0,0,9,0,20,0
"S316",0,0,0,0,36,0,0
"S317",0,5,0,13,0,0,0
"S318",0,0,0,0,22,0,0
"S319",9,6,0,0,0,6,0
"S320",13,0,0,0,11,0,0
"S321",0,0,0,0,9,18,0
"S322",0,0,0,0,27,0,0
"S323",0,17,14,0,0,0,0
"S324",6,4,7,0,4,0,0
"S325",0,0,0,0,14,7,0
"S326",28,0,0,0,0,0,0
"S327",13,0,14,0,0,0,0
"S328",0,1,0,0,18,0,0
"S329",15,0,6,0,0,0,0
"S330",1,0,0,13,9,0,0
"S331",0,6,0,0,15,3,0
"S332",0,0,25,0,0,1,0
"S333",0,1,0,9,13,0,0
"S334",1,25,0,0,0,0,0
"S335",1,4,0,0,7,9,0
"S336",8,0,12,0,1,0,1
"S337",2,12,0,7,0,0,0
"S338",0,0,0,0,0,24,0
"S339",0,6,11,13,0,0,0
"S340",0,0,15,0,20,0,0
"S341",0,8,8,0,0,0,0
"S342",0,0,0,18,0,0,0
"S343",0,0,0,0,0,25,0
"S344",2,0,3,9,0,5,0
"S345",0,0,5,0,13,7,0
"S346",14,7,0,3,0,2,0
"S347",0,5,0,7,8,0,0
"S348",18,0,8,2,0,0,1
"S349",17,0,0,0,0,0,1
"S350",0,8,0,7,1,5,0
"S351",0,0,0,0,0,0,23
"S352",0,7,9,0,0,10,0
"S353",4,13,0,0,0,5,0
"S354",0,0,18,0,10,0,0
"S355",0,5,0,15,0,0,0
"S356",16,0,14,0,0,0,0
"S357",14,6,2,0,4,3,0
"S358",1,14,0,0,6,0,0
"S359",5,7,13,0,0,0,0
"S360",0,14,5,0,0,0,0
"S361",0,28,0,0,0,1,0
"S362",0,0,0,0,21,1,2
"S363",20,0,0,0,0,0,0
"S364",0,4,9,0,3,6,0
"S365",2,1,5,0,2,16,1
"S366",0,1,0,0,11,7,2
"S367",0,6,16,0,0,0,0
"S368",0,1,0,25,0,0,2
"S369",7,0,6,0,5,0,0
"S370",0,0,8,0,0,15,0
"S371",10,0,0,0,0,16,0
"S372",8,0,4,4,5,3,0
"S373",0,21,2,0,0,0,0
"S374",0,0,11,8,0,0,0
"S375",0,3,0,10,0,6,1
"S376",17,0,3,0,0,0,0
"S377",0,0,0,0,24,0,0
"S378",2,13,0,0,9,0,4
"S379",1,0,23,5,0,0,0
"S380",0,0,1,9,8,0,0
"S381",0,0,0,13,0,3,0
"S382",24,0,0,0,0,0,0
"S383",0,23,0,0,0,0,0
"S384",0,11,0,0,0,2,7
"S385",23,0,0,0,0,0,1
"S386",13,17,0,0,0,0,0
"S387",0,0,0,8,8,8,0
"S388",0,28,0,0,0,0,0
"S389",0,0,0,26,0,0,0
"S390",0,0,20,0,0,0,0
"S391",5,0,7,7,7,1,0
"S392",0,0,0,23,0,0,0
"S393",0,0,8,1,14,0,0
"S394",14,0,7,0,0,9,0
"S395",11,0,0,2,0,6,0
"S396",0,15,7,0,5,0,0
"S397",0,0,10,0,4,7,0
"S398",9,7,1,6,0,0,0
"S399",7,12,0,0,0,4,0
"S400",0,0,0,0,0,19,0
"S401",0,0,0,6,0,11,0
"S402",5,0,10,0,0,12,0
"S403",8,10,0,0,0,0,0
"S404",0,0,27,0,0,0,0
"S405",27,0,0,0,0,2,0
"S406",0,0,10,10,0,0,0
"S407",0,0,7,16,0,0,0
"S408",21,3,11,0,0,0,0
"S409",15,0,4,0,0,0,0
"S410",11,0,13,8,0,0,0
"S411",0,0,0,8,11,0,0
"S412",0,0,1,0,0,34,0
"S413",13,0,13,0,0,0,0
"S414",8,4,1,0,0,6,1
"S415",0,0,0,7,18,0,0
"S416",0,0,22,0,0,0,0
"S417",17,0,0,0,0,9,0
"S418",0,18,5,2,0,0,0
"S419",0,0,12,0,7,0,1
"S420",25,1,0,0,0,0,0
"S421",0,0,0,5,10,7,0
"S422",0,0,0,6,21,0,0
"S423",1,7,0,7,8,0,0
"S424",0,33,0,0,0,0,0
"S425",0,1,0,0,23,0,2
"S426",0,0,18,0,6,1,0
"S427",0,0,0,7,16,0,0
"S428",0,0,0,21,0,3,0
"S429",0,10,7,9,8,0,0
"S430",1,0,0,18,0,0,0
"S431",0,6,0,7,0,9,0
"S432",0,0,0,0,20,0,0
"S433",0,0,0,0,0,29,0
"S434",1,0,4,0,0,16,0
"S435",0,21,0,0,0,0,0
"S436",0,0,20,0,1,16,0
"S437",0,15,0,0,17,0,0
"S438",0,21,0,0,1,2,0
"S439",5,0,0,0,1,10,0
"S440",7,0,6,0,0,14,0
"S441",19,0,0,0,0,0,1
"S442",9,0,14,0,11,0,0
"S443",0,9,6,0,6,0,0
"S444",0,0,13,0,0,13,0
"S445",1,13,1,0,9,0,0
"S446",0,0,12,0,8,1,0
"S447",0,3,0,3,13,0,5
"S448",0,0,0,23,0,0,3
"S449",10,0,11,0,0,0,3
"S450",13,0,0,5,8,0,1
"S451",0,0,7,13,6,0,0
"S452",0,0,0,4,0,25,0
"S453",16,2,0,0,0,13,0
"S454",1,0,6,0,5,8,0
"S455",0,0,17,0,0,5,0
"S456",0,17,0,0,12,0,0
"S457",0,8,0,0,18,0,0
"S458",0,0,0,0,21,0,0
"S459",7,0,8,0,9,0,0
"S460",8,0,8,10,0,0,0
"S461",1,10,5,0,0,13,0
"S462",0,0,0,4,24,0,1
"S463",0,0,6,7,8,0,0
"S464",5,0,8,1,0,0,0
"S465",0,0,7,5,0,9,0
"S466",0,0,0,13,9,0,0
"S467",0,0,0,0,0,20,0
"S468",24,1,0,0,0,0,0
"S469",0,0,24,0,0,0,1
"S470",25,1,0,0,0,0,0
"S471",0,0,34,0,0,0,0
"S472",0,6,19,0,0,0,0
"S473",13,0,7,0,0,0,0
"S474",0,0,26,1,0,0,0
"S475",0,0,0,14,7,0,0
"S476",0,0,0,20,0,0,0
"S477",26,0,0,0,0,0,0
"S478",10,0,14,0,1,0,0
"S479",0,0,7,0,13,0,0
"S480",0,0,26,0,2,0,0
"S481",25,0,0,0,0,0,0
"S482",0,29,0,0,0,0,0
"S483",0,26,0,1,0,0,0
"S484",9,7,7,0,0,0,0
"S485",0,0,0,10,2,19,0
"S486",0,0,26,0,0,1,1
"S487",0,1,0,0,3,0,22
"S488",0,19,0,9,0,0,0
"S489",14,0,0,0,14,0,0
"S490",0,0,26,0,1,0,0
"S491",10,3,14,0,0,0,0
"S492",0,0,17,0,8,0,0
"S493",0,11,8,0,15,0,0
"S494",0,6,0,11,0,11,0
"S495",0,0,1,0,0,26,0
"S496",1,0,23,0,0,0,0
"S497",0,0,0,13,0,0,3
"S498",0,10,0,7,11,1,0
"S499",0,0,1,0,0,0,24
"S500",0,12,15,0,0,0,0
