"","T1","T2","T3","T4","T5","T6","T7"
"S61",1,0,3,2,0,0,0
"S62",0,4,0,0,0,0,0
"S63",0,0,0,2,0,0,0
"S64",6,0,2,0,0,0,0
"S65",0,0,0,3,2,0,0
"S66",0,2,0,0,0,1,0
"S67",1,0,1,0,0,2,0
"S68",1,0,0,1,1,2,0
"S69",0,1,0,0,3,0,0
"S70",0,5,4,0,0,0,0
"S71",0,2,0,3,0,0,0
"S72",0,0,0,0,4,0,0
"S73",2,0,2,0,0,0,0
"S74",0,0,0,1,0,3,0
"S75",0,2,0,0,0,0,0
"S76",0,2,2,0,0,0,0
"S77",0,1,0,1,1,3,0
"S78",2,3,0,1,0,0,0
"S79",4,1,0,0,0,1,0
"S80",0,0,2,1,0,0,0
"S81",3,0,0,0,2,0,1
"S82",0,0,3,0,0,7,0
"S83",0,0,0,0,0,4,0
"S84",2,0,0,3,0,0,0
"S85",0,0,9,0,0,0,0
"S86",4,0,2,0,0,0,0
"S87",0,0,0,10,0,0,0
"S88",11,0,0,0,0,0,0
"S89",1,1,0,0,1,0,0
"S90",0,0,1,0,3,0,0
"S91",0,2,0,1,1,0,0
"S92",1,4,0,0,0,0,0
"S93",0,0,0,3,3,0,0
"S94",0,2,0,0,0,8,0
"S95",0,0,4,2,0,2,0
"S96",0,0,1,0,0,2,0
"S97",4,0,0,2,0,0,0
"S98",0,3,0,4,0,0,0
"S99",1,0,0,2,0,0,0
"S100",0,0,1,1,0,0,0
"S101",0,1,0,0,3,0,0
"S102",1,0,6,0,0,0,0
"S103",0,0,0,2,0,0,0
"S104",0,0,2,0,0,2,0
"S105",0,0,0,3,0,3,0
"S106",0,0,0,0,4,0,0
"S107",0,1,0,0,0,4,0
"S108",2,0,2,0,0,0,0
"S109",2,0,1,0,0,1,0
"S110",4,1,0,2,0,0,0
"S111",0,2,1,0,4,0,0
"S112",0,2,0,0,0,0,0
"S113",0,0,0,4,3,0,0
"S114",0,0,0,5,0,0,0
"S115",0,3,0,0,0,2,0
"S116",1,0,2,0,1,0,0
"S117",0,0,0,0,2,0,0
"S118",0,2,1,2,0,0,0
"S119",1,0,1,0,1,0,0
"S120",0,0,0,3,0,0,0
"S121",0,1,1,0,0,2,0
"S122",0,5,0,0,0,0,0
"S123",0,0,0,0,0,5,0
"S124",0,1,1,1,0,1,0
"S125",3,0,0,1,0,0,0
"S126",0,0,0,1,0,3,0
"S127",0,3,0,0,1,0,0
"S128",2,0,0,3,0,0,0
"S129",3,0,0,0,0,3,0
"S130",0,0,6,0,0,0,0
"S131",5,0,0,0,0,0,0
"S132",2,1,1,0,0,3,0
"S133",1,4,0,0,0,2,0
"S134",0,0,0,4,0,0,0
"S135",2,3,0,0,1,0,0
"S136",0,0,0,3,0,0,0
"S137",1,2,0,4,0,0,0
"S138",0,0,0,0,0,0,6
"S139",2,0,4,0,0,1,0
"S140",1,0,0,0,0,0,3
"S141",0,0,0,2,0,1,0
"S142",0,0,2,0,0,5,0
"S143",2,0,0,0,4,0,0
"S144",0,3,0,0,5,4,0
"S145",0,0,4,0,0,0,0
"S146",0,2,0,0,1,0,0
"S147",0,0,2,1,1,0,0
"S148",0,0,0,0,2,0,0
"S149",0,3,0,0,0,0,0
"S150",0,0,0,2,0,0,0
"S151",0,4,1,1,0,0,0
"S152",0,2,0,0,3,0,0
"S153",6,0,0,4,0,0,0
"S154",0,4,0,1,0,0,0
"S155",3,0,0,0,0,0,1
"S156",1,0,0,0,5,0,0
"S157",0,0,0,1,1,5,0
"S158",0,4,0,0,0,3,0
"S159",0,1,0,3,0,1,0
"S160",0,3,0,0,0,0,0
"S161",0,0,1,0,0,5,0
"S162",0,1,3,0,2,0,0
"S163",6,0,0,0,0,1,0
"S164",0,1,0,0,8,0,0
"S165",0,0,5,0,0,0,0
"S166",0,0,2,0,0,0,0
"S167",0,2,3,1,0,0,0
"S168",0,3,0,0,1,2,0
"S169",1,0,2,0,3,0,0
"S170",0,0,1,0,0,4,0
"S171",0,0,3,0,1,0,0
"S172",1,2,0,0,0,3,0
"S173",3,0,0,0,0,0,0
"S174",0,2,2,1,0,0,0
"S175",1,0,0,3,0,0,0
"S176",0,0,2,0,1,1,0
"S177",1,0,0,0,0,2,0
"S178",6,0,0,5,0,0,0
"S179",0,0,4,0,0,1,0
"S180",0,0,0,0,4,0,0
"S181",0,0,5,0,0,0,0
"S182",1,2,1,3,0,0,0
"S183",2,0,0,0,0,0,0
"S184",5,0,1,0,0,0,0
"S185",2,0,0,0,0,0,0
"S186",0,0,0,0,1,7,1
"S187",1,2,1,0,1,0,0
"S188",0,0,1,0,0,6,0
"S189",3,0,0,0,0,0,0
"S190",2,0,0,0,0,0,0
"S191",1,0,1,1,0,0,0
"S192",0,0,0,1,5,0,0
"S193",0,5,0,2,0,0,0
"S194",0,1,0,0,8,0,0
"S195",0,0,0,0,1,5,0
"S196",2,0,0,6,0,0,0
"S197",0,0,0,5,0,0,0
"S198",0,4,0,0,2,0,0
"S199",0,0,1,0,0,3,0
"S200",1,0,0,1,0,0,0
"S201",0,0,3,2,0,0,0
"S202",2,0,1,0,0,1,0
"S203",2,1,0,0,3,4,0
"S204",0,6,0,0,0,1,0
"S205",0,6,0,0,0,0,0
"S206",0,1,0,1,0,0,0
"S207",0,2,0,0,1,1,0
"S208",2,0,0,4,0,0,0
"S209",3,0,0,2,0,2,0
"S210",0,0,0,5,0,0,0
"S211",0,0,0,2,0,0,0
"S212",0,7,0,0,0,0,0
"S213",8,0,0,0,0,0,0
"S214",0,3,0,0,0,1,0
"S215",0,2,2,0,0,0,0
"S216",0,0,5,0,0,5,0
"S217",0,0,3,0,0,4,0
"S218",0,1,0,3,0,0,0
"S219",0,0,0,0,0,6,0
"S220",1,1,0,0,0,0,0
"S221",0,0,0,5,0,0,0
"S222",0,0,0,0,0,5,0
"S223",2,0,0,4,0,0,0
"S224",0,0,1,1,2,1,0
"S225",0,0,0,0,6,0,0
"S226",0,0,0,1,0,0,1
"S227",2,0,3,0,1,0,0
"S228",0,0,4,0,0,0,0
"S229",2,1,0,0,4,0,0
"S230",0,0,0,0,5,0,0
"S231",0,1,1,0,0,4,0
"S232",1,0,2,0,0,0,0
"S233",0,5,0,0,0,0,0
"S234",0,0,2,0,1,0,0
"S235",0,4,0,0,0,0,0
"S236",0,0,2,3,0,0,0
"S237",0,1,0,0,0,6,0
"S238",1,1,0,0,0,0,0
"S239",0,0,0,0,6,0,0
"S240",0,1,0,0,1,0,0
"S241",0,0,0,6,0,3,0
"S242",1,0,1,1,0,0,0
"S243",0,0,0,3,0,0,0
"S244",0,0,1,0,0,5,0
"S245",4,0,0,1,0,0,0
"S246",0,3,0,0,0,0,0
"S247",0,0,1,0,0,1,0
"S248",0,0,0,2,1,0,0
"S249",2,0,0,1,0,0,0
"S250",0,0,3,0,1,0,0
"S251",0,0,0,2,3,0,0
"S252",0,0,2,0,1,0,0
"S253",4,0,0,0,0,0,0
"S254",0,0,2,3,0,0,0
"S255",0,0,5,0,0,0,1
"S256",0,0,12,0,0,0,0
"S257",0,4,0,0,0,0,0
"S258",0,0,0,1,0,0,5
"S259",0,0,3,2,0,0,0
"S260",0,6,0,0,0,0,0
"S261",0,2,0,0,1,0,0
"S262",0,0,0,0,2,0,0
"S263",2,0,0,0,0,2,0
"S264",0,0,2,0,1,3,0
"S265",0,0,0,0,6,3,0
"S266",0,0,0,0,0,4,0
"S267",0,3,0,1,0,0,0
"S268",0,0,0,0,0,5,0
"S269",0,0,4,4,4,0,0
"S270",2,0,0,0,0,0,0
"S271",0,0,8,0,0,0,0
"S272",3,0,2,0,0,0,0
"S273",0,0,0,0,0,9,0
"S274",0,0,0,0,3,0,0
"S275",0,1,0,0,0,1,0
"S276",0,1,0,0,0,4,0
"S277",1,0,0,0,0,4,1
"S278",1,1,0,0,0,0,5
"S279",5,0,0,0,0,0,0
"S280",0,0,0,0,2,0,0
"S281",2,0,0,2,0,0,0
"S282",1,1,0,0,0,0,0
"S283",0,0,5,0,0,0,0
"S284",4,0,0,2,0,0,0
"S285",0,1,0,0,0,5,0
"S286",0,0,5,3,0,0,0
"S287",0,0,0,5,0,2,0
"S288",3,3,0,0,0,0,0
"S289",0,0,0,1,2,3,0
"S290",0,0,0,0,4,0,0
"S291",0,0,0,4,2,0,0
"S292",1,1,0,2,0,0,0
"S293",0,0,1,5,0,2,0
"S294",0,0,0,2,1,3,0
"S295",1,2,2,0,0,0,0
"S296",1,0,2,0,0,1,0
"S297",2,0,0,3,0,0,0
"S298",0,0,7,0,0,0,0
"S299",0,7,0,0,0,0,0
"S300",1,1,0,1,0,2,0
"S301",0,2,0,0,0,0,0
"S302",0,1,0,0,8,0,0
"S303",0,0,0,9,0,0,0
"S304",0,0,0,1,1,0,0
"S305",0,0,0,5,0,4,0
"S306",0,0,0,1,1,0,0
"S307",1,0,0,0,1,0,0
"S308",0,2,0,0,0,0,2
"S309",1,4,0,0,0,0,0
"S310",0,1,1,0,0,0,0
"S311",0,0,1,2,1,0,0
"S312",0,0,1,1,0,5,0
"S313",0,7,0,0,0,0,0
"S314",0,0,1,1,0,0,0
"S315",0,1,0,3,1,0,0
"S316",2,0,0,0,0,1,0
"S317",0,0,8,0,0,0,0
"S318",0,1,2,1,0,0,0
"S319",8,0,0,0,0,0,0
"S320",2,2,0,0,0,0,0
"S321",0,0,4,0,0,0,0
"S322",0,0,2,0,2,3,0
"S323",0,1,0,2,0,0,0
"S324",0,0,0,0,0,4,0
"S325",0,3,1,0,0,1,0
"S326",0,3,0,0,0,0,0
"S327",0,0,2,3,2,0,0
"S328",0,0,2,0,4,0,0
"S329",1,0,0,5,0,0,0
"S330",0,0,5,0,1,0,0
"S331",0,0,0,0,0,1,5
"S332",1,0,0,0,0,1,0
"S333",1,0,0,0,3,0,0
"S334",2,3,0,0,0,0,0
"S335",0,0,5,2,0,0,0
"S336",0,4,0,1,1,4,0
"S337",0,1,0,0,2,0,0
"S338",4,0,0,3,0,0,0
"S339",2,0,0,0,2,0,0
"S340",5,0,0,0,0,0,0
"S341",0,0,0,0,0,7,0
"S342",0,0,0,2,0,5,0
"S343",4,0,0,0,0,0,0
"S344",0,0,0,1,0,1,0
"S345",0,0,5,0,0,0,0
"S346",1,1,0,2,0,0,0
"S347",6,0,0,0,0,0,0
"S348",0,0,0,0,0,0,9
"S349",3,0,0,0,0,6,0
"S350",0,0,0,3,0,2,0
"S351",2,1,0,0,0,1,0
"S352",0,0,1,3,0,2,0
"S353",0,0,1,0,1,0,0
"S354",0,0,3,0,0,0,0
"S355",0,0,6,0,0,0,0
"S356",4,4,0,0,0,0,0
"S357",0,1,0,0,3,0,0
"S358",0,0,0,0,12,0,0
"S359",0,0,0,0,0,2,0
"S360",0,0,0,2,0,2,0
"S361",0,1,1,0,1,1,0
"S362",0,0,6,0,0,0,0
"S363",2,0,0,0,1,0,0
"S364",3,2,0,0,1,0,0
"S365",0,0,1,1,0,0,0
"S366",0,0,0,0,0,0,8
"S367",0,0,1,2,0,3,0
"S368",1,0,2,0,1,0,0
"S369",0,2,0,2,0,0,0
"S370",0,0,0,0,1,2,0
"S371",0,0,0,0,0,5,0
"S372",1,0,1,2,0,0,0
"S373",0,0,5,0,0,0,0
"S374",0,0,0,0,0,3,0
"S375",0,3,0,0,0,0,0
"S376",0,0,5,0,0,0,0
"S377",0,0,0,1,3,0,0
"S378",0,0,0,7,2,0,0
"S379",0,0,5,0,0,0,0
"S380",0,0,0,0,4,0,0
"S381",0,0,0,2,0,0,0
"S382",0,0,0,0,3,0,0
"S383",0,1,2,0,1,0,0
"S384",0,0,2,5,0,0,0
"S385",3,0,0,2,2,0,0
"S386",1,0,1,0,4,0,0
"S387",0,3,0,1,0,0,0
"S388",0,0,1,0,0,7,0
"S389",1,0,0,1,0,0,0
"S390",1,2,0,0,0,1,0
"S391",3,0,0,0,0,0,0
"S392",0,0,0,4,0,0,0
"S393",0,2,2,0,0,0,0
"S394",2,0,0,0,0,6,0
"S395",2,0,0,1,0,0,3
"S396",0,0,5,0,1,0,0
"S397",0,0,0,3,1,0,0
"S398",2,0,0,0,0,1,0
"S399",0,0,0,0,4,0,0
"S400",1,0,1,0,0,0,0
"S401",1,0,0,0,0,3,0
"S402",0,0,0,0,0,2,0
"S403",0,0,1,0,0,2,0
"S404",5,0,1,0,2,0,0
"S405",0,0,0,0,1,5,0
"S406",0,0,4,0,0,0,0
"S407",0,4,0,0,3,0,0
"S408",0,1,0,0,0,4,0
"S409",2,4,0,2,0,0,0
"S410",0,3,0,0,6,0,0
"S411",0,0,2,0,6,0,0
"S412",0,0,1,4,0,0,0
"S413",0,0,0,5,0,0,1
"S414",0,0,0,0,0,3,0
"S415",0,0,1,0,1,0,0
"S416",0,0,0,0,2,0,0
"S417",1,0,3,0,3,0,0
"S418",0,5,5,0,0,0,0
"S419",0,0,2,0,0,0,0
"S420",1,2,0,0,1,0,2
"S421",3,0,0,3,0,0,0
"S422",0,0,0,0,6,0,0
"S423",0,0,0,0,2,0,0
"S424",0,0,5,0,0,0,0
"S425",0,0,0,0,5,0,0
"S426",0,0,0,0,3,0,0
"S427",0,0,2,0,0,0,1
"S428",0,0,1,0,4,0,0
"S429",0,3,0,1,0,0,0
"S430",1,1,0,1,0,0,0
"S431",0,2,0,2,0,0,0
"S432",0,4,0,0,1,0,0
"S433",4,0,0,0,0,0,0
"S434",0,2,0,1,0,0,0
"S435",1,0,0,1,0,0,0
"S436",0,0,0,0,4,3,0
"S437",8,0,0,0,0,0,0
"S438",0,0,0,0,0,3,0
"S439",3,0,1,1,3,3,0
"S440",1,0,0,6,0,0,0
"S441",0,0,0,1,1,1,0
"S442",1,0,0,0,1,3,0
"S443",3,0,0,0,0,4,0
"S444",0,3,1,0,0,2,0
"S445",1,0,2,3,0,0,0
"S446",0,2,0,0,0,0,0
"S447",0,0,5,0,0,0,0
"S448",0,5,0,0,0,1,0
"S449",3,0,0,0,0,0,0
"S450",0,0,0,0,3,0,0
"S451",2,2,0,0,4,0,0
"S452",0,0,3,2,0,0,0
"S453",0,0,5,2,0,4,0
"S454",0,0,1,0,5,0,0
"S455",0,1,0,2,0,0,0
"S456",0,0,0,7,0,0,0
"S457",0,0,0,0,7,0,0
"S458",0,3,0,0,0,0,0
"S459",0,0,1,0,0,4,0
"S460",0,3,0,2,0,0,0
"S461",1,1,1,2,0,1,0
"S462",0,0,2,0,0,1,0
"S463",0,0,0,0,0,5,0
"S464",3,3,0,0,0,0,0
"S465",0,0,0,4,0,0,0
"S466",0,0,0,0,3,3,0
"S467",2,1,0,0,3,0,0
"S468",0,0,2,5,0,0,0
"S469",0,0,0,4,0,1,0
"S470",0,1,1,1,3,0,0
"S471",0,0,0,0,2,3,0
"S472",0,0,0,0,3,1,0
"S473",0,0,0,0,0,6,0
"S474",0,1,0,1,0,0,0
"S475",0,0,2,0,0,6,0
"S476",0,1,1,0,0,3,0
"S477",3,0,2,0,1,0,0
"S478",0,0,1,5,0,4,0
"S479",0,3,0,0,0,0,0
"S480",1,0,0,2,0,0,0
"S481",7,0,0,0,0,0,1
"S482",0,0,0,0,0,6,1
"S483",0,0,1,0,4,0,0
"S484",0,1,0,1,2,0,0
"S485",0,3,0,0,6,0,0
"S486",0,3,0,0,0,0,0
"S487",0,0,0,0,1,0,1
"S488",0,5,0,0,0,0,0
"S489",0,0,4,0,0,0,2
"S490",0,0,0,0,0,9,0
"S491",0,0,0,5,0,0,0
"S492",0,0,0,3,0,0,1
"S493",0,0,2,0,0,1,0
"S494",0,0,3,0,0,3,0
"S495",0,0,0,0,3,0,0
"S496",1,3,0,0,0,0,0
"S497",2,0,0,1,1,1,0
"S498",2,0,2,2,0,0,0
"S499",0,0,5,0,0,0,0
"S500",0,1,5,0,0,0,0
