"","T1","T2","T3","T4","T5","T6","T7"
"S67",9,0,1,0,0,0,0
"S68",2,1,0,3,0,0,1
"S69",1,0,5,0,0,2,1
"S70",0,0,3,0,0,3,0
"S71",9,0,3,0,1,0,0
"S72",0,0,1,14,0,0,0
"S73",0,6,0,0,0,0,0
"S74",0,0,0,2,3,0,0
"S75",0,0,1,0,2,3,0
"S76",0,0,7,0,2,0,0
"S77",0,1,10,0,0,0,0
"S78",1,11,0,0,0,0,0
"S79",0,2,2,0,4,2,0
"S80",1,1,0,0,2,0,0
"S81",1,0,0,0,12,0,0
"S82",2,4,0,1,1,0,0
"S83",0,0,0,5,0,0,1
"S84",0,0,2,0,0,8,1
"S85",0,0,0,12,0,0,0
"S86",0,4,5,0,0,6,0
"S87",0,0,5,0,0,4,0
"S88",0,3,2,2,0,0,0
"S89",0,0,2,5,6,0,0
"S90",0,0,0,0,2,5,0
"S91",0,1,0,2,1,3,0
"S92",0,9,0,0,2,0,0
"S93",3,3,4,0,0,0,0
"S94",0,0,10,0,0,0,1
"S95",0,6,4,0,1,3,0
"S96",4,0,1,3,1,0,0
"S97",0,6,0,3,0,0,0
"S98",5,0,0,0,9,0,2
"S99",0,0,0,0,3,7,0
"S100",2,0,0,0,0,0,0
"S101",0,5,5,0,0,0,0
"S102",0,3,0,0,3,5,0
"S103",0,0,0,5,0,5,0
"S104",0,0,1,0,0,6,0
"S105",0,10,0,2,0,0,0
"S106",0,0,0,0,9,0,0
"S107",6,0,1,0,3,0,0
"S108",2,0,4,0,0,0,0
"S109",0,0,1,2,3,0,0
"S110",1,0,0,3,0,5,0
"S111",0,0,0,2,0,0,0
"S112",7,0,0,0,0,4,0
"S113",0,0,0,4,4,0,0
"S114",1,0,9,0,0,0,0
"S115",0,0,11,0,0,0,0
"S116",0,0,7,1,5,0,0
"S117",0,0,0,6,0,0,0
"S118",0,0,0,0,4,0,0
"S119",4,0,4,0,4,0,0
"S120",0,1,0,9,2,0,0
"S121",0,0,9,0,0,0,0
"S122",0,8,0,0,0,0,0
"S123",0,2,0,0,6,0,0
"S124",0,0,0,10,0,0,0
"S125",1,0,0,0,1,4,0
"S126",0,0,0,8,0,0,0
"S127",3,0,3,6,0,0,0
"S128",0,0,0,0,5,3,0
"S129",0,3,2,0,7,0,0
"S130",0,0,9,0,0,0,0
"S131",5,0,0,4,0,0,0
"S132",0,9,2,0,0,0,0
"S133",0,0,0,1,2,0,0
"S134",0,0,3,12,0,0,0
"S135",0,0,0,4,0,0,0
"S136",3,2,3,0,0,0,0
"S137",3,3,3,0,0,1,0
"S138",0,0,0,2,0,8,0
"S139",0,0,0,6,6,0,0
"S140",0,0,0,1,0,4,0
"S141",0,0,0,0,6,8,0
"S142",2,2,0,0,1,0,0
"S143",0,0,11,0,0,0,0
"S144",0,6,0,0,0,5,0
"S145",0,0,0,6,0,4,0
"S146",1,0,0,0,3,0,0
"S147",0,0,0,0,0,13,0
"S148",0,0,10,0,0,0,0
"S149",0,0,2,1,0,0,0
"S150",5,0,0,0,0,0,0
"S151",8,0,0,6,0,0,0
"S152",0,3,5,0,0,4,0
"S153",4,0,4,1,4,2,0
"S154",0,0,0,5,3,0,0
"S155",6,0,0,0,6,0,0
"S156",0,0,1,0,3,2,0
"S157",0,0,0,3,5,0,0
"S158",0,8,0,0,0,0,0
"S159",0,0,5,0,0,5,0
"S160",0,0,0,0,16,1,0
"S161",1,2,0,1,0,0,2
"S162",0,5,6,0,1,0,0
"S163",14,0,0,0,0,0,0
"S164",1,0,0,4,0,0,0
"S165",1,0,3,0,0,4,0
"S166",5,5,0,0,0,0,0
"S167",0,0,6,0,0,0,0
"S168",0,0,0,0,0,10,0
"S169",0,6,0,0,0,0,0
"S170",0,2,15,0,0,0,0
"S171",8,0,0,2,1,0,0
"S172",0,0,0,0,0,15,0
"S173",3,0,1,0,5,0,0
"S174",2,0,0,4,0,3,0
"S175",0,3,1,1,0,3,0
"S176",0,5,0,8,0,0,0
"S177",0,0,1,8,0,0,0
"S178",8,2,0,0,0,2,0
"S179",0,0,2,0,0,5,0
"S180",1,1,0,1,1,1,0
"S181",0,1,3,6,0,0,0
"S182",0,0,2,0,0,9,0
"S183",0,0,1,1,6,0,0
"S184",3,0,0,4,0,2,0
"S185",0,0,0,0,7,6,0
"S186",1,0,0,0,0,0,6
"S187",4,0,0,8,0,0,0
"S188",0,0,0,2,0,8,0
"S189",0,0,0,0,11,0,0
"S190",6,0,0,4,0,0,1
"S191",15,0,0,0,1,0,0
"S192",0,3,4,0,2,1,0
"S193",0,0,1,4,0,0,0
"S194",1,0,0,0,14,0,0
"S195",0,0,0,0,10,0,0
"S196",9,0,4,0,0,0,0
"S197",0,2,0,9,0,0,0
"S198",0,0,2,0,9,0,0
"S199",0,5,0,0,5,0,0
"S200",0,10,0,0,0,0,0
"S201",0,1,0,3,0,0,0
"S202",2,7,0,0,0,0,0
"S203",5,0,0,6,0,0,0
"S204",4,0,2,0,1,1,0
"S205",2,4,0,0,1,3,0
"S206",0,3,5,0,0,0,0
"S207",3,6,0,0,1,0,0
"S208",0,4,0,0,3,0,0
"S209",0,5,0,0,8,0,0
"S210",0,0,0,0,0,11,0
"S211",4,3,0,0,0,0,0
"S212",0,0,0,13,0,0,0
"S213",0,0,0,0,4,4,0
"S214",0,0,0,0,1,6,0
"S215",0,1,0,0,7,0,0
"S216",0,1,0,12,0,0,0
"S217",3,0,0,0,5,3,0
"S218",3,1,4,0,0,3,0
"S219",0,0,0,0,0,8,0
"S220",0,0,0,1,4,0,0
"S221",0,8,0,0,0,3,0
"S222",11,0,0,0,0,2,0
"S223",3,1,4,0,1,0,0
"S224",0,0,0,5,4,1,0
"S225",0,0,0,13,0,0,0
"S226",0,0,0,7,0,0,0
"S227",6,3,0,0,1,0,0
"S228",0,0,13,0,0,0,0
"S229",0,7,0,0,0,7,0
"S230",1,2,3,0,0,0,0
"S231",0,0,0,0,12,0,0
"S232",0,0,0,1,6,1,0
"S233",0,0,8,6,0,1,0
"S234",0,0,0,7,0,3,0
"S235",0,0,16,0,0,0,0
"S236",1,0,0,0,2,5,0
"S237",0,0,0,7,0,0,0
"S238",10,0,0,2,0,1,0
"S239",2,5,0,0,0,0,1
"S240",3,0,0,0,2,0,0
"S241",6,0,0,4,0,0,0
"S242",0,9,0,0,0,0,0
"S243",0,0,0,0,8,0,0
"S244",0,0,11,0,0,0,0
"S245",0,0,0,0,0,0,13
"S246",0,0,0,0,5,1,0
"S247",3,0,0,0,3,0,0
"S248",0,8,0,0,0,0,0
"S249",0,0,9,0,3,0,0
"S250",0,0,5,12,0,0,0
"S251",3,0,1,0,2,1,0
"S252",0,0,1,8,0,0,0
"S253",0,0,8,0,0,0,0
"S254",0,0,0,0,10,0,0
"S255",1,0,0,0,0,9,0
"S256",0,0,5,0,2,0,0
"S257",0,0,0,0,0,11,0
"S258",0,0,2,0,0,9,0
"S259",0,0,2,0,6,0,1
"S260",0,6,0,3,0,0,0
"S261",0,8,0,0,0,0,0
"S262",3,0,0,0,0,2,0
"S263",3,5,0,0,0,0,0
"S264",0,0,0,4,5,0,0
"S265",0,12,0,0,0,1,0
"S266",0,0,0,1,4,3,0
"S267",9,0,0,0,1,0,0
"S268",0,9,0,0,0,0,0
"S269",0,0,0,1,15,0,0
"S270",0,14,0,0,0,0,0
"S271",0,0,0,0,9,0,0
"S272",0,0,0,0,6,6,0
"S273",0,0,1,0,0,0,10
"S274",3,0,0,6,5,0,0
"S275",0,3,0,0,0,4,0
"S276",5,2,0,0,1,0,0
"S277",0,3,0,4,0,0,0
"S278",8,0,0,0,0,6,0
"S279",3,1,0,0,0,8,0
"S280",0,0,0,0,0,12,0
"S281",0,4,3,7,0,0,0
"S282",0,6,0,0,0,0,0
"S283",0,0,0,0,9,0,0
"S284",4,0,0,3,0,0,0
"S285",0,0,4,5,0,3,0
"S286",2,8,0,6,0,0,0
"S287",0,4,0,0,0,4,0
"S288",2,0,0,0,5,8,0
"S289",4,0,3,0,2,2,0
"S290",1,4,0,10,0,0,0
"S291",0,0,6,0,0,0,0
"S292",0,0,6,1,0,0,0
"S293",7,7,0,0,5,0,0
"S294",5,0,0,0,0,0,0
"S295",0,0,2,2,0,4,0
"S296",0,0,0,11,0,0,0
"S297",6,0,1,4,0,0,0
"S298",0,20,0,0,0,0,0
"S299",0,0,0,7,5,0,0
"S300",4,11,0,0,0,0,0
"S301",0,0,0,4,2,0,0
"S302",0,0,10,0,0,0,0
"S303",5,0,5,0,1,2,0
"S304",3,4,0,0,0,1,0
"S305",0,0,0,0,1,0,7
"S306",0,0,4,1,1,1,0
"S307",4,0,3,0,0,0,0
"S308",10,0,0,0,0,0,0
"S309",0,4,8,0,0,0,0
"S310",0,0,0,7,0,0,0
"S311",0,1,0,10,0,0,1
"S312",0,3,0,0,0,0,0
"S313",0,0,0,0,0,14,0
"S314",10,0,0,0,3,0,0
"S315",0,0,5,0,0,2,0
"S316",0,0,0,8,0,0,0
"S317",0,2,1,2,0,4,0
"S318",5,0,0,0,2,0,0
"S319",0,0,1,2,0,0,0
"S320",7,0,0,5,0,0,0
"S321",1,3,0,6,0,0,0
"S322",0,3,0,0,4,5,0
"S323",1,5,2,0,0,2,0
"S324",5,7,0,0,0,0,0
"S325",0,0,4,0,0,7,0
"S326",0,9,0,0,0,0,0
"S327",8,0,4,0,2,0,0
"S328",0,4,0,0,6,1,2
"S329",0,1,0,0,0,3,2
"S330",12,0,0,0,0,0,0
"S331",6,0,0,0,1,3,0
"S332",6,0,0,0,2,0,0
"S333",0,0,0,2,4,4,0
"S334",2,8,0,0,0,0,0
"S335",0,0,2,0,0,8,0
"S336",2,0,3,0,4,0,0
"S337",0,2,0,0,0,5,0
"S338",7,0,0,5,0,0,0
"S339",0,1,14,0,0,0,0
"S340",0,0,2,4,0,9,0
"S341",11,0,0,4,0,0,1
"S342",0,0,12,0,0,0,0
"S343",0,0,0,5,1,2,0
"S344",2,0,5,0,0,0,0
"S345",0,1,0,11,9,0,0
"S346",2,2,1,0,0,2,0
"S347",2,0,0,0,2,2,0
"S348",0,0,14,0,0,0,0
"S349",2,0,1,0,1,1,0
"S350",4,0,0,6,0,0,0
"S351",0,3,4,0,0,0,0
"S352",0,0,0,0,7,0,0
"S353",0,0,7,0,0,0,0
"S354",0,4,0,0,0,0,0
"S355",5,0,2,0,5,0,0
"S356",0,0,0,11,0,0,0
"S357",0,12,0,0,0,0,0
"S358",8,0,0,0,2,0,0
"S359",0,0,5,8,0,0,0
"S360",0,0,0,6,2,0,0
"S361",0,0,1,0,0,8,0
"S362",2,0,0,0,0,4,0
"S363",0,0,0,0,0,7,0
"S364",1,4,5,0,0,0,0
"S365",2,2,0,3,0,0,0
"S366",1,0,0,1,0,0,0
"S367",5,0,0,0,8,0,0
"S368",0,4,0,7,3,0,0
"S369",0,0,0,0,10,0,0
"S370",0,0,0,3,3,3,0
"S371",1,7,0,4,0,0,0
"S372",5,0,0,6,0,0,0
"S373",2,0,4,0,0,2,0
"S374",0,0,4,2,4,2,0
"S375",0,2,1,1,0,0,0
"S376",6,1,0,0,0,2,0
"S377",0,0,0,0,0,0,3
"S378",0,1,0,0,0,8,0
"S379",11,4,0,0,0,0,0
"S380",0,1,3,0,0,0,0
"S381",0,0,6,0,0,0,0
"S382",8,0,3,0,0,0,1
"S383",0,0,4,5,0,0,0
"S384",2,0,0,0,4,5,0
"S385",3,0,10,0,4,0,0
"S386",3,3,0,0,0,0,0
"S387",1,0,3,1,0,2,0
"S388",1,0,0,5,3,0,0
"S389",0,0,0,5,6,0,0
"S390",7,0,0,0,3,0,0
"S391",0,0,8,2,0,1,0
"S392",0,1,7,0,0,4,0
"S393",8,0,0,0,0,0,0
"S394",2,0,3,0,5,0,0
"S395",0,0,10,2,0,0,0
"S396",3,1,0,8,0,0,0
"S397",0,0,0,0,0,10,0
"S398",0,0,0,0,0,9,1
"S399",0,0,1,0,0,12,0
"S400",0,6,0,3,0,0,0
"S401",0,14,3,0,0,0,0
"S402",0,9,0,0,0,0,0
"S403",3,0,8,0,0,0,0
"S404",0,0,0,0,10,0,0
"S405",0,0,0,0,0,6,0
"S406",0,5,4,0,0,3,0
"S407",0,0,6,1,0,0,0
"S408",8,0,0,0,0,0,2
"S409",0,8,4,0,0,0,0
"S410",2,0,0,2,0,4,1
"S411",0,1,3,2,3,0,0
"S412",0,0,3,0,0,2,0
"S413",0,0,0,0,0,12,0
"S414",3,0,0,4,8,0,0
"S415",0,3,2,2,0,0,0
"S416",0,7,3,0,0,0,0
"S417",4,0,0,2,0,0,1
"S418",0,4,0,0,3,2,0
"S419",0,0,0,0,0,16,0
"S420",0,4,0,0,1,0,0
"S421",0,10,0,0,0,0,0
"S422",0,0,1,6,1,0,4
"S423",0,0,0,0,1,4,1
"S424",2,0,5,6,4,0,0
"S425",0,0,5,6,1,0,0
"S426",0,1,3,2,0,3,0
"S427",1,2,0,0,3,2,0
"S428",5,5,0,0,0,1,0
"S429",0,0,0,8,0,0,0
"S430",0,9,0,0,0,0,0
"S431",0,0,0,4,9,0,0
"S432",0,0,0,0,10,0,0
"S433",0,0,7,0,4,2,0
"S434",1,0,4,0,1,0,0
"S435",0,0,0,0,8,2,0
"S436",1,5,5,0,0,0,0
"S437",0,2,0,3,2,0,0
"S438",2,0,0,0,1,4,0
"S439",0,0,1,4,13,0,0
"S440",0,0,3,4,0,0,0
"S441",3,5,0,0,0,0,0
"S442",0,0,0,0,0,0,9
"S443",0,0,0,4,0,6,0
"S444",4,0,1,0,3,2,0
"S445",0,0,10,4,0,0,0
"S446",6,0,0,0,0,1,0
"S447",0,0,4,6,2,0,0
"S448",0,5,2,2,2,0,0
"S449",6,0,0,0,0,5,0
"S450",0,0,0,5,0,0,0
"S451",0,0,5,0,0,4,0
"S452",0,0,0,5,0,3,0
"S453",0,1,0,0,4,0,0
"S454",1,0,0,1,0,0,7
"S455",0,5,0,0,1,10,0
"S456",1,0,6,3,0,0,0
"S457",0,0,0,0,0,12,0
"S458",0,0,0,0,9,0,1
"S459",0,2,0,3,2,0,0
"S460",2,2,0,2,0,0,1
"S461",1,7,1,0,0,1,0
"S462",0,0,0,0,0,9,0
"S463",0,0,0,0,3,0,6
"S464",0,2,0,0,0,12,0
"S465",0,0,0,0,0,13,0
"S466",4,0,1,0,4,0,0
"S467",0,0,0,0,9,0,0
"S468",0,0,2,8,0,1,3
"S469",4,3,0,0,0,9,0
"S470",3,0,0,5,1,0,0
"S471",0,6,1,5,0,1,0
"S472",0,5,0,0,0,0,0
"S473",0,0,4,2,0,5,0
"S474",0,0,6,4,0,5,1
"S475",0,7,0,0,4,0,0
"S476",0,10,2,0,0,0,0
"S477",0,0,0,0,6,0,0
"S478",0,4,0,3,1,0,0
"S479",0,0,0,0,5,6,0
"S480",0,2,4,0,4,0,0
"S481",0,1,2,0,1,0,0
"S482",2,0,0,2,0,0,1
"S483",0,1,0,6,5,0,0
"S484",4,0,6,0,0,0,0
"S485",3,3,0,0,2,2,0
"S486",0,0,9,0,0,0,0
"S487",0,0,8,0,0,0,0
"S488",0,0,0,2,0,3,0
"S489",11,0,1,0,0,0,0
"S490",0,13,0,0,0,0,0
"S491",6,3,0,0,2,0,0
"S492",0,3,0,0,0,5,0
"S493",4,0,5,0,1,0,0
"S494",0,0,0,0,0,8,0
"S495",6,0,0,0,0,0,0
"S496",0,6,2,0,2,0,0
"S497",4,0,0,0,0,7,0
"S498",0,5,0,0,8,0,0
"S499",0,0,6,5,0,0,0
"S500",8,0,3,0,0,0,0
