"","T1","T2","T3","T4","T5","T6","T7"
"S94",0,0,0,0,0,0,7
"S95",1,0,3,0,1,0,0
"S96",6,0,0,0,2,0,0
"S97",0,0,4,6,0,0,0
"S98",0,0,1,0,7,0,0
"S99",5,0,7,0,1,0,0
"S100",1,0,6,0,4,4,0
"S101",0,10,0,0,2,0,0
"S102",0,0,7,0,0,0,0
"S103",0,2,0,0,0,0,0
"S104",4,0,0,3,0,2,0
"S105",0,4,0,0,0,3,0
"S106",2,8,0,0,0,1,0
"S107",0,0,11,0,0,0,0
"S108",0,14,0,0,0,0,0
"S109",5,0,0,0,0,3,0
"S110",6,0,0,1,0,6,0
"S111",0,1,3,0,1,2,0
"S112",0,0,0,7,0,2,0
"S113",0,0,0,7,0,7,0
"S114",4,0,0,0,12,0,0
"S115",0,4,7,0,0,0,0
"S116",0,0,6,0,2,0,0
"S117",0,1,0,0,11,0,1
"S118",0,0,4,0,1,6,0
"S119",2,6,0,4,0,0,0
"S120",0,0,0,4,6,0,0
"S121",6,0,0,0,0,0,0
"S122",0,0,0,0,0,12,0
"S123",0,0,0,0,1,0,7
"S124",2,2,5,0,0,1,0
"S125",0,0,0,0,0,10,0
"S126",0,1,0,4,3,0,0
"S127",0,0,0,5,0,1,0
"S128",8,0,4,0,0,5,0
"S129",3,0,0,0,2,3,0
"S130",9,5,0,0,0,0,0
"S131",3,0,2,4,0,0,0
"S132",7,0,2,2,0,0,0
"S133",4,0,7,0,1,0,0
"S134",3,5,0,1,0,0,0
"S135",0,0,0,0,0,6,0
"S136",0,1,1,2,0,1,0
"S137",3,0,4,0,6,0,0
"S138",0,6,0,2,0,0,0
"S139",0,0,6,0,5,1,0
"S140",0,0,0,5,5,0,0
"S141",0,0,0,0,18,0,0
"S142",13,0,0,0,0,0,0
"S143",0,5,5,0,0,0,0
"S144",0,0,0,3,6,0,0
"S145",0,4,0,2,2,2,0
"S146",0,8,0,0,0,7,0
"S147",1,8,0,0,0,0,2
"S148",0,0,0,0,0,5,4
"S149",8,0,0,0,0,0,0
"S150",0,0,0,6,3,2,0
"S151",3,0,0,5,4,0,0
"S152",0,0,11,0,0,0,0
"S153",1,7,3,0,0,0,0
"S154",6,0,0,11,0,0,0
"S155",0,0,1,5,0,4,0
"S156",2,0,5,0,2,0,0
"S157",1,7,0,0,0,0,0
"S158",0,0,0,0,0,5,0
"S159",0,0,5,0,1,0,0
"S160",1,2,0,0,3,0,0
"S161",0,0,5,10,0,0,0
"S162",0,10,0,0,0,0,0
"S163",2,3,0,0,0,0,0
"S164",0,4,0,0,0,9,0
"S165",15,0,0,0,0,0,0
"S166",0,0,0,10,0,0,0
"S167",0,0,0,6,2,0,0
"S168",0,3,7,0,2,0,0
"S169",9,0,0,0,0,0,0
"S170",0,7,0,0,0,5,0
"S171",0,1,0,0,12,0,0
"S172",0,0,7,2,4,0,0
"S173",3,4,4,0,0,0,0
"S174",0,0,0,1,6,2,0
"S175",8,0,0,3,0,0,0
"S176",0,0,2,2,3,7,0
"S177",0,0,2,3,0,3,0
"S178",4,0,0,0,0,6,0
"S179",0,0,0,9,0,0,0
"S180",0,0,3,8,3,0,0
"S181",3,0,5,0,2,0,0
"S182",0,3,7,0,1,0,0
"S183",0,7,0,0,0,0,0
"S184",0,0,0,11,1,0,0
"S185",0,0,1,0,0,0,8
"S186",10,2,0,0,0,1,0
"S187",9,0,0,0,0,0,0
"S188",0,0,4,3,0,1,0
"S189",0,4,0,1,0,8,0
"S190",0,0,0,8,0,0,0
"S191",8,0,0,0,0,2,0
"S192",0,0,0,5,0,5,0
"S193",10,0,0,0,0,0,0
"S194",13,1,0,0,1,0,0
"S195",0,0,1,3,7,0,0
"S196",0,5,2,1,0,2,0
"S197",0,0,0,17,0,0,0
"S198",0,0,4,2,0,2,0
"S199",0,0,1,0,14,0,1
"S200",0,8,0,5,0,0,0
"S201",0,0,0,0,10,0,0
"S202",0,0,0,0,0,10,0
"S203",0,0,0,0,0,9,0
"S204",0,0,0,3,2,2,0
"S205",0,0,0,0,10,0,0
"S206",3,0,0,0,0,6,0
"S207",0,2,0,0,7,0,0
"S208",2,0,0,4,4,0,0
"S209",0,0,8,2,0,0,0
"S210",2,0,10,0,1,0,0
"S211",3,0,0,2,2,1,0
"S212",0,0,0,9,0,0,0
"S213",0,7,3,0,0,0,0
"S214",0,0,0,18,0,0,0
"S215",2,0,0,4,0,3,0
"S216",0,0,0,1,9,0,0
"S217",4,0,0,0,0,3,0
"S218",2,1,0,4,0,3,0
"S219",0,0,0,3,0,8,0
"S220",6,0,0,0,6,0,0
"S221",6,0,5,0,1,0,0
"S222",0,0,3,5,1,0,0
"S223",0,3,0,1,4,0,0
"S224",0,0,0,0,2,2,0
"S225",0,5,0,0,0,0,0
"S226",4,0,0,0,5,4,1
"S227",0,0,2,1,4,4,0
"S228",0,7,4,0,0,0,0
"S229",0,0,2,0,0,10,1
"S230",7,0,1,0,2,3,0
"S231",7,3,0,0,0,0,0
"S232",2,5,0,4,0,0,0
"S233",0,0,0,0,11,0,0
"S234",6,0,0,0,5,0,0
"S235",1,0,0,0,0,3,0
"S236",0,8,0,0,0,0,0
"S237",0,0,0,0,7,5,0
"S238",0,3,0,0,11,0,0
"S239",0,0,0,5,4,0,0
"S240",1,0,0,0,4,0,0
"S241",3,9,0,0,0,0,0
"S242",10,0,0,0,0,0,0
"S243",0,0,0,0,11,0,0
"S244",0,0,10,0,0,0,0
"S245",0,0,0,0,0,10,0
"S246",0,6,1,0,0,2,0
"S247",5,0,0,0,0,5,0
"S248",5,0,0,5,0,0,0
"S249",0,0,12,0,0,1,0
"S250",3,0,0,0,5,0,0
"S251",0,0,6,0,0,3,0
"S252",1,3,4,0,0,0,0
"S253",6,0,1,0,0,4,0
"S254",0,0,0,0,4,1,0
"S255",0,0,0,9,0,0,0
"S256",0,16,0,0,0,0,0
"S257",0,0,0,7,0,0,0
"S258",3,0,0,3,1,2,0
"S259",4,2,0,1,0,0,0
"S260",1,0,0,5,0,0,0
"S261",0,3,0,1,0,0,8
"S262",0,5,2,0,2,0,0
"S263",0,0,1,9,0,0,0
"S264",2,0,0,0,0,2,0
"S265",0,0,0,6,10,0,0
"S266",0,5,0,0,0,3,0
"S267",0,8,0,0,0,1,0
"S268",1,2,1,1,1,0,0
"S269",0,0,0,0,8,0,0
"S270",2,2,3,0,1,0,0
"S271",0,5,6,3,0,0,0
"S272",3,3,0,1,3,0,0
"S273",0,0,0,0,5,5,0
"S274",0,0,0,0,4,3,0
"S275",0,0,10,0,0,0,0
"S276",0,0,0,0,0,14,0
"S277",8,0,0,0,0,0,1
"S278",0,1,0,7,0,0,0
"S279",0,0,0,11,0,0,0
"S280",2,0,0,0,6,3,0
"S281",0,0,0,7,1,0,0
"S282",5,0,0,0,0,4,0
"S283",0,0,0,0,13,0,0
"S284",0,5,3,1,0,0,0
"S285",0,7,0,0,3,0,0
"S286",0,5,0,0,1,3,0
"S287",0,0,0,0,12,0,0
"S288",0,0,4,6,0,0,0
"S289",3,1,0,0,3,3,0
"S290",4,3,0,0,0,0,0
"S291",10,0,0,0,0,0,0
"S292",0,0,6,0,0,0,3
"S293",0,0,0,2,4,0,0
"S294",4,3,0,0,0,4,0
"S295",6,3,2,0,0,0,0
"S296",0,1,2,0,4,0,0
"S297",0,2,2,0,1,0,0
"S298",0,6,0,0,0,0,0
"S299",6,1,2,0,0,0,0
"S300",0,0,0,5,0,5,1
"S301",0,0,6,2,0,0,0
"S302",0,0,0,4,1,0,0
"S303",5,0,2,0,0,0,0
"S304",0,0,1,3,0,0,0
"S305",0,0,7,4,0,2,0
"S306",0,1,0,0,5,0,0
"S307",8,0,0,1,2,0,0
"S308",8,0,0,0,0,0,0
"S309",0,0,0,0,0,6,0
"S310",10,0,0,1,0,0,0
"S311",2,0,2,0,0,2,0
"S312",6,0,0,0,9,0,0
"S313",0,0,5,2,0,0,0
"S314",4,0,0,3,0,0,0
"S315",0,0,0,0,0,0,8
"S316",0,3,0,0,0,0,4
"S317",4,0,0,0,1,6,0
"S318",0,0,0,0,0,9,0
"S319",0,7,4,0,0,0,0
"S320",0,0,2,0,0,2,0
"S321",7,1,0,0,5,0,0
"S322",7,0,0,0,0,0,0
"S323",12,0,0,0,0,0,0
"S324",5,0,0,2,2,2,0
"S325",0,0,0,6,3,0,1
"S326",2,0,0,1,6,0,0
"S327",0,0,0,1,11,0,0
"S328",0,0,12,0,0,2,0
"S329",0,0,0,1,0,9,0
"S330",12,0,0,0,0,0,0
"S331",8,0,5,0,0,0,1
"S332",0,8,0,0,0,0,0
"S333",0,0,0,0,15,0,0
"S334",0,0,8,0,0,4,0
"S335",0,1,3,0,0,5,0
"S336",0,0,0,14,0,0,2
"S337",0,6,4,0,0,0,0
"S338",2,0,1,9,0,0,0
"S339",6,0,0,6,0,0,0
"S340",0,0,0,8,0,0,0
"S341",0,0,0,0,0,17,0
"S342",3,3,1,0,0,0,0
"S343",2,0,0,7,1,2,0
"S344",0,0,0,0,7,0,0
"S345",1,0,0,0,9,0,0
"S346",0,2,0,3,0,6,0
"S347",7,4,0,0,2,0,0
"S348",0,0,0,4,0,0,0
"S349",6,3,0,3,0,0,0
"S350",2,0,8,0,0,0,0
"S351",4,3,0,0,3,0,0
"S352",0,2,5,0,0,0,0
"S353",2,5,0,3,1,0,1
"S354",0,0,0,0,8,0,0
"S355",0,1,0,0,8,0,0
"S356",0,0,0,0,10,0,0
"S357",3,0,0,1,3,0,0
"S358",0,0,5,0,0,2,0
"S359",0,2,0,1,5,0,0
"S360",1,4,5,0,0,0,0
"S361",0,0,0,0,8,0,0
"S362",0,0,0,0,13,0,1
"S363",2,0,0,2,0,3,0
"S364",1,0,3,0,3,2,0
"S365",0,4,5,0,3,0,0
"S366",10,0,0,7,0,0,1
"S367",0,0,0,0,0,10,0
"S368",1,5,0,0,0,4,0
"S369",7,9,0,0,0,0,0
"S370",0,5,0,8,0,0,0
"S371",4,0,0,0,0,5,0
"S372",0,0,9,0,0,1,0
"S373",0,4,0,4,1,0,0
"S374",0,0,0,0,10,0,0
"S375",0,0,1,0,0,10,0
"S376",0,6,0,0,11,0,0
"S377",0,0,0,0,7,11,0
"S378",6,0,0,0,0,5,0
"S379",0,2,0,12,0,0,0
"S380",1,0,0,4,0,4,0
"S381",0,0,3,2,0,0,1
"S382",0,0,0,0,9,0,0
"S383",4,0,0,5,0,0,0
"S384",0,0,5,5,0,0,0
"S385",0,0,2,7,0,0,0
"S386",3,0,5,0,2,0,0
"S387",5,0,0,0,0,5,0
"S388",4,0,7,1,0,0,0
"S389",0,0,1,4,0,4,0
"S390",1,1,2,0,0,0,7
"S391",1,0,0,0,0,9,0
"S392",0,0,8,0,0,0,0
"S393",5,0,5,0,0,0,0
"S394",0,4,0,0,0,4,3
"S395",0,0,0,0,0,4,0
"S396",0,4,0,7,3,0,0
"S397",2,0,0,0,7,0,0
"S398",0,0,13,0,0,0,0
"S399",0,3,1,5,0,0,0
"S400",4,0,1,0,0,4,0
"S401",0,6,0,5,0,5,0
"S402",0,0,13,0,0,0,0
"S403",11,0,0,0,0,0,0
"S404",2,0,4,0,0,2,0
"S405",1,0,1,0,4,3,0
"S406",6,3,0,0,2,0,0
"S407",0,5,4,2,0,1,0
"S408",0,8,0,0,0,0,0
"S409",0,0,6,2,0,0,0
"S410",0,4,0,0,0,3,0
"S411",0,0,0,0,0,3,11
"S412",6,0,3,0,0,0,0
"S413",8,0,0,9,0,0,0
"S414",0,0,5,3,0,0,0
"S415",6,0,0,0,1,0,0
"S416",0,1,6,1,0,0,0
"S417",0,0,1,0,6,6,1
"S418",6,0,0,0,0,0,0
"S419",0,2,0,0,0,1,0
"S420",0,0,0,0,0,3,0
"S421",0,0,2,0,0,9,0
"S422",4,2,0,0,0,0,0
"S423",0,8,1,0,0,0,0
"S424",0,3,0,4,0,0,0
"S425",0,2,4,0,3,1,0
"S426",0,0,0,0,9,0,0
"S427",0,0,3,1,0,1,0
"S428",4,0,2,0,4,0,0
"S429",0,0,0,0,0,9,0
"S430",0,6,2,1,0,0,0
"S431",0,0,0,0,11,0,0
"S432",0,0,0,4,0,7,0
"S433",0,0,3,0,0,6,0
"S434",0,7,0,2,4,0,0
"S435",8,0,0,0,0,0,0
"S436",0,0,1,0,0,10,0
"S437",9,0,0,0,0,0,0
"S438",12,0,0,0,0,0,0
"S439",0,0,0,8,2,0,0
"S440",8,0,0,0,5,0,0
"S441",0,0,8,0,0,0,0
"S442",1,0,0,0,0,10,0
"S443",0,0,3,3,0,1,0
"S444",0,7,0,0,0,0,0
"S445",12,0,0,0,1,0,0
"S446",0,0,0,9,0,0,0
"S447",0,0,5,2,0,0,0
"S448",0,0,0,8,0,1,0
"S449",0,0,0,0,0,6,0
"S450",2,0,0,0,1,1,0
"S451",0,10,0,0,0,0,0
"S452",0,14,0,0,0,0,0
"S453",0,4,0,0,5,0,0
"S454",0,0,10,0,0,0,0
"S455",0,0,9,0,0,8,0
"S456",0,0,0,0,0,11,1
"S457",0,1,0,0,0,1,0
"S458",0,7,2,0,0,0,0
"S459",13,0,0,0,0,0,0
"S460",0,0,9,0,0,0,0
"S461",5,9,0,0,0,0,0
"S462",0,0,0,8,0,0,0
"S463",0,4,0,0,0,9,0
"S464",0,0,11,8,0,1,0
"S465",4,0,0,6,0,0,0
"S466",1,0,2,2,0,5,0
"S467",2,2,0,0,5,2,0
"S468",5,0,0,0,0,5,0
"S469",4,0,14,0,0,1,0
"S470",6,4,0,0,0,0,0
"S471",0,0,3,1,0,0,0
"S472",0,1,0,7,0,2,0
"S473",2,0,0,1,0,5,0
"S474",1,3,2,0,1,3,0
"S475",0,1,1,0,4,2,0
"S476",0,0,0,7,3,3,0
"S477",0,0,10,0,6,0,0
"S478",0,0,0,0,0,9,0
"S479",0,8,0,10,0,0,0
"S480",0,0,0,0,7,0,0
"S481",0,8,3,0,0,0,0
"S482",5,0,4,0,1,0,0
"S483",0,0,11,5,0,0,0
"S484",0,4,1,7,0,1,0
"S485",0,0,8,0,0,0,1
"S486",0,5,0,0,0,3,0
"S487",0,1,0,6,0,2,0
"S488",0,6,0,0,6,0,0
"S489",0,0,6,0,0,3,0
"S490",0,0,0,0,0,6,0
"S491",0,2,0,4,0,2,0
"S492",8,0,0,0,0,0,0
"S493",0,0,0,11,3,0,0
"S494",0,4,0,5,0,0,0
"S495",0,0,0,0,9,0,0
"S496",0,6,0,0,0,2,0
"S497",0,0,0,4,5,0,0
"S498",0,0,3,0,0,0,0
"S499",7,1,1,7,0,2,0
"S500",0,0,0,0,0,9,0
