"","T1","T2","T3","T4","T5","T6","T7"
"S70",0,3,0,7,0,0,0
"S71",2,0,3,0,0,6,0
"S72",0,0,2,6,0,0,0
"S73",10,0,0,0,0,0,0
"S74",1,0,0,0,8,4,0
"S75",0,8,0,0,0,0,0
"S76",0,10,0,0,0,0,0
"S77",4,0,1,2,0,0,0
"S78",2,2,0,3,0,0,0
"S79",0,0,0,6,0,5,0
"S80",10,0,0,0,0,1,0
"S81",0,0,3,0,0,3,1
"S82",0,0,3,0,2,5,0
"S83",1,6,0,0,0,0,0
"S84",0,1,0,0,5,7,0
"S85",0,9,1,3,0,0,0
"S86",2,0,3,0,2,0,0
"S87",0,0,0,0,9,0,0
"S88",0,4,0,6,0,0,0
"S89",0,0,12,1,0,0,0
"S90",0,0,0,12,0,3,0
"S91",0,6,0,0,6,0,0
"S92",1,0,0,2,4,1,0
"S93",0,0,1,0,6,3,0
"S94",0,2,0,2,0,0,0
"S95",0,0,0,9,0,0,0
"S96",0,0,0,0,10,0,0
"S97",1,5,4,0,2,0,0
"S98",2,4,0,3,0,0,2
"S99",5,0,0,0,1,1,0
"S100",4,0,2,1,0,0,0
"S101",4,0,0,4,7,0,0
"S102",0,6,8,0,0,0,0
"S103",0,3,4,1,0,1,0
"S104",0,0,0,0,3,4,0
"S105",0,0,0,0,4,5,0
"S106",0,9,3,0,0,4,0
"S107",0,0,0,8,0,0,0
"S108",0,0,0,11,0,0,0
"S109",0,0,0,10,0,0,1
"S110",0,0,0,8,3,0,0
"S111",0,0,1,0,10,0,0
"S112",0,0,8,0,0,0,3
"S113",0,10,2,0,2,0,1
"S114",0,6,2,0,4,0,0
"S115",0,10,1,0,0,0,0
"S116",3,3,0,0,0,0,0
"S117",0,0,0,0,7,0,0
"S118",0,0,0,9,0,2,0
"S119",0,6,0,0,0,3,0
"S120",0,0,0,0,0,6,0
"S121",0,5,0,0,3,0,0
"S122",0,0,0,0,5,3,0
"S123",2,4,0,0,1,5,0
"S124",0,9,4,0,0,0,0
"S125",0,6,0,0,3,0,0
"S126",0,0,0,0,0,12,1
"S127",0,0,0,6,3,0,0
"S128",0,1,4,7,0,0,0
"S129",2,3,0,0,0,3,0
"S130",0,4,0,0,0,0,0
"S131",3,0,0,0,1,2,0
"S132",0,0,12,0,0,0,0
"S133",0,1,2,0,0,8,0
"S134",0,4,0,0,0,4,0
"S135",0,1,2,0,3,0,0
"S136",0,0,0,0,0,13,0
"S137",0,0,0,4,6,0,0
"S138",0,3,0,0,8,0,0
"S139",2,0,0,0,4,4,0
"S140",1,0,0,0,3,3,0
"S141",0,0,15,0,0,0,0
"S142",5,3,0,2,0,0,0
"S143",2,0,0,0,0,10,0
"S144",0,0,0,10,0,0,0
"S145",5,4,0,0,0,0,0
"S146",8,1,0,3,0,0,0
"S147",3,0,1,4,0,3,0
"S148",0,2,3,4,0,0,0
"S149",0,0,0,6,5,3,0
"S150",0,0,0,8,6,0,0
"S151",0,0,0,9,0,0,0
"S152",0,0,6,0,6,0,0
"S153",2,2,5,0,0,1,0
"S154",5,0,4,0,0,0,1
"S155",8,1,6,0,0,0,0
"S156",7,0,0,0,0,3,0
"S157",3,3,0,0,0,0,0
"S158",4,0,0,3,0,0,0
"S159",2,0,0,4,0,3,0
"S160",8,0,0,0,5,0,0
"S161",0,0,8,0,1,0,0
"S162",0,1,0,8,0,0,0
"S163",5,4,0,0,0,4,0
"S164",0,0,0,4,0,7,0
"S165",0,13,0,0,0,0,0
"S166",5,0,0,2,0,4,0
"S167",3,2,0,0,5,0,0
"S168",0,0,9,0,0,0,0
"S169",0,0,0,8,0,3,0
"S170",0,14,0,0,0,0,0
"S171",1,1,0,0,6,0,0
"S172",0,0,0,7,2,6,0
"S173",2,0,0,0,0,2,0
"S174",0,0,7,0,0,1,0
"S175",4,0,0,2,1,10,0
"S176",0,1,0,8,0,0,0
"S177",4,0,1,3,0,0,0
"S178",0,2,0,6,0,4,0
"S179",0,0,4,10,0,0,0
"S180",7,6,0,0,0,0,0
"S181",2,0,5,0,0,0,0
"S182",4,0,0,1,0,8,0
"S183",2,0,0,0,0,0,1
"S184",0,0,0,0,7,0,0
"S185",8,0,1,0,0,0,0
"S186",0,0,4,0,0,4,0
"S187",0,11,0,0,0,0,0
"S188",4,0,0,0,0,4,0
"S189",4,6,0,3,0,0,0
"S190",0,0,0,4,0,5,0
"S191",0,3,0,0,0,6,0
"S192",0,0,5,0,9,0,0
"S193",0,0,0,0,15,0,0
"S194",2,6,0,0,0,0,0
"S195",0,1,12,1,0,0,0
"S196",0,7,0,0,0,2,0
"S197",0,1,1,0,0,5,0
"S198",4,1,1,0,2,0,0
"S199",0,11,0,0,0,0,0
"S200",7,0,4,0,0,0,0
"S201",0,0,0,10,0,0,0
"S202",0,0,0,0,0,9,0
"S203",1,0,0,0,5,5,0
"S204",0,0,0,9,0,8,0
"S205",0,3,1,0,9,0,0
"S206",5,0,5,0,0,0,0
"S207",0,2,4,5,0,0,0
"S208",3,5,0,0,0,0,0
"S209",0,0,3,0,0,8,0
"S210",0,0,0,0,10,0,0
"S211",8,0,0,0,0,0,0
"S212",0,0,0,12,0,0,0
"S213",0,0,0,16,0,0,0
"S214",2,0,5,1,0,0,0
"S215",0,0,0,0,10,0,0
"S216",3,2,0,0,0,2,2
"S217",0,0,7,5,0,0,0
"S218",0,6,0,0,0,7,0
"S219",0,0,0,5,0,2,0
"S220",10,0,0,0,0,0,0
"S221",0,0,5,0,0,0,0
"S222",5,3,0,0,0,1,0
"S223",0,0,8,1,0,0,0
"S224",9,0,0,0,0,1,0
"S225",0,0,0,0,0,10,0
"S226",2,3,0,3,0,0,0
"S227",0,0,7,0,0,0,0
"S228",0,0,0,7,0,3,0
"S229",0,0,5,0,0,8,0
"S230",2,5,0,0,1,0,0
"S231",0,0,0,8,0,3,0
"S232",6,0,0,0,3,4,0
"S233",0,0,0,0,12,2,0
"S234",0,0,10,0,0,0,0
"S235",0,0,6,0,4,0,0
"S236",0,0,2,0,0,8,0
"S237",0,0,10,1,0,0,0
"S238",6,0,10,0,0,0,0
"S239",2,0,0,8,0,0,0
"S240",0,0,5,6,0,2,0
"S241",0,2,3,1,0,0,0
"S242",3,3,0,0,0,2,0
"S243",2,0,2,5,7,0,0
"S244",3,9,0,0,0,0,0
"S245",7,3,4,0,0,0,0
"S246",6,1,0,0,0,2,0
"S247",0,0,0,10,0,0,0
"S248",10,0,0,0,0,0,0
"S249",2,2,0,1,0,0,0
"S250",0,0,3,9,0,0,0
"S251",0,0,5,0,3,0,0
"S252",0,14,0,0,0,1,0
"S253",0,5,0,0,4,0,0
"S254",11,0,0,0,0,0,0
"S255",4,0,3,0,5,2,0
"S256",2,4,0,0,0,0,0
"S257",5,5,2,0,0,0,0
"S258",0,13,0,0,0,1,0
"S259",0,0,2,5,3,0,0
"S260",1,5,2,0,0,3,0
"S261",9,0,0,1,0,0,0
"S262",0,7,0,0,0,2,0
"S263",0,0,11,0,0,0,0
"S264",0,0,0,0,6,5,0
"S265",1,8,0,0,0,0,0
"S266",0,14,0,0,0,1,0
"S267",6,0,2,4,0,0,0
"S268",6,2,3,0,0,0,0
"S269",0,0,0,4,0,0,0
"S270",3,0,2,0,0,0,2
"S271",0,0,0,0,7,5,0
"S272",4,0,2,0,0,3,0
"S273",7,0,0,0,0,0,0
"S274",0,5,0,0,1,0,0
"S275",9,4,0,0,0,0,0
"S276",2,0,0,8,0,2,0
"S277",0,1,10,0,0,0,0
"S278",0,0,1,5,7,0,0
"S279",0,0,0,12,0,3,0
"S280",1,4,0,0,0,2,0
"S281",0,4,0,9,0,0,0
"S282",7,0,0,9,0,0,0
"S283",0,0,0,0,11,0,0
"S284",8,0,0,0,0,0,0
"S285",0,0,0,0,11,1,1
"S286",9,0,2,0,0,0,0
"S287",0,4,6,0,0,0,0
"S288",0,0,2,3,2,0,0
"S289",0,7,0,6,0,0,0
"S290",0,0,0,0,1,5,0
"S291",0,8,2,0,2,0,0
"S292",0,0,0,6,6,0,0
"S293",0,0,0,0,0,13,0
"S294",0,0,0,0,12,0,0
"S295",0,0,5,1,0,0,0
"S296",0,7,0,0,0,0,0
"S297",0,1,0,0,3,0,10
"S298",0,4,0,0,4,0,0
"S299",0,0,2,9,0,0,0
"S300",0,0,0,7,0,0,0
"S301",0,3,3,0,1,4,0
"S302",7,0,3,0,0,0,0
"S303",0,0,0,0,3,6,0
"S304",3,3,1,0,0,3,0
"S305",0,0,0,0,9,0,0
"S306",0,0,5,0,5,0,0
"S307",0,3,0,0,6,7,0
"S308",9,0,0,0,0,0,0
"S309",0,0,0,11,0,1,0
"S310",6,5,0,0,1,0,0
"S311",3,0,4,3,0,0,0
"S312",0,0,0,0,13,0,3
"S313",0,0,0,0,4,0,0
"S314",4,0,0,1,4,0,0
"S315",0,5,0,0,5,1,0
"S316",0,3,0,0,0,0,0
"S317",4,0,0,3,3,0,0
"S318",1,0,0,0,5,6,0
"S319",7,0,0,0,0,0,0
"S320",2,3,0,0,3,0,0
"S321",0,5,0,1,0,0,0
"S322",0,0,0,11,0,0,0
"S323",0,0,11,0,0,0,0
"S324",0,8,0,0,1,0,0
"S325",12,0,0,0,0,0,0
"S326",10,0,0,0,0,0,0
"S327",0,4,0,2,0,4,0
"S328",0,0,0,0,10,0,0
"S329",4,5,0,0,0,0,0
"S330",0,0,0,0,4,4,0
"S331",0,0,7,0,0,0,0
"S332",4,0,0,3,1,0,0
"S333",0,0,0,13,0,0,1
"S334",0,8,0,0,0,0,0
"S335",0,0,7,0,3,0,0
"S336",5,0,2,0,0,1,0
"S337",0,2,0,0,8,0,0
"S338",0,2,6,0,4,4,0
"S339",9,0,0,0,0,0,0
"S340",0,3,7,0,0,0,0
"S341",8,3,0,0,0,0,0
"S342",3,0,0,0,9,0,0
"S343",8,0,1,0,0,0,0
"S344",2,0,3,1,1,1,0
"S345",0,0,7,0,3,0,0
"S346",0,0,12,0,0,0,0
"S347",4,2,3,0,0,1,0
"S348",8,0,0,0,0,0,0
"S349",8,0,0,0,0,0,0
"S350",0,0,0,0,11,0,0
"S351",5,0,3,4,1,0,0
"S352",0,11,0,0,1,0,0
"S353",0,0,6,0,3,0,0
"S354",0,0,0,10,0,0,0
"S355",7,0,0,6,1,0,0
"S356",2,7,1,0,0,0,0
"S357",0,10,0,1,0,0,0
"S358",0,0,5,0,2,1,0
"S359",2,0,0,1,6,0,0
"S360",0,0,0,5,2,1,0
"S361",3,4,1,0,0,0,0
"S362",2,0,3,0,0,1,0
"S363",0,0,13,0,1,0,0
"S364",0,0,5,0,0,3,0
"S365",0,3,1,3,0,0,0
"S366",0,5,2,0,0,10,0
"S367",4,0,0,0,3,3,0
"S368",0,0,7,0,0,13,0
"S369",0,0,0,0,0,15,0
"S370",0,7,0,5,0,0,0
"S371",0,0,4,0,10,0,0
"S372",0,0,3,0,0,8,0
"S373",0,14,0,0,0,0,0
"S374",8,2,0,0,0,0,0
"S375",3,0,0,2,0,6,0
"S376",0,0,0,0,15,0,0
"S377",0,0,0,10,0,0,0
"S378",0,0,9,0,0,0,0
"S379",0,8,0,0,0,0,0
"S380",0,8,0,0,0,0,0
"S381",7,0,3,0,4,0,0
"S382",0,0,0,10,0,0,0
"S383",0,0,0,13,0,0,0
"S384",0,7,0,0,0,0,4
"S385",5,8,0,0,0,0,0
"S386",0,0,0,0,14,0,0
"S387",0,0,0,0,0,9,0
"S388",4,0,0,0,0,0,0
"S389",0,0,0,7,0,0,0
"S390",0,0,0,0,3,6,0
"S391",0,0,10,0,5,0,0
"S392",0,0,0,6,0,0,0
"S393",1,4,0,1,1,2,0
"S394",3,0,0,0,5,0,0
"S395",2,1,3,0,2,1,0
"S396",3,2,3,0,0,1,0
"S397",8,5,0,0,0,0,0
"S398",1,0,0,0,11,0,0
"S399",8,3,0,0,0,0,0
"S400",3,0,0,3,0,0,0
"S401",0,1,0,4,0,0,0
"S402",0,6,7,0,0,0,0
"S403",0,10,0,4,0,0,0
"S404",0,13,1,0,0,0,0
"S405",2,0,8,0,0,0,0
"S406",0,0,0,8,0,0,4
"S407",0,0,0,0,13,0,0
"S408",0,0,0,7,0,6,0
"S409",0,2,1,0,0,7,0
"S410",9,0,0,0,1,0,0
"S411",0,4,0,0,0,3,1
"S412",0,2,0,0,0,2,0
"S413",0,0,1,3,0,6,0
"S414",6,4,0,0,4,0,0
"S415",2,6,4,1,0,0,0
"S416",0,1,0,1,3,0,8
"S417",1,0,0,0,2,3,0
"S418",4,6,0,0,0,0,1
"S419",0,0,0,10,0,0,0
"S420",0,4,0,2,4,0,0
"S421",4,0,0,0,0,5,0
"S422",3,5,0,0,0,1,0
"S423",2,0,5,0,0,4,0
"S424",12,0,2,0,0,0,0
"S425",0,2,4,1,0,0,0
"S426",0,11,0,0,0,0,0
"S427",9,0,3,0,0,0,0
"S428",0,0,3,0,0,0,1
"S429",0,5,1,6,0,0,0
"S430",0,4,0,4,0,6,0
"S431",0,4,0,0,4,4,0
"S432",6,2,1,0,0,0,2
"S433",9,2,0,2,0,0,0
"S434",0,0,4,1,2,3,0
"S435",10,0,0,0,0,0,0
"S436",0,0,0,1,0,6,0
"S437",0,0,0,0,5,0,0
"S438",0,1,0,0,0,4,7
"S439",2,0,0,0,4,0,0
"S440",0,0,0,0,15,0,0
"S441",0,0,5,0,0,3,0
"S442",0,5,2,2,4,2,0
"S443",0,4,0,0,0,0,0
"S444",9,0,0,0,0,0,0
"S445",9,0,0,4,0,0,0
"S446",5,0,0,4,4,0,0
"S447",7,0,0,0,1,2,0
"S448",0,0,0,5,0,1,0
"S449",0,5,0,0,0,3,0
"S450",5,4,0,0,0,0,0
"S451",0,0,0,0,11,0,0
"S452",8,0,1,0,0,0,0
"S453",0,0,0,2,2,2,0
"S454",6,6,0,0,0,0,0
"S455",0,0,0,0,0,10,0
"S456",0,0,5,5,3,0,0
"S457",0,0,6,0,1,0,0
"S458",4,0,0,0,8,0,0
"S459",0,5,5,0,1,0,0
"S460",0,0,0,6,0,10,0
"S461",7,1,0,6,0,0,0
"S462",0,0,0,0,13,1,0
"S463",0,0,6,0,7,0,0
"S464",0,0,0,3,0,3,0
"S465",7,0,0,0,0,0,0
"S466",5,0,0,0,3,0,0
"S467",1,4,0,0,4,1,0
"S468",1,1,0,13,0,0,0
"S469",4,0,0,0,7,0,0
"S470",0,0,0,0,9,0,0
"S471",0,0,0,4,2,6,0
"S472",5,0,1,0,0,1,0
"S473",0,0,0,0,13,0,1
"S474",3,2,0,0,0,6,0
"S475",0,0,0,0,0,11,0
"S476",2,1,0,6,0,0,0
"S477",10,0,0,0,0,0,0
"S478",0,0,0,4,0,0,0
"S479",0,0,2,0,6,2,0
"S480",0,3,0,0,0,11,1
"S481",5,0,1,5,0,2,0
"S482",0,0,0,1,9,0,0
"S483",0,6,0,5,3,0,0
"S484",2,2,0,2,1,0,0
"S485",0,0,0,9,0,0,0
"S486",1,4,0,3,6,0,0
"S487",0,5,1,1,0,0,0
"S488",10,0,0,3,0,0,0
"S489",0,0,0,0,0,10,0
"S490",0,11,0,1,0,0,0
"S491",0,0,0,0,0,7,0
"S492",8,0,8,0,0,0,0
"S493",5,1,0,5,0,1,0
"S494",13,0,0,0,3,0,0
"S495",0,0,0,0,14,0,0
"S496",0,0,0,9,0,0,0
"S497",0,0,2,0,2,7,0
"S498",2,0,0,3,0,1,0
"S499",11,0,4,0,0,0,0
"S500",5,5,0,0,0,0,0
