"","T1","T2","T3","T4","T5","T6","T7"
"S79",0,0,2,30,0,1,0
"S80",1,0,0,0,0,28,0
"S81",0,0,1,17,0,0,0
"S82",1,0,8,4,0,7,0
"S83",1,2,5,4,8,0,0
"S84",0,0,2,0,0,16,0
"S85",0,0,1,0,31,0,0
"S86",0,0,18,0,8,0,0
"S87",0,1,0,5,22,0,0
"S88",13,0,0,0,9,0,6
"S89",0,5,0,0,11,13,0
"S90",6,0,6,0,11,0,0
"S91",18,0,0,0,0,0,0
"S92",0,18,0,9,0,0,0
"S93",0,0,0,0,16,0,13
"S94",6,17,0,0,0,0,0
"S95",0,0,13,12,0,9,0
"S96",0,36,0,0,0,0,0
"S97",0,13,9,0,7,0,0
"S98",6,13,9,0,0,2,0
"S99",0,0,0,0,22,0,0
"S100",0,20,0,0,0,0,0
"S101",3,0,0,22,0,0,0
"S102",0,18,0,6,0,0,0
"S103",0,9,0,11,0,0,0
"S104",5,0,0,0,10,11,0
"S105",0,0,0,0,8,12,1
"S106",18,9,1,0,0,0,0
"S107",20,0,0,0,0,0,2
"S108",0,0,2,28,0,0,0
"S109",10,3,0,5,7,0,0
"S110",0,0,0,4,10,4,0
"S111",10,0,0,0,11,0,0
"S112",9,0,0,0,14,0,0
"S113",0,0,10,12,1,0,0
"S114",0,0,10,0,9,1,0
"S115",0,0,0,0,21,0,5
"S116",1,0,20,0,0,0,2
"S117",0,0,0,1,0,29,0
"S118",0,0,0,22,1,0,2
"S119",1,8,6,0,0,0,1
"S120",0,0,0,0,24,1,0
"S121",0,27,0,0,0,0,0
"S122",0,9,0,7,0,0,0
"S123",23,0,0,0,0,0,0
"S124",0,0,0,31,0,1,0
"S125",0,11,0,17,0,0,0
"S126",0,0,27,0,0,2,0
"S127",0,1,0,17,0,0,0
"S128",10,0,0,0,5,11,1
"S129",0,0,6,0,21,0,0
"S130",11,11,0,0,0,0,0
"S131",0,0,0,19,6,1,0
"S132",17,0,0,5,0,0,0
"S133",18,0,1,0,0,13,1
"S134",6,0,10,1,0,0,0
"S135",4,0,0,6,0,12,0
"S136",0,10,3,10,0,0,0
"S137",0,0,0,22,0,0,0
"S138",0,13,0,0,0,8,0
"S139",0,0,6,0,5,17,0
"S140",0,0,11,7,5,0,0
"S141",0,0,0,0,0,32,0
"S142",0,0,0,0,0,27,0
"S143",0,0,9,12,8,0,0
"S144",0,0,0,22,0,0,4
"S145",0,7,4,4,0,11,0
"S146",4,0,0,23,1,0,0
"S147",7,0,0,6,4,11,0
"S148",0,16,0,0,1,0,0
"S149",0,1,2,0,7,22,0
"S150",0,0,29,0,0,0,0
"S151",0,10,0,1,11,1,0
"S152",0,0,0,24,0,1,0
"S153",0,1,8,8,7,0,0
"S154",0,25,0,0,0,0,0
"S155",0,0,1,0,0,0,15
"S156",0,0,9,13,5,0,0
"S157",0,16,0,0,9,0,0
"S158",0,6,0,12,0,0,0
"S159",4,0,0,11,6,0,0
"S160",18,0,0,0,0,18,0
"S161",0,0,0,3,0,33,0
"S162",18,0,0,0,0,0,0
"S163",4,0,0,2,3,4,0
"S164",0,0,24,0,1,0,0
"S165",5,22,0,0,0,3,0
"S166",0,0,0,25,0,0,0
"S167",2,28,0,0,0,0,0
"S168",0,0,25,0,0,0,0
"S169",13,0,0,10,0,0,0
"S170",10,0,8,18,0,0,0
"S171",0,0,0,4,0,7,0
"S172",0,0,0,0,0,15,4
"S173",0,32,0,0,2,0,0
"S174",0,0,11,8,0,0,0
"S175",0,7,0,7,0,9,1
"S176",0,0,0,18,0,0,0
"S177",0,0,28,0,0,0,0
"S178",0,0,0,7,9,7,0
"S179",12,0,0,17,0,0,0
"S180",14,0,0,0,16,0,0
"S181",4,0,3,2,0,5,0
"S182",6,3,9,10,0,0,0
"S183",0,0,18,0,0,15,0
"S184",0,20,0,0,0,0,0
"S185",3,0,0,6,0,8,0
"S186",3,0,7,0,8,1,0
"S187",18,0,10,0,0,0,0
"S188",0,21,0,0,0,0,0
"S189",11,0,17,0,0,0,0
"S190",0,10,9,0,0,11,0
"S191",0,0,0,0,19,0,0
"S192",0,0,0,0,0,19,0
"S193",0,0,0,0,23,0,0
"S194",0,8,6,0,0,11,0
"S195",0,6,0,0,9,11,0
"S196",24,0,0,0,0,0,0
"S197",26,0,0,0,0,0,0
"S198",0,0,0,0,20,0,0
"S199",0,0,0,0,18,0,5
"S200",0,0,18,0,0,10,2
"S201",0,0,7,15,0,0,1
"S202",13,0,0,0,0,8,0
"S203",11,0,0,1,11,5,0
"S204",0,0,0,0,0,23,0
"S205",0,12,9,11,0,4,0
"S206",0,0,9,0,0,10,0
"S207",0,0,9,17,0,0,0
"S208",0,11,0,13,0,1,0
"S209",1,0,18,0,0,0,1
"S210",1,2,0,12,15,0,0
"S211",9,0,6,6,0,8,0
"S212",0,0,0,0,0,29,1
"S213",7,0,0,14,1,0,0
"S214",5,0,0,1,0,11,0
"S215",0,0,1,0,4,15,0
"S216",0,0,1,8,1,0,8
"S217",0,0,0,15,0,17,0
"S218",0,11,14,0,0,3,0
"S219",0,0,18,0,9,0,0
"S220",0,0,27,0,0,0,0
"S221",19,0,0,0,0,7,0
"S222",0,0,7,0,0,18,0
"S223",1,0,0,0,16,8,0
"S224",0,0,0,1,0,21,0
"S225",10,0,0,9,0,0,0
"S226",25,2,0,0,0,1,0
"S227",9,2,0,0,6,0,0
"S228",6,0,0,6,12,0,0
"S229",0,0,0,0,0,28,0
"S230",0,6,0,4,11,3,0
"S231",4,0,0,0,1,8,8
"S232",11,13,0,0,0,1,0
"S233",6,14,0,0,0,5,0
"S234",0,2,0,13,0,0,6
"S235",7,0,17,0,0,0,0
"S236",5,9,4,7,0,0,2
"S237",0,0,5,0,0,9,0
"S238",0,8,0,17,1,2,0
"S239",0,0,0,0,0,0,14
"S240",0,3,10,0,10,1,0
"S241",0,0,31,0,0,0,0
"S242",0,11,0,14,0,0,0
"S243",2,0,32,0,0,0,0
"S244",1,1,5,5,0,11,0
"S245",0,0,11,9,0,0,0
"S246",0,0,0,11,0,9,0
"S247",1,0,27,0,0,0,0
"S248",0,25,0,0,0,0,3
"S249",0,0,15,0,12,0,0
"S250",2,0,0,2,20,0,0
"S251",0,0,10,6,5,0,0
"S252",2,0,0,0,1,20,0
"S253",1,0,10,0,11,0,0
"S254",0,0,0,6,9,10,0
"S255",1,0,0,17,0,0,0
"S256",29,0,0,0,0,0,0
"S257",15,5,0,0,0,0,0
"S258",0,9,0,0,8,0,0
"S259",0,4,4,1,6,2,0
"S260",0,0,10,0,0,15,0
"S261",0,0,13,0,0,14,0
"S262",22,3,0,0,0,0,1
"S263",0,0,0,22,0,0,0
"S264",8,4,0,14,0,0,0
"S265",0,0,0,0,11,12,0
"S266",0,3,2,0,16,0,5
"S267",0,0,23,0,0,0,0
"S268",0,2,0,26,0,0,0
"S269",11,0,4,0,11,0,1
"S270",0,2,8,0,0,0,17
"S271",0,0,1,4,0,24,0
"S272",4,0,9,6,0,0,0
"S273",0,0,0,1,0,24,0
"S274",0,0,0,2,14,5,8
"S275",0,26,0,0,0,0,0
"S276",0,0,6,0,17,0,0
"S277",0,5,0,0,12,0,0
"S278",4,9,5,1,0,0,0
"S279",0,2,0,11,14,0,1
"S280",0,22,0,0,3,0,1
"S281",0,0,29,0,0,0,0
"S282",14,0,0,0,6,0,0
"S283",7,0,8,3,9,0,0
"S284",1,14,6,0,0,0,0
"S285",12,0,1,0,0,0,3
"S286",7,0,7,12,0,0,0
"S287",9,9,0,12,0,0,0
"S288",3,10,7,0,0,5,0
"S289",0,14,0,14,0,0,0
"S290",13,2,0,17,0,0,0
"S291",18,0,0,0,3,0,0
"S292",0,0,7,7,0,0,0
"S293",0,8,0,0,9,0,10
"S294",0,30,0,0,0,0,1
"S295",17,1,3,0,0,0,0
"S296",6,1,10,0,0,13,1
"S297",5,20,0,0,0,0,0
"S298",5,3,8,0,0,0,0
"S299",1,0,0,29,0,0,0
"S300",0,12,0,0,8,6,0
"S301",0,0,3,0,5,9,0
"S302",0,0,0,0,0,20,0
"S303",10,0,0,8,0,0,0
"S304",22,0,0,0,0,5,0
"S305",0,0,13,0,9,5,0
"S306",9,0,0,0,11,0,1
"S307",16,0,0,0,0,12,0
"S308",9,6,0,0,0,0,0
"S309",0,19,0,0,12,0,0
"S310",0,5,0,15,0,0,0
"S311",0,14,1,1,0,4,0
"S312",0,0,7,9,0,0,0
"S313",24,0,1,0,0,0,0
"S314",0,1,0,0,28,0,0
"S315",3,0,0,14,2,0,0
"S316",0,0,0,27,0,0,0
"S317",0,24,0,0,0,0,0
"S318",7,1,10,0,0,7,0
"S319",1,0,0,0,0,26,0
"S320",0,0,9,0,5,6,0
"S321",0,3,0,0,0,25,0
"S322",0,0,12,16,0,1,1
"S323",0,0,0,0,0,0,31
"S324",0,0,0,0,0,24,0
"S325",0,0,10,0,6,9,1
"S326",0,9,6,0,2,0,0
"S327",0,0,0,0,27,7,0
"S328",0,6,11,0,0,0,0
"S329",0,0,0,0,0,20,0
"S330",41,0,0,0,0,0,0
"S331",9,0,6,0,8,0,0
"S332",8,0,9,0,12,0,0
"S333",13,0,0,0,16,0,0
"S334",16,1,0,3,0,0,0
"S335",0,0,21,0,0,0,0
"S336",0,5,0,0,16,0,0
"S337",0,0,11,16,0,6,0
"S338",5,0,0,0,10,11,0
"S339",0,0,8,0,3,20,0
"S340",0,0,0,16,8,0,0
"S341",0,0,0,31,0,0,0
"S342",2,0,0,0,14,0,0
"S343",25,0,0,0,0,0,0
"S344",0,0,17,13,0,0,0
"S345",7,3,12,0,5,0,0
"S346",0,10,0,0,7,3,2
"S347",8,3,0,6,6,0,0
"S348",0,0,1,3,25,0,0
"S349",0,0,0,0,32,0,0
"S350",0,4,1,10,4,0,0
"S351",0,11,0,7,10,0,0
"S352",1,12,0,0,0,0,0
"S353",0,0,0,31,1,3,0
"S354",0,0,0,0,30,1,0
"S355",10,0,0,0,13,1,0
"S356",0,0,0,0,34,0,0
"S357",6,10,0,3,0,5,0
"S358",1,20,0,0,0,14,0
"S359",0,0,0,0,0,0,24
"S360",0,0,0,13,0,12,0
"S361",1,0,24,0,0,0,0
"S362",0,12,0,15,0,0,0
"S363",0,0,4,7,0,5,0
"S364",0,1,13,7,0,11,0
"S365",0,0,0,16,0,0,0
"S366",5,3,1,0,0,6,0
"S367",0,0,0,15,0,0,1
"S368",0,0,0,31,0,0,0
"S369",0,0,28,0,0,0,0
"S370",0,17,0,0,1,0,2
"S371",5,4,5,0,0,5,0
"S372",0,9,15,0,0,2,0
"S373",0,0,0,18,0,0,0
"S374",0,0,1,0,20,0,0
"S375",0,4,0,13,3,0,0
"S376",9,7,0,0,10,0,0
"S377",0,3,0,7,1,8,0
"S378",0,0,0,27,0,0,1
"S379",13,3,0,2,0,0,1
"S380",14,0,14,0,0,0,0
"S381",0,27,3,0,0,0,0
"S382",0,0,0,0,9,9,0
"S383",0,0,0,0,4,0,13
"S384",0,0,22,0,0,0,0
"S385",0,0,0,0,0,27,0
"S386",0,3,9,3,0,3,0
"S387",18,0,0,1,0,3,2
"S388",0,10,10,0,0,7,0
"S389",0,0,3,0,0,24,0
"S390",0,8,0,10,0,0,1
"S391",8,0,0,0,11,9,0
"S392",24,0,0,0,0,0,0
"S393",0,0,0,1,0,16,0
"S394",15,13,0,0,0,0,0
"S395",11,15,0,0,0,0,1
"S396",0,11,5,0,0,2,0
"S397",12,0,0,0,8,0,0
"S398",0,10,11,0,0,0,0
"S399",19,1,0,5,0,0,0
"S400",0,29,1,0,2,0,0
"S401",0,13,3,0,4,1,2
"S402",0,0,16,0,13,1,0
"S403",0,0,0,7,0,10,0
"S404",0,14,0,0,4,5,0
"S405",0,0,0,17,10,0,0
"S406",0,13,0,0,15,1,0
"S407",17,0,0,0,2,10,0
"S408",0,13,0,6,0,5,0
"S409",0,0,11,7,10,0,0
"S410",11,0,0,0,0,10,0
"S411",0,0,12,0,0,11,1
"S412",0,0,18,9,0,0,0
"S413",0,0,0,2,16,13,0
"S414",0,1,0,4,11,2,0
"S415",0,0,0,0,0,30,0
"S416",3,9,17,0,0,0,0
"S417",0,27,0,0,0,8,0
"S418",0,0,0,0,0,19,0
"S419",13,0,2,0,6,8,0
"S420",0,22,0,3,0,0,0
"S421",0,12,0,0,8,1,0
"S422",28,0,1,1,0,0,1
"S423",2,0,5,0,0,13,0
"S424",0,19,6,0,0,0,0
"S425",0,16,5,0,0,0,0
"S426",4,13,1,4,0,0,0
"S427",6,0,7,0,9,0,0
"S428",0,4,19,0,0,0,0
"S429",10,0,16,0,0,0,0
"S430",0,0,30,1,0,0,0
"S431",0,0,30,0,0,0,0
"S432",3,0,0,0,20,0,2
"S433",0,0,0,27,0,0,0
"S434",0,0,0,0,13,12,0
"S435",0,28,0,0,0,0,0
"S436",0,10,0,0,11,0,0
"S437",0,0,14,0,17,0,0
"S438",0,0,0,0,0,29,0
"S439",0,0,16,0,11,5,0
"S440",0,8,0,0,0,17,0
"S441",19,0,0,0,0,13,0
"S442",0,0,0,2,9,16,0
"S443",2,0,8,0,0,14,1
"S444",0,0,0,0,18,9,0
"S445",0,11,0,20,1,0,0
"S446",3,0,7,0,8,9,0
"S447",0,0,3,0,18,10,0
"S448",5,0,0,1,6,11,0
"S449",0,0,11,16,0,0,0
"S450",0,4,1,8,4,0,0
"S451",3,0,0,27,0,0,0
"S452",12,0,0,14,0,0,0
"S453",2,0,9,1,3,7,0
"S454",10,10,0,15,0,0,0
"S455",0,2,0,25,0,0,0
"S456",1,0,0,12,0,0,23
"S457",10,0,0,8,0,13,0
"S458",0,0,0,16,2,12,0
"S459",29,0,0,0,0,0,1
"S460",0,0,0,21,0,0,0
"S461",0,0,33,0,0,0,0
"S462",1,1,0,28,0,0,0
"S463",7,0,11,11,0,0,0
"S464",11,0,10,0,0,0,0
"S465",17,1,0,14,0,0,0
"S466",0,12,0,0,0,15,0
"S467",0,9,11,0,0,6,0
"S468",0,0,0,0,18,10,0
"S469",0,18,0,0,0,2,0
"S470",0,8,0,0,13,5,0
"S471",0,0,5,16,0,0,0
"S472",0,5,1,0,2,12,0
"S473",0,0,4,3,9,0,0
"S474",0,0,0,0,13,13,0
"S475",0,0,0,0,0,20,0
"S476",5,9,0,7,4,10,0
"S477",6,0,5,13,0,0,0
"S478",0,0,0,20,0,0,0
"S479",0,0,13,8,0,0,0
"S480",0,0,19,1,0,0,0
"S481",0,0,0,0,0,0,21
"S482",0,0,0,8,7,12,0
"S483",0,0,0,0,22,0,0
"S484",1,0,0,0,0,21,0
"S485",0,0,18,7,0,0,0
"S486",0,9,0,0,16,0,0
"S487",3,0,0,9,2,3,0
"S488",10,7,0,7,0,0,0
"S489",0,0,28,0,0,0,0
"S490",0,0,21,0,0,11,0
"S491",6,0,0,0,0,13,0
"S492",0,0,0,11,14,0,0
"S493",11,17,2,0,0,0,1
"S494",27,0,0,0,1,0,0
"S495",0,17,0,0,0,11,0
"S496",0,30,0,0,0,0,0
"S497",21,0,10,0,0,0,0
"S498",0,4,0,4,8,5,0
"S499",34,0,0,0,0,0,0
"S500",0,0,16,0,1,0,0
