"","T1","T2","T3","T4","T5","T6","T7"
"S188",0,4,0,0,5,0,0
"S189",0,3,0,7,0,0,0
"S190",7,0,0,3,0,4,0
"S191",0,0,0,0,2,8,0
"S192",3,2,0,0,0,0,0
"S193",0,0,7,0,0,0,0
"S194",0,0,0,0,13,0,0
"S195",0,0,0,5,4,0,0
"S196",0,0,9,0,1,1,0
"S197",0,0,2,0,0,8,0
"S198",0,3,0,1,0,0,0
"S199",0,0,0,0,0,8,0
"S200",0,13,0,0,0,0,0
"S201",0,0,0,0,0,14,0
"S202",0,0,3,5,0,4,0
"S203",0,1,0,0,0,11,0
"S204",0,0,2,6,4,0,0
"S205",0,1,5,0,0,2,0
"S206",2,0,1,0,1,6,0
"S207",0,3,0,0,0,0,0
"S208",4,0,0,0,7,0,0
"S209",1,0,0,0,6,3,0
"S210",0,0,0,0,0,10,0
"S211",0,0,0,0,15,0,0
"S212",0,0,2,3,0,0,0
"S213",10,0,0,4,0,0,0
"S214",0,0,7,0,4,0,0
"S215",0,0,0,0,0,9,0
"S216",1,0,0,0,10,0,0
"S217",0,0,0,0,0,5,0
"S218",1,4,0,0,0,6,0
"S219",0,1,0,0,0,8,0
"S220",0,0,0,0,0,8,0
"S221",4,0,0,0,0,5,0
"S222",4,0,3,0,0,5,0
"S223",0,0,8,2,0,0,0
"S224",0,2,0,7,4,0,0
"S225",0,2,1,2,2,0,0
"S226",0,0,0,0,0,9,0
"S227",0,5,0,0,0,8,0
"S228",0,3,0,1,4,0,0
"S229",0,0,3,2,6,0,0
"S230",0,0,0,10,0,0,0
"S231",6,0,0,0,0,3,0
"S232",0,0,0,0,0,0,16
"S233",0,0,0,0,3,4,0
"S234",0,0,3,0,0,0,0
"S235",0,3,5,0,7,0,0
"S236",0,7,2,4,0,0,0
"S237",0,10,0,1,0,0,0
"S238",0,0,2,1,0,4,0
"S239",4,4,0,0,0,0,0
"S240",0,6,3,0,0,0,0
"S241",0,0,8,0,3,0,0
"S242",2,0,3,0,0,1,0
"S243",5,0,0,5,0,0,0
"S244",1,0,8,0,0,0,1
"S245",0,3,2,0,0,3,0
"S246",9,0,0,0,0,0,2
"S247",0,0,0,0,1,14,0
"S248",6,0,0,0,0,0,0
"S249",5,1,1,0,3,0,0
"S250",2,1,6,0,0,0,0
"S251",11,0,0,0,0,0,0
"S252",4,0,0,0,7,0,0
"S253",0,0,0,1,2,7,0
"S254",0,2,0,5,0,0,0
"S255",0,11,0,0,0,0,0
"S256",6,1,2,0,0,0,0
"S257",0,0,10,0,0,0,0
"S258",0,1,0,6,4,1,0
"S259",0,6,4,0,5,0,0
"S260",0,5,2,2,0,0,0
"S261",2,0,0,1,4,3,0
"S262",3,0,0,5,1,0,0
"S263",0,0,0,4,0,6,0
"S264",1,2,0,0,0,6,0
"S265",0,9,0,0,0,0,1
"S266",9,0,0,0,0,1,0
"S267",0,0,0,9,0,0,0
"S268",2,0,0,0,0,7,0
"S269",0,0,3,0,3,0,0
"S270",0,7,0,0,0,0,0
"S271",5,0,0,0,0,3,0
"S272",0,0,17,0,0,0,0
"S273",1,0,0,1,0,2,0
"S274",11,0,0,0,0,0,0
"S275",0,0,0,2,0,9,0
"S276",0,5,0,1,0,4,0
"S277",0,0,0,0,8,6,0
"S278",0,0,0,0,2,3,0
"S279",0,0,6,8,0,0,0
"S280",1,0,7,2,0,0,0
"S281",5,3,4,0,0,0,0
"S282",0,0,13,1,0,0,0
"S283",3,3,5,2,0,2,0
"S284",8,0,0,0,0,0,0
"S285",6,0,1,0,0,0,0
"S286",5,0,6,0,0,0,0
"S287",0,0,0,1,0,5,0
"S288",11,0,0,0,0,0,0
"S289",0,0,7,0,0,1,0
"S290",0,8,0,0,0,0,1
"S291",0,0,5,7,0,0,0
"S292",8,0,3,0,0,0,0
"S293",2,0,0,2,3,2,0
"S294",3,0,0,0,0,6,0
"S295",0,0,7,0,2,0,0
"S296",3,0,0,2,0,4,0
"S297",3,0,6,0,0,0,0
"S298",11,0,0,0,0,0,3
"S299",13,0,0,0,0,0,0
"S300",4,0,0,0,3,0,0
"S301",0,8,0,0,0,0,0
"S302",0,1,0,0,0,1,0
"S303",0,0,0,4,7,0,0
"S304",0,0,3,2,0,2,0
"S305",0,0,12,0,1,0,0
"S306",11,1,0,0,0,0,0
"S307",3,0,2,0,0,3,0
"S308",0,0,0,8,1,0,0
"S309",0,0,0,9,0,0,0
"S310",0,2,9,0,0,0,0
"S311",3,0,0,0,7,0,0
"S312",1,9,0,1,0,0,0
"S313",9,0,0,0,0,0,0
"S314",0,5,0,0,5,0,0
"S315",0,0,0,6,0,2,0
"S316",0,0,0,0,0,10,0
"S317",0,0,0,13,0,0,0
"S318",0,0,0,0,0,6,0
"S319",0,4,0,0,0,3,0
"S320",0,11,1,0,0,0,0
"S321",0,0,0,7,2,0,0
"S322",0,0,0,5,11,0,0
"S323",0,0,0,5,2,0,0
"S324",0,0,4,5,4,0,0
"S325",0,0,0,5,0,4,0
"S326",2,1,1,5,0,0,0
"S327",3,0,0,0,0,9,0
"S328",0,0,10,0,0,2,0
"S329",0,4,2,0,2,0,0
"S330",0,7,0,0,7,0,0
"S331",0,6,0,0,0,0,0
"S332",0,0,0,0,9,0,0
"S333",2,0,0,2,0,4,0
"S334",2,0,0,5,0,3,0
"S335",0,0,4,0,0,3,0
"S336",0,1,0,0,5,5,0
"S337",0,0,1,0,0,7,0
"S338",0,9,1,0,0,0,3
"S339",2,6,1,0,0,0,0
"S340",0,1,0,0,6,0,0
"S341",1,0,0,0,0,0,6
"S342",0,0,0,3,6,0,0
"S343",2,0,0,0,9,0,0
"S344",0,15,0,0,0,0,0
"S345",0,1,1,0,2,3,0
"S346",0,6,0,3,2,0,0
"S347",0,2,0,0,8,2,0
"S348",0,0,0,1,0,10,0
"S349",5,0,0,0,8,0,1
"S350",2,0,0,8,1,0,0
"S351",0,0,2,0,7,0,0
"S352",0,0,0,0,0,5,0
"S353",4,0,5,0,5,0,0
"S354",0,0,0,1,0,6,0
"S355",0,0,9,0,0,6,0
"S356",2,0,0,1,0,1,0
"S357",0,0,12,0,0,0,0
"S358",2,0,0,0,0,2,0
"S359",0,0,0,0,0,13,0
"S360",5,0,0,5,3,0,0
"S361",0,2,2,6,0,3,0
"S362",0,5,0,3,0,2,0
"S363",6,0,0,1,4,1,0
"S364",0,0,0,4,0,2,0
"S365",6,0,0,1,0,3,0
"S366",2,1,0,0,0,0,0
"S367",12,1,0,1,0,0,0
"S368",0,7,0,0,5,0,0
"S369",0,0,6,5,0,0,0
"S370",3,4,0,0,0,6,0
"S371",0,0,0,0,10,0,0
"S372",0,0,4,0,0,0,10
"S373",0,8,0,2,0,0,0
"S374",6,0,0,1,0,0,0
"S375",3,0,0,0,3,0,2
"S376",0,0,0,2,0,7,0
"S377",0,4,2,7,0,0,0
"S378",0,0,6,5,0,0,0
"S379",0,0,0,0,0,12,0
"S380",0,0,0,0,0,0,10
"S381",0,0,0,10,0,0,0
"S382",4,1,0,0,4,3,0
"S383",1,0,2,5,0,0,0
"S384",0,0,0,6,1,3,0
"S385",4,5,0,0,0,1,0
"S386",6,0,1,0,0,0,0
"S387",0,0,9,0,0,0,0
"S388",0,2,1,0,6,0,0
"S389",0,16,0,0,0,0,0
"S390",0,2,0,12,0,0,0
"S391",0,6,0,0,8,0,0
"S392",0,4,3,0,0,0,0
"S393",2,2,0,3,0,0,0
"S394",0,0,6,0,0,12,0
"S395",0,4,0,2,5,4,0
"S396",1,2,0,4,0,0,0
"S397",4,0,0,6,0,0,0
"S398",0,5,2,0,0,0,0
"S399",0,6,1,0,0,6,0
"S400",2,0,0,10,0,0,0
"S401",9,1,0,0,0,0,0
"S402",1,3,0,0,3,0,0
"S403",2,0,1,5,0,0,2
"S404",0,0,0,11,0,0,0
"S405",0,8,7,0,0,0,0
"S406",0,0,0,0,5,5,0
"S407",6,6,0,0,0,4,0
"S408",0,0,0,12,0,0,0
"S409",2,0,0,0,4,0,0
"S410",2,5,0,0,0,0,0
"S411",3,0,0,0,5,1,0
"S412",0,0,0,3,0,7,0
"S413",6,0,0,0,7,5,0
"S414",6,0,0,0,5,0,0
"S415",6,0,0,8,0,0,0
"S416",0,4,0,0,3,0,0
"S417",12,0,0,0,0,0,0
"S418",0,0,4,4,0,6,0
"S419",0,0,0,0,0,0,10
"S420",4,6,0,0,0,0,0
"S421",11,4,0,0,0,0,0
"S422",0,0,0,0,1,12,0
"S423",5,1,0,0,0,0,0
"S424",7,0,0,0,8,0,0
"S425",0,0,11,0,4,0,0
"S426",0,1,2,0,4,1,0
"S427",13,0,0,0,0,0,0
"S428",0,0,2,3,0,0,0
"S429",12,0,0,0,0,0,0
"S430",0,0,0,8,0,0,0
"S431",0,0,0,0,5,12,0
"S432",0,4,4,0,0,0,0
"S433",0,2,0,0,3,0,0
"S434",0,0,7,0,0,0,1
"S435",9,0,0,7,0,0,0
"S436",5,0,0,0,0,5,0
"S437",4,0,0,4,5,0,0
"S438",3,0,4,0,0,0,0
"S439",0,0,0,0,3,3,0
"S440",0,0,7,0,1,0,1
"S441",0,0,0,0,10,0,0
"S442",0,0,0,0,10,0,1
"S443",0,0,0,0,0,11,0
"S444",7,0,0,0,0,0,0
"S445",0,4,0,0,8,0,0
"S446",0,0,0,5,0,5,0
"S447",0,2,2,0,0,4,0
"S448",2,0,0,0,0,5,0
"S449",7,0,0,0,2,0,0
"S450",0,0,0,0,2,3,0
"S451",0,0,0,0,14,0,0
"S452",0,0,2,0,5,0,0
"S453",11,0,0,0,0,0,0
"S454",0,0,3,3,0,0,0
"S455",8,0,0,0,3,0,0
"S456",0,0,0,0,5,3,0
"S457",5,0,1,0,4,0,0
"S458",0,0,9,0,0,0,0
"S459",0,0,0,0,6,0,1
"S460",0,7,0,0,4,0,0
"S461",7,0,0,0,0,5,0
"S462",3,0,0,0,9,0,1
"S463",0,4,0,6,0,0,0
"S464",0,0,2,3,0,4,0
"S465",4,0,0,0,0,4,0
"S466",0,0,5,7,2,0,0
"S467",0,0,0,7,0,4,0
"S468",5,1,0,0,0,0,0
"S469",1,0,0,11,2,0,0
"S470",2,8,2,0,0,0,0
"S471",7,1,0,0,0,0,0
"S472",0,2,0,0,6,0,0
"S473",4,0,0,0,0,2,0
"S474",0,1,4,5,2,0,0
"S475",0,0,9,0,0,0,0
"S476",2,0,0,0,3,0,0
"S477",0,3,2,1,2,0,0
"S478",0,6,0,0,0,5,0
"S479",0,7,2,0,0,0,0
"S480",1,2,3,4,1,0,0
"S481",0,0,0,0,0,7,0
"S482",8,4,0,0,0,0,0
"S483",2,6,0,1,0,0,0
"S484",0,0,0,8,0,0,2
"S485",0,0,0,6,0,0,0
"S486",3,0,0,2,0,2,0
"S487",0,0,0,0,6,3,0
"S488",0,0,1,0,2,7,2
"S489",7,0,0,0,2,0,0
"S490",0,0,0,0,3,1,0
"S491",0,0,3,0,1,0,0
"S492",0,0,0,0,10,0,0
"S493",0,0,0,0,16,0,0
"S494",4,3,0,0,3,0,0
"S495",7,0,0,2,0,0,1
"S496",0,7,0,5,0,0,0
"S497",9,0,2,0,0,0,0
"S498",4,1,1,0,0,0,0
"S499",0,0,0,0,0,11,0
"S500",0,0,0,4,2,6,0
