"","T1","T2","T3","T4","T5","T6","T7"
"S132",0,0,2,0,9,0,0
"S133",0,0,6,0,2,0,1
"S134",2,0,0,3,0,0,0
"S135",0,0,0,0,0,11,0
"S136",8,0,0,0,0,0,0
"S137",0,0,0,0,0,10,1
"S138",6,0,7,0,0,0,0
"S139",5,0,0,0,1,0,0
"S140",0,0,0,7,0,0,0
"S141",0,0,5,4,0,0,0
"S142",1,1,0,0,0,0,0
"S143",0,3,1,0,0,3,0
"S144",0,12,1,0,0,1,0
"S145",10,0,0,0,0,0,0
"S146",0,2,6,0,6,0,0
"S147",0,8,0,0,0,0,0
"S148",0,0,0,0,0,1,7
"S149",8,0,0,0,7,0,0
"S150",2,3,3,1,0,0,0
"S151",4,1,0,0,1,1,0
"S152",0,1,1,2,3,4,0
"S153",2,0,1,0,0,2,0
"S154",0,11,0,0,0,0,0
"S155",0,0,0,0,5,4,0
"S156",0,5,0,0,4,2,0
"S157",13,0,0,0,0,0,0
"S158",0,0,0,0,17,0,0
"S159",1,2,7,1,1,0,0
"S160",6,0,0,0,0,4,0
"S161",4,5,0,4,0,4,0
"S162",11,0,0,0,0,1,0
"S163",0,4,5,4,0,0,0
"S164",0,4,0,2,0,0,0
"S165",3,0,5,0,0,1,0
"S166",2,0,0,1,4,2,0
"S167",0,1,0,0,0,2,3
"S168",0,0,12,0,0,0,0
"S169",0,4,0,0,4,0,1
"S170",1,0,0,4,0,3,0
"S171",0,0,6,0,0,6,0
"S172",0,0,2,0,1,0,0
"S173",0,0,0,0,0,0,10
"S174",0,3,0,0,0,1,0
"S175",0,0,0,9,0,0,1
"S176",12,0,0,0,0,0,0
"S177",0,11,0,0,0,0,0
"S178",0,0,0,3,6,0,0
"S179",0,0,0,0,0,0,3
"S180",4,3,3,0,0,0,0
"S181",10,0,0,3,2,0,0
"S182",3,4,0,2,0,0,0
"S183",3,0,2,0,0,2,0
"S184",0,0,0,0,4,4,0
"S185",0,0,0,1,7,0,0
"S186",5,4,4,0,0,0,0
"S187",9,0,0,0,0,0,0
"S188",0,7,0,0,0,6,0
"S189",0,1,0,4,1,2,0
"S190",0,2,0,3,3,0,0
"S191",2,0,2,5,0,3,0
"S192",0,3,3,0,0,0,0
"S193",0,0,0,0,5,5,0
"S194",0,0,0,0,0,15,0
"S195",0,0,0,0,17,0,0
"S196",0,0,8,0,0,0,3
"S197",11,0,0,0,0,0,0
"S198",0,0,2,6,0,0,0
"S199",0,8,0,0,2,0,0
"S200",0,6,0,0,5,0,0
"S201",0,0,0,0,14,1,0
"S202",0,6,0,0,0,2,0
"S203",0,0,5,4,0,0,0
"S204",3,2,0,1,1,2,0
"S205",0,7,0,0,0,0,0
"S206",0,0,0,0,3,6,0
"S207",3,0,0,0,1,0,0
"S208",2,0,1,0,8,0,0
"S209",0,0,0,6,3,0,0
"S210",0,0,0,5,0,0,0
"S211",0,0,9,1,0,0,0
"S212",0,3,1,2,3,0,0
"S213",0,0,0,0,14,0,0
"S214",0,0,9,0,0,0,0
"S215",3,4,0,0,11,0,0
"S216",1,3,0,0,0,4,0
"S217",0,0,0,0,0,7,0
"S218",1,3,0,0,0,0,7
"S219",1,0,0,0,4,0,0
"S220",0,0,5,3,5,0,0
"S221",2,1,0,6,0,0,0
"S222",2,4,2,2,0,0,0
"S223",2,0,0,0,0,0,2
"S224",3,0,0,2,0,12,0
"S225",4,0,1,0,8,0,0
"S226",0,2,0,2,2,0,1
"S227",2,0,0,0,0,9,3
"S228",4,6,0,0,2,0,0
"S229",7,5,0,0,0,0,1
"S230",0,0,6,0,0,0,0
"S231",0,3,0,3,0,0,0
"S232",0,0,1,7,0,1,0
"S233",0,9,0,0,0,0,0
"S234",0,0,10,0,0,0,0
"S235",3,0,0,0,10,0,0
"S236",0,0,0,0,13,6,0
"S237",2,0,0,0,1,1,0
"S238",5,0,8,0,0,0,0
"S239",0,8,0,0,0,8,0
"S240",0,7,1,0,0,2,0
"S241",2,3,0,2,0,3,0
"S242",0,0,0,0,11,0,0
"S243",3,0,0,3,0,2,0
"S244",1,0,0,3,3,2,0
"S245",0,0,0,6,1,4,0
"S246",0,9,0,0,0,1,0
"S247",0,0,2,1,0,0,0
"S248",9,0,0,0,3,0,0
"S249",0,0,0,3,0,11,0
"S250",1,0,12,0,0,0,0
"S251",0,0,0,7,0,0,1
"S252",0,0,0,0,3,6,0
"S253",7,0,0,0,0,0,0
"S254",0,0,1,0,12,0,0
"S255",1,1,0,4,0,0,0
"S256",0,0,3,0,0,0,0
"S257",0,8,0,0,5,0,0
"S258",0,6,6,0,0,0,0
"S259",0,8,0,3,0,0,0
"S260",5,0,4,0,0,0,0
"S261",0,0,6,0,0,3,0
"S262",0,0,0,0,0,8,0
"S263",0,2,0,1,3,0,0
"S264",5,0,0,3,0,0,0
"S265",0,0,0,0,0,11,0
"S266",1,0,4,0,0,6,0
"S267",0,0,0,5,5,0,0
"S268",0,6,0,0,0,0,0
"S269",0,1,11,0,0,0,0
"S270",0,0,0,10,0,0,0
"S271",0,0,0,2,2,5,0
"S272",5,0,0,0,3,2,0
"S273",0,3,4,0,0,5,0
"S274",4,1,0,0,0,0,0
"S275",3,0,0,4,0,1,0
"S276",0,0,0,5,0,3,0
"S277",0,0,0,0,8,0,1
"S278",7,0,1,0,0,0,1
"S279",6,0,0,4,0,3,0
"S280",8,0,1,1,0,0,2
"S281",0,10,0,0,0,0,0
"S282",0,4,2,3,0,0,0
"S283",0,4,0,4,0,2,0
"S284",0,0,0,10,8,0,0
"S285",0,0,0,10,0,0,0
"S286",2,0,0,0,0,6,0
"S287",0,0,0,6,0,0,0
"S288",0,0,15,0,0,0,0
"S289",4,1,0,0,0,0,0
"S290",0,7,0,0,5,0,0
"S291",1,0,0,0,4,1,0
"S292",3,3,0,1,0,4,0
"S293",0,2,0,0,5,0,1
"S294",8,0,3,2,0,0,0
"S295",0,5,0,3,0,3,0
"S296",0,5,1,2,0,0,0
"S297",2,0,4,2,0,1,0
"S298",0,0,0,0,10,0,1
"S299",0,0,0,6,0,0,0
"S300",0,4,4,5,0,0,0
"S301",0,0,6,0,0,3,0
"S302",0,0,9,0,0,0,0
"S303",0,1,5,3,0,0,0
"S304",3,2,3,2,0,0,0
"S305",0,0,0,1,13,0,0
"S306",0,0,4,0,0,4,0
"S307",2,0,0,5,6,0,0
"S308",0,0,6,0,7,0,0
"S309",4,2,2,0,0,3,0
"S310",0,0,10,0,0,0,0
"S311",0,0,6,0,0,0,0
"S312",0,6,0,3,2,0,0
"S313",0,0,0,6,0,0,0
"S314",0,2,0,0,2,0,0
"S315",0,6,0,0,7,0,1
"S316",0,0,1,7,0,1,0
"S317",0,0,0,7,4,0,0
"S318",0,0,0,0,16,0,0
"S319",0,0,0,9,0,0,0
"S320",0,0,6,0,0,0,0
"S321",0,2,0,0,5,0,0
"S322",0,0,0,5,0,5,0
"S323",0,0,2,0,1,0,1
"S324",0,5,1,0,0,0,0
"S325",6,0,0,0,0,0,1
"S326",0,0,0,0,2,0,13
"S327",0,0,4,0,6,0,0
"S328",11,4,0,0,0,0,0
"S329",0,0,0,0,0,14,0
"S330",0,0,0,2,5,3,0
"S331",0,0,5,1,0,0,0
"S332",0,1,2,8,0,0,0
"S333",5,0,1,0,6,0,0
"S334",0,0,0,0,7,0,0
"S335",0,0,4,5,0,1,0
"S336",6,0,2,6,0,5,0
"S337",0,1,2,7,2,0,0
"S338",0,0,7,0,0,6,0
"S339",0,0,4,0,7,0,0
"S340",0,0,0,6,5,0,0
"S341",0,0,0,0,3,8,0
"S342",0,1,4,0,0,4,0
"S343",1,2,5,3,0,3,0
"S344",1,4,0,2,1,2,0
"S345",4,0,0,0,4,0,0
"S346",7,0,0,0,4,2,0
"S347",0,0,0,8,0,0,0
"S348",6,3,0,0,0,0,0
"S349",7,0,0,0,2,0,0
"S350",6,0,0,0,0,0,0
"S351",8,0,0,0,0,0,0
"S352",8,0,0,0,0,0,0
"S353",0,0,0,0,5,3,0
"S354",0,0,0,0,0,8,0
"S355",0,0,0,0,0,6,0
"S356",0,6,0,6,0,0,0
"S357",0,4,0,0,0,5,0
"S358",0,0,0,0,0,10,0
"S359",0,0,0,6,0,0,0
"S360",0,18,0,0,0,0,0
"S361",0,4,4,2,0,0,0
"S362",1,0,0,0,4,8,2
"S363",0,6,0,0,0,5,0
"S364",8,0,0,0,0,0,0
"S365",0,1,4,0,0,8,0
"S366",13,0,0,0,0,0,0
"S367",7,0,7,0,0,0,0
"S368",0,3,2,0,0,4,0
"S369",0,0,0,5,0,0,0
"S370",0,0,0,14,0,1,0
"S371",0,2,6,10,0,0,0
"S372",0,0,0,0,6,0,1
"S373",0,0,0,6,3,0,0
"S374",3,2,3,3,0,0,0
"S375",0,4,7,0,4,0,0
"S376",0,0,3,0,1,0,4
"S377",9,0,0,0,0,0,0
"S378",0,0,4,0,8,0,0
"S379",4,2,3,0,0,0,0
"S380",6,0,0,0,0,1,0
"S381",0,2,3,0,0,1,0
"S382",7,0,0,0,6,6,1
"S383",13,0,0,0,0,0,0
"S384",0,12,0,1,0,0,0
"S385",0,13,0,0,0,0,0
"S386",3,1,0,2,0,0,0
"S387",7,3,0,0,0,4,0
"S388",8,0,0,0,0,0,3
"S389",0,0,0,8,0,10,0
"S390",11,0,3,0,0,0,0
"S391",4,0,2,0,0,5,0
"S392",5,0,0,0,2,0,0
"S393",0,0,10,0,0,0,0
"S394",3,0,8,0,3,0,0
"S395",8,3,0,0,0,0,0
"S396",7,0,2,0,0,0,0
"S397",1,4,2,0,0,1,0
"S398",3,0,2,0,0,0,0
"S399",0,2,0,0,0,5,0
"S400",0,0,0,13,0,0,0
"S401",0,0,0,0,5,0,0
"S402",6,2,0,0,0,0,0
"S403",8,0,0,0,0,0,0
"S404",1,0,0,0,0,9,0
"S405",7,0,0,0,6,4,0
"S406",0,0,5,8,0,0,0
"S407",0,0,0,0,0,0,9
"S408",0,5,1,1,0,1,0
"S409",5,0,0,0,2,0,0
"S410",0,0,9,1,0,0,2
"S411",0,0,0,0,6,0,0
"S412",0,0,0,10,0,0,0
"S413",0,0,2,4,0,0,0
"S414",0,0,0,0,7,0,0
"S415",6,8,0,0,0,2,0
"S416",11,0,0,0,0,0,0
"S417",0,4,9,0,0,0,0
"S418",1,0,0,0,0,7,0
"S419",3,0,0,0,0,5,0
"S420",0,0,3,3,0,0,0
"S421",0,1,0,0,1,4,0
"S422",0,0,0,0,0,12,0
"S423",0,10,0,0,0,0,0
"S424",0,4,0,0,1,0,0
"S425",0,0,0,9,0,0,0
"S426",2,7,0,4,0,0,0
"S427",8,0,0,0,0,0,0
"S428",0,6,0,0,0,3,0
"S429",0,0,4,0,0,3,0
"S430",0,0,9,0,0,0,1
"S431",7,0,0,0,0,0,0
"S432",0,0,0,9,1,0,0
"S433",8,2,0,0,0,0,0
"S434",2,4,5,0,0,1,0
"S435",6,3,2,1,0,0,0
"S436",0,1,0,0,4,2,0
"S437",0,4,0,0,0,5,0
"S438",0,0,5,0,0,1,0
"S439",2,0,3,0,0,0,0
"S440",0,0,0,1,3,0,0
"S441",6,0,0,0,0,0,0
"S442",0,8,0,0,0,2,0
"S443",0,1,2,0,0,0,0
"S444",6,2,0,0,0,0,0
"S445",0,0,0,0,12,0,0
"S446",0,0,0,0,0,9,0
"S447",5,2,0,0,0,2,0
"S448",0,5,0,0,0,4,0
"S449",0,0,0,0,10,0,0
"S450",0,0,0,0,0,10,0
"S451",1,5,0,0,0,2,0
"S452",0,4,0,4,2,0,0
"S453",0,0,0,1,1,9,0
"S454",0,0,9,0,6,0,0
"S455",0,2,0,3,0,6,0
"S456",2,1,0,0,0,5,0
"S457",10,0,0,0,0,0,0
"S458",0,0,1,5,0,3,0
"S459",2,3,0,5,0,0,0
"S460",0,0,0,4,0,5,0
"S461",11,0,0,0,0,1,0
"S462",5,0,0,0,0,3,0
"S463",0,5,1,0,4,3,0
"S464",0,0,2,0,0,8,0
"S465",4,0,0,2,0,0,0
"S466",2,0,0,0,3,0,0
"S467",0,4,0,0,2,4,0
"S468",0,4,5,0,0,4,0
"S469",0,0,1,0,1,9,0
"S470",0,0,0,0,0,9,0
"S471",0,5,5,0,0,1,0
"S472",4,3,0,0,0,0,0
"S473",0,4,6,0,1,0,0
"S474",7,0,0,0,1,0,0
"S475",0,0,6,0,0,1,1
"S476",0,0,0,0,0,8,0
"S477",0,2,7,0,0,2,0
"S478",9,0,0,0,9,0,0
"S479",0,2,3,0,2,7,0
"S480",0,8,0,0,0,0,0
"S481",0,4,0,0,9,0,0
"S482",1,0,0,0,0,5,1
"S483",0,5,0,0,7,0,0
"S484",6,0,3,0,0,0,0
"S485",0,0,0,0,0,5,0
"S486",5,4,0,0,0,0,0
"S487",0,0,0,5,0,4,0
"S488",8,4,0,0,0,0,0
"S489",4,0,3,0,0,0,0
"S490",4,4,0,0,0,1,0
"S491",5,0,0,0,3,0,0
"S492",0,0,12,0,1,0,0
"S493",0,3,0,0,0,0,11
"S494",0,0,0,8,3,0,0
"S495",8,0,2,4,0,0,0
"S496",0,0,0,5,5,3,0
"S497",0,0,0,11,0,0,0
"S498",4,5,0,0,0,0,0
"S499",0,3,3,0,1,0,0
"S500",0,3,1,1,4,0,0
