"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
"11",1,3,0,0,6,4,26,0,3,16,11,18,23,0,1,1,0,0,2,1,4,3,2,0,1,12,9,1,0,2,34,2,2,17,3,17,1,23,1,0,1,0,8,2,1,11,0,2,2,0,3,15,1,1,13,0,1,3,0,0,0,1,45,5,32,1,0,16,1,2,1,0,1,50,1,3,1,3,4,0,1,8,1,13,1,28,2,1,2,21,18,12,0,4,6,0,18,0,3,1,12,2,13,1,2,31,0,26,5,3,2,24,14,2,46,4,14,0,2,1,28,1,6,4,23,3,4,12,18,5,15,1,1,1,0,12,9,1,0,0,9,0,4,2,2,2,6,0,1,0,0,6,1,1,2,2,2,2,2,8,0,1,2,17,1,4,10,1,2,5,15,2,2,7,0,2,0,3,28,2,13,1,7,1,6,1,34,3,7,13,2,2,28,4,0,2,1,17,1,70,7,2,48,13,11,0,14,7,33,1,0,1,4,1,0,0,4,2,47,13,3,1,2,2,50,1,1,4,0,1,3,2,11,2,24,19,0,2,0,2,24,2,1,3,2,28,0,3,3,7,2,3,28,1,0,3,1,2,26,0,4,10,1,0,1,0,0,1,5,2,4,20,2,0,1,7,0,0,2,2,0,0,0,3,1,31,9,5,1,0,1,1,1,10,2,2,1,2,0,3,15,0,7,9,2,0,21,32,6,5,0,0,10,2,1,3,40,4,5,1,5,22,0,6,1,3,1,2,39,22,1,0,3,0,5,1,2,1,2,13,1,10,0,9,2,0,3,33,23,0,4,0,1,0,1,1,25,4,2,22,9,14,28,2,2,2,0,0,3,0,8,0,2,25,2,18,4,4,1,8,1,8,24,1,3,0,2,0,6,3,14,0,4,2,0,30,0,1,0,2,53,2,18,20,2,0,0,45,1,4,4,3,2,19,0,9,1,2,0,0,1,15,5,1,31,8,2,0,24,2,2,14,1,2,1,1,2,0,0,1,48,0,26,1,2,8,1,0,1,1,9,0,1,27,2,1,0,1,12,1,3,5,1,1,0,8,0,30,41,1,1,0,12,44,25,15,14,2,14,1,8,2,5,1,0,1,18,9,3,1,5,7,14,3,0,1,14,2,1,7
"12",1,1,8,0,0,2,1,9,2,4,1,8,1,1,25,7,0,1,11,0,3,9,1,9,4,4,0,10,0,16,1,1,4,5,0,13,18,5,4,0,0,17,2,1,11,21,1,2,1,2,0,1,3,2,2,2,0,3,4,24,9,22,1,8,2,2,0,4,1,9,0,0,4,0,0,0,3,1,3,3,2,4,2,0,2,9,4,0,1,2,5,0,2,2,2,1,3,2,3,2,0,2,5,4,13,4,1,0,14,27,9,0,2,4,2,3,10,2,16,1,11,1,5,1,2,1,10,1,2,4,2,0,3,1,0,0,10,0,0,1,1,4,2,3,6,0,4,0,1,1,0,0,1,0,0,1,0,6,5,19,22,0,2,0,1,1,0,1,1,1,1,2,2,0,1,0,5,1,0,1,1,22,1,3,9,17,0,28,1,1,2,0,3,1,1,0,1,0,3,4,3,3,0,0,2,9,9,0,2,0,4,2,18,1,1,1,10,0,1,2,0,13,13,2,4,13,6,0,0,1,27,0,1,1,4,0,0,3,0,5,1,19,4,23,0,10,5,1,2,7,28,0,1,24,0,3,15,2,4,4,32,0,0,3,7,0,1,7,2,14,3,4,1,0,1,6,1,2,6,2,1,0,3,5,1,1,6,16,24,3,0,1,4,0,31,0,0,0,16,10,1,2,0,9,3,4,3,4,1,7,1,1,1,1,0,0,3,16,0,1,1,25,0,0,4,20,25,9,4,0,0,7,18,2,1,2,1,3,3,2,1,2,1,0,3,1,2,2,2,8,5,4,2,1,3,33,5,3,0,1,21,2,2,0,1,3,1,0,2,3,5,1,2,1,3,0,7,0,3,1,2,6,2,5,1,1,17,0,0,1,0,1,17,12,1,2,1,18,0,0,0,0,7,1,1,1,1,3,3,1,3,2,0,7,5,3,1,7,1,6,0,3,0,12,1,0,23,1,1,15,4,0,2,32,0,1,10,1,0,0,3,8,10,7,17,1,22,0,0,1,0,2,33,3,1,2,1,3,1,0,1,27,0,0,1,1,0,1,0,0,1,2,2,5,4,7,2,2,3,4,1,26,1,0,1,1,1,2,5,5,2,0,1,16,0,0,2,2,10,0
"13",0,1,8,0,1,0,2,5,4,4,1,2,3,1,14,7,2,1,7,0,3,5,2,7,0,2,3,11,2,12,1,1,3,2,3,9,8,0,1,0,1,7,2,0,8,12,1,2,1,2,0,0,6,3,0,1,2,1,3,14,14,14,1,2,0,3,0,5,1,3,0,0,0,0,1,0,1,0,0,0,4,1,3,2,1,1,2,0,2,0,2,1,1,0,0,4,0,2,3,1,1,1,0,3,3,1,3,1,8,19,7,2,4,4,2,3,2,2,12,0,11,1,4,2,0,4,2,0,1,6,0,0,3,2,0,0,3,2,1,0,1,0,0,3,1,0,1,0,1,1,0,0,1,1,2,2,0,0,12,14,8,4,3,1,0,0,0,0,2,0,1,5,0,0,1,1,5,1,0,2,3,10,1,3,6,7,6,13,2,1,1,3,4,0,4,2,0,2,2,2,3,0,1,0,1,6,5,1,2,1,4,1,7,2,3,2,4,1,1,0,2,12,11,2,1,12,7,2,1,2,11,1,1,0,4,5,0,1,1,2,2,7,8,13,0,9,2,0,2,2,15,0,3,13,2,2,19,1,0,4,22,1,0,0,1,0,0,7,2,13,2,3,2,2,1,5,0,3,8,1,1,2,2,4,2,1,3,5,10,2,1,0,0,0,11,1,1,1,13,4,2,0,1,5,0,6,3,3,2,3,1,1,1,2,2,1,2,5,0,1,2,17,0,1,0,14,8,5,1,3,0,5,14,0,0,0,3,1,2,4,0,3,2,3,6,0,3,1,2,3,6,2,5,1,4,14,3,4,0,1,7,4,3,2,2,2,0,2,4,2,3,1,0,2,0,0,5,2,2,2,1,5,2,2,0,1,11,0,0,3,1,2,9,11,1,1,2,18,0,4,1,3,6,2,2,1,0,2,1,2,6,1,0,5,1,1,3,3,1,3,2,1,0,5,4,6,11,2,1,11,4,1,0,8,0,2,3,1,2,1,4,3,14,6,9,1,11,1,1,0,3,0,24,0,2,1,2,2,0,0,2,17,1,0,3,0,0,6,3,0,1,3,0,4,4,1,6,0,1,4,1,9,1,2,0,1,1,1,3,4,2,0,1,11,2,2,1,1,9,1
"14",0,1,77,2,1,4,2,32,1,5,2,14,3,0,79,43,0,0,48,0,4,16,4,53,17,1,2,36,1,54,3,2,2,1,0,73,95,4,23,1,1,58,1,0,53,128,0,2,5,1,1,2,37,0,0,1,0,1,2,99,74,57,2,28,0,0,0,19,1,27,5,1,1,2,1,0,2,0,1,1,1,23,1,1,1,47,1,0,1,2,14,0,2,1,0,20,2,2,4,2,0,3,2,1,44,1,0,2,59,121,64,0,0,3,1,12,40,1,60,1,59,1,17,4,0,3,14,0,1,12,0,2,1,0,3,0,31,0,2,1,0,1,22,3,1,0,2,1,0,0,1,0,3,1,4,2,2,14,13,104,88,2,1,2,1,1,1,1,1,1,1,3,1,1,0,0,36,5,2,4,2,90,1,2,38,62,0,79,1,1,1,0,2,2,1,1,0,4,0,4,0,2,0,0,2,25,27,2,1,0,22,1,55,2,0,0,20,1,2,0,1,96,75,2,2,63,26,0,2,2,91,2,1,1,7,1,3,0,0,3,4,73,38,97,3,39,29,1,3,26,79,1,3,101,2,2,85,1,1,15,141,0,1,0,46,0,2,42,2,72,4,2,5,1,0,33,0,18,38,0,3,1,2,4,1,3,35,53,127,4,0,2,3,0,123,0,0,3,67,39,2,0,1,28,2,33,3,0,2,35,1,0,3,0,2,1,2,49,0,2,2,104,0,0,0,102,65,33,4,1,1,31,95,1,1,2,2,0,1,0,0,0,0,0,0,1,1,1,3,8,32,2,9,0,2,138,1,3,0,3,49,2,1,2,0,2,0,0,2,2,50,0,18,4,1,0,21,0,0,0,4,18,1,2,1,0,68,0,1,1,2,0,111,49,0,2,0,101,0,1,4,0,28,1,1,0,0,3,0,2,33,5,2,39,27,1,0,31,3,28,1,1,1,46,15,1,116,2,1,64,18,0,21,94,1,3,31,2,2,0,1,17,60,39,66,0,91,1,2,0,2,14,134,2,2,1,1,15,1,0,2,110,1,2,0,1,0,13,3,0,0,0,2,2,39,25,2,2,2,3,1,116,1,0,1,1,2,1,14,19,1,0,1,54,0,1,5,2,29,1
"15",2,1,9,1,0,0,1,4,1,5,2,4,1,0,18,4,2,2,12,0,4,3,1,6,2,4,2,6,3,4,1,0,2,3,4,14,8,0,3,0,0,16,4,1,11,13,3,3,4,0,0,0,7,0,1,0,1,0,2,12,7,13,0,3,2,1,0,5,0,1,3,1,0,1,0,0,3,0,2,0,2,4,5,1,2,1,5,0,0,2,3,3,0,0,0,0,0,4,4,0,1,1,2,0,7,1,1,0,12,12,5,2,1,0,0,1,9,2,19,3,8,2,1,0,0,1,5,0,2,5,3,3,3,1,0,0,0,2,4,0,1,1,4,5,2,0,0,2,1,2,0,0,2,1,1,0,3,1,5,12,8,0,2,0,0,1,2,0,2,0,2,4,1,0,1,2,2,2,0,2,2,21,0,1,4,15,2,18,1,1,2,2,0,0,1,0,0,0,2,5,0,0,0,0,3,5,3,0,3,1,2,1,6,1,1,1,3,0,5,2,2,9,16,3,3,7,3,5,3,0,15,0,1,1,3,1,0,2,1,1,3,5,6,9,2,7,6,0,3,7,19,2,3,12,2,1,13,1,1,4,19,0,2,1,9,1,0,7,2,11,1,1,2,2,0,5,2,1,7,0,1,0,1,0,1,1,7,11,19,0,0,5,2,0,19,1,1,2,11,7,1,1,1,4,3,9,1,2,1,5,2,0,1,1,0,1,0,7,0,0,3,19,2,0,3,7,17,12,4,2,0,2,7,0,1,0,0,2,2,4,3,1,3,0,1,0,0,1,3,4,6,3,4,0,4,17,1,2,1,1,9,2,0,2,0,1,1,1,1,1,8,0,3,1,3,1,6,4,3,0,1,5,1,1,1,4,11,2,1,3,0,0,12,4,3,2,1,14,0,0,1,0,6,1,1,0,0,1,0,2,3,2,1,3,6,1,0,9,1,4,3,0,0,4,3,0,12,0,0,5,4,0,9,18,0,1,6,1,2,1,1,4,8,9,15,0,10,2,0,0,1,3,10,1,1,1,2,2,0,0,3,16,1,3,1,0,1,3,3,2,0,2,2,3,3,4,1,2,2,3,0,14,1,2,3,1,1,3,5,3,0,0,0,14,1,0,0,1,5,0
"16",0,0,14,1,0,0,3,6,3,3,1,7,3,0,17,6,0,1,11,1,1,4,3,6,2,0,1,6,2,13,0,1,3,0,2,7,11,2,1,0,1,14,0,0,9,17,1,2,3,2,0,0,8,2,2,2,1,4,1,19,15,10,3,7,1,0,0,1,2,6,1,0,1,2,0,2,0,0,0,1,2,2,4,1,0,8,3,1,1,2,5,2,0,1,0,1,1,1,5,1,1,1,5,4,4,1,0,2,6,15,12,1,1,2,2,2,6,6,16,1,8,0,4,0,1,4,1,3,1,5,1,1,2,5,0,1,9,1,0,0,3,1,4,3,5,2,1,2,2,1,0,0,0,2,3,1,1,2,1,14,11,1,1,4,0,1,1,1,0,0,3,6,1,1,1,0,5,1,1,0,0,9,2,2,11,6,0,13,2,0,2,2,2,1,1,2,0,1,3,3,0,0,3,2,3,7,1,3,1,4,3,2,10,1,2,2,5,3,3,0,1,13,15,2,1,12,5,1,0,1,11,2,1,3,2,2,1,1,0,2,1,14,9,12,1,14,7,1,1,5,15,0,1,11,2,1,12,1,4,3,23,1,2,0,8,1,1,10,2,14,0,2,4,0,1,2,1,1,4,0,1,1,3,2,1,6,7,5,18,1,0,1,1,1,18,0,0,1,10,4,4,3,1,9,1,5,3,3,1,6,1,0,0,1,1,1,4,8,2,4,1,22,0,0,1,9,20,5,1,0,3,4,14,0,2,1,2,0,5,3,0,2,2,1,1,1,1,4,2,3,1,1,6,0,4,11,1,3,2,0,7,1,0,2,3,2,0,0,1,2,8,1,4,1,0,2,6,2,2,1,0,0,1,2,3,1,10,1,0,1,0,2,19,9,2,0,2,8,1,1,0,1,3,1,1,1,1,0,0,3,5,4,1,4,8,3,1,4,2,8,1,1,1,9,7,2,22,3,0,10,3,2,1,22,1,2,3,0,0,0,2,3,18,6,8,0,21,0,3,0,2,2,22,2,2,2,1,5,0,0,1,11,1,0,2,1,0,5,5,0,1,2,2,2,9,8,1,0,1,3,1,18,0,0,2,2,0,1,3,2,3,1,0,11,0,2,6,1,3,3
"17",2,0,12,1,1,0,2,4,1,3,2,1,3,0,12,7,0,0,3,0,1,0,0,6,2,2,1,3,1,11,0,0,2,2,0,6,6,6,0,2,0,6,0,1,3,8,1,5,1,0,1,1,5,1,2,1,0,1,3,7,1,12,2,4,1,0,3,2,3,4,1,0,1,1,1,0,3,0,1,0,1,6,2,2,0,4,3,1,2,1,5,2,1,1,1,1,1,1,6,0,2,1,2,1,4,4,0,0,8,15,7,0,3,4,2,3,4,1,6,1,3,0,1,2,1,2,6,0,0,0,2,1,2,1,1,0,4,0,0,0,2,0,3,1,4,1,2,0,3,0,2,1,0,0,1,1,0,1,4,10,6,3,1,2,1,0,0,0,1,0,0,4,3,2,0,1,2,1,1,1,1,8,1,2,4,2,2,13,3,1,2,1,0,1,1,0,0,4,2,0,3,2,4,1,2,4,6,0,2,0,1,4,3,1,0,0,0,1,1,1,1,8,6,1,4,4,5,0,0,0,6,1,2,0,2,1,0,0,0,3,4,10,5,13,1,9,3,0,1,6,15,1,5,10,2,2,11,1,3,0,17,0,0,0,4,0,0,5,0,5,3,1,0,1,0,5,0,1,3,0,4,2,1,1,0,3,0,8,9,0,0,2,1,2,15,1,0,0,9,2,1,1,1,5,3,8,2,3,4,1,0,1,0,2,2,2,3,7,0,1,2,15,1,1,3,8,4,4,1,1,3,1,11,0,5,2,3,1,1,0,2,4,2,2,1,0,2,3,3,3,11,4,2,0,1,9,0,1,6,1,5,2,0,4,0,0,1,0,2,2,3,2,5,4,3,0,4,2,2,0,1,1,1,0,2,1,12,1,2,0,1,0,13,2,0,1,1,7,0,0,1,1,3,2,1,0,2,0,0,2,2,2,0,3,4,2,1,4,0,9,1,0,0,7,6,2,11,2,0,3,2,2,3,18,1,1,4,0,4,1,3,2,9,6,11,2,7,0,2,1,3,1,21,0,1,1,1,5,1,1,2,10,2,0,1,0,2,2,3,0,0,0,1,1,7,5,1,1,1,1,2,11,2,0,1,3,0,3,4,3,3,0,2,10,1,1,0,3,7,0
"18",0,2,31,2,1,2,0,20,3,2,1,10,1,0,42,23,1,0,17,1,2,17,0,22,12,1,0,20,0,36,3,1,0,2,2,28,40,2,11,0,0,35,0,2,23,60,1,8,1,1,0,1,16,1,2,1,1,1,2,52,30,47,0,14,1,1,1,8,0,9,1,0,1,3,3,0,2,0,0,1,3,12,1,1,2,18,2,1,2,0,6,1,1,3,0,8,1,2,4,0,0,2,2,3,12,1,0,1,23,64,35,2,2,3,0,4,8,0,36,3,25,0,10,1,2,3,14,0,0,12,0,0,1,1,1,0,17,0,2,1,0,1,11,3,2,0,2,2,2,1,1,1,2,1,3,3,3,10,11,50,31,4,3,0,1,0,1,0,3,1,0,4,2,1,2,1,16,1,2,2,0,56,1,2,17,46,0,38,0,1,0,0,4,1,3,0,1,3,4,0,0,3,2,2,4,13,14,0,0,2,8,4,29,1,1,1,19,1,0,0,0,44,39,3,0,33,16,2,0,1,51,2,3,1,4,1,1,2,0,3,2,36,11,45,2,27,15,2,5,16,48,1,2,37,0,2,46,0,1,8,66,3,1,4,21,1,2,14,1,36,1,1,2,0,1,14,3,5,14,2,1,1,0,1,2,4,19,22,54,0,1,2,2,0,53,0,0,1,46,23,0,1,1,18,2,12,1,1,1,12,0,2,1,2,1,1,1,19,0,1,0,62,0,0,2,48,34,18,4,1,2,16,44,0,0,2,2,1,2,0,0,1,0,0,1,1,0,2,2,14,18,2,6,0,2,69,0,4,2,1,27,3,0,0,1,2,1,2,0,2,19,2,8,3,4,1,20,2,2,0,1,14,1,0,0,0,35,1,1,0,0,3,47,29,2,0,0,50,0,2,3,0,20,2,0,1,0,1,0,2,15,2,1,20,12,1,2,15,3,15,1,0,0,27,9,1,41,2,2,42,11,0,12,59,0,2,11,0,1,0,1,11,30,21,27,1,53,0,1,0,1,7,48,2,3,0,2,8,2,2,3,66,1,0,1,1,0,14,2,0,0,1,3,1,16,23,1,2,1,3,3,63,0,1,2,0,0,2,13,3,0,0,3,27,1,1,2,0,18,0
"19",2,2,40,3,0,0,1,17,5,3,2,13,1,0,54,23,1,0,25,0,4,11,1,27,8,1,1,20,0,35,2,0,4,2,2,27,42,4,6,0,0,24,1,0,24,59,1,3,2,3,1,2,12,0,2,1,1,4,1,42,38,46,2,12,0,0,0,9,1,7,3,0,1,2,1,3,2,0,2,0,2,15,3,1,1,14,6,1,2,1,7,1,0,1,0,11,4,2,7,2,1,3,1,3,16,0,2,2,35,62,26,1,3,1,1,10,16,2,33,4,23,1,9,0,0,1,11,0,2,11,0,2,3,0,0,0,18,0,1,0,2,1,9,2,5,0,3,0,2,0,0,0,2,1,2,2,1,9,9,39,31,0,1,2,0,0,0,2,3,0,1,4,0,1,0,4,16,0,3,3,1,45,0,1,12,28,3,35,1,2,2,1,1,0,3,1,0,0,4,1,1,3,2,2,2,16,19,0,1,1,10,1,22,0,2,1,13,1,1,0,0,45,42,0,4,27,18,0,0,2,62,2,1,1,5,0,0,1,1,3,0,34,18,41,1,25,18,4,0,22,40,1,2,31,2,0,37,1,0,7,74,1,1,0,9,2,1,17,1,42,4,2,3,0,0,19,1,6,18,3,0,0,0,5,0,3,22,19,66,1,1,0,2,1,72,2,0,0,34,30,2,1,0,15,1,15,2,1,1,14,0,0,2,2,1,1,2,21,0,1,0,44,0,2,4,58,40,17,2,0,0,13,35,1,1,0,0,0,1,1,0,1,0,1,2,1,0,2,5,8,13,1,10,0,1,83,1,2,2,1,24,4,2,3,0,2,1,1,2,0,30,0,2,1,0,1,17,0,2,1,0,5,0,1,1,0,41,0,1,3,0,1,46,26,2,1,0,48,1,1,4,0,18,3,1,1,1,1,1,2,16,2,0,20,15,1,2,9,1,17,3,0,1,34,9,1,58,1,0,24,6,2,16,63,0,1,14,2,2,0,2,7,35,17,39,1,48,1,1,0,0,9,55,1,4,1,2,7,1,0,1,58,2,2,1,1,0,5,1,0,1,1,2,2,19,15,2,0,1,2,2,52,2,1,0,1,2,1,10,8,2,0,0,35,0,1,1,0,21,0
"20",1,1,4,2,0,0,6,4,3,0,3,4,2,2,8,1,0,0,3,1,5,1,1,4,4,0,0,7,1,7,0,0,2,0,2,6,10,2,0,0,1,7,1,0,4,18,4,3,2,1,1,1,7,4,0,1,0,1,3,13,10,7,1,3,0,2,2,2,1,6,0,3,0,2,1,1,1,3,1,1,0,2,3,2,0,5,3,0,1,2,3,3,2,2,1,0,1,2,5,1,0,2,4,2,2,1,0,1,3,14,5,0,0,3,2,3,9,0,5,2,6,1,3,0,0,4,5,1,3,2,4,1,4,2,0,0,0,2,0,1,2,2,3,4,2,1,2,0,1,0,0,2,1,2,3,0,1,3,3,6,4,1,1,1,0,0,1,3,2,0,3,1,0,0,0,0,0,2,1,0,0,18,1,3,1,8,2,5,0,0,1,2,4,1,2,1,0,0,1,4,0,1,2,1,0,6,4,1,2,0,4,1,4,2,2,1,3,0,0,2,1,8,7,1,1,7,5,4,1,0,6,0,1,2,2,2,0,2,0,4,2,9,1,15,1,8,4,6,0,3,13,0,1,8,3,2,10,1,4,1,11,3,0,1,5,0,2,3,0,10,0,4,3,2,1,2,1,1,4,3,1,0,5,2,3,0,5,6,14,1,0,3,4,1,6,2,1,1,14,6,5,0,0,2,0,6,3,1,1,3,3,1,0,0,0,0,2,7,1,1,1,11,2,5,2,7,8,4,0,0,2,5,10,0,3,1,1,2,2,4,0,2,2,0,0,1,1,0,5,3,6,5,3,0,5,9,2,4,1,2,3,0,1,3,0,2,1,1,0,2,9,2,2,0,5,2,3,2,1,0,0,5,2,0,0,2,12,0,2,3,0,0,6,7,1,2,1,7,0,2,1,2,9,1,2,2,2,0,2,2,4,0,0,5,4,1,1,3,1,2,1,0,2,13,6,2,14,3,1,10,1,3,0,10,0,6,2,2,2,1,2,2,8,3,6,0,10,2,1,0,0,1,9,1,1,1,3,4,1,0,3,9,1,0,0,2,1,3,4,0,0,3,1,2,4,1,2,0,2,6,0,7,1,1,0,0,4,4,3,2,2,0,0,4,0,1,2,4,3,2
"21",1,2,21,1,0,0,1,10,1,4,0,2,1,1,23,12,1,1,12,0,3,4,0,14,6,0,3,10,0,14,6,2,0,0,2,17,20,2,3,1,1,9,3,2,13,26,1,3,3,4,1,0,4,1,1,1,3,1,3,24,12,19,0,7,1,1,1,5,2,5,0,1,3,5,2,2,3,2,1,0,0,3,2,1,0,2,1,0,1,0,6,0,0,3,2,1,1,3,4,0,1,0,2,0,7,3,0,3,8,17,12,0,0,1,2,2,7,2,14,4,12,2,4,0,1,0,3,1,0,7,0,1,3,1,0,2,8,1,0,1,1,0,3,3,4,0,1,0,1,0,1,0,1,2,1,1,1,2,3,14,24,2,2,1,0,0,0,0,0,2,1,0,1,1,3,0,3,0,1,0,0,19,0,1,3,7,1,12,0,1,2,1,0,0,0,2,1,1,3,3,1,1,1,2,1,7,9,1,2,1,3,2,7,1,0,1,8,0,1,2,2,22,14,3,2,13,8,2,1,0,22,2,2,0,5,3,1,2,2,0,2,6,8,17,2,7,8,1,1,11,22,0,1,18,0,1,12,3,1,5,29,0,2,3,13,0,0,7,2,12,0,6,2,0,2,6,0,2,8,1,0,1,1,4,1,2,7,11,24,1,1,1,2,2,26,0,0,1,12,14,2,2,2,5,2,11,2,3,2,6,0,0,1,1,1,0,2,8,1,1,1,25,0,1,2,15,19,9,0,1,1,7,15,2,2,1,1,2,0,1,0,1,0,2,4,0,0,2,2,4,12,1,2,1,4,24,1,1,3,3,13,1,0,0,4,2,1,1,3,1,10,1,6,3,4,2,8,0,1,1,1,4,2,2,3,0,17,0,0,1,2,0,25,6,0,1,4,20,1,1,1,0,8,0,1,0,1,0,1,2,4,0,1,12,5,2,2,4,1,7,1,1,0,10,4,3,30,1,1,13,3,3,3,21,0,0,4,0,3,2,1,2,15,7,20,0,21,2,3,0,2,4,26,3,0,1,3,3,1,1,0,27,2,1,2,1,0,3,4,1,1,1,2,2,4,13,2,2,0,3,1,20,0,3,0,5,1,1,3,3,3,0,0,14,0,0,3,2,7,1
"22",0,3,9,2,0,0,3,3,3,3,1,13,2,1,13,8,3,1,12,0,5,4,1,14,5,3,0,8,1,10,2,2,0,1,1,14,16,4,1,0,0,12,1,0,6,22,2,2,1,3,0,1,8,0,2,1,2,0,1,15,17,20,3,3,2,0,0,3,1,5,0,0,1,0,0,1,2,0,2,1,5,4,0,2,1,9,2,2,1,2,7,2,2,4,1,3,4,0,3,2,0,3,0,3,5,2,1,0,13,24,13,1,0,1,1,1,9,1,13,3,11,1,2,3,2,5,4,4,0,3,4,1,4,0,1,1,9,3,1,2,2,1,6,4,7,0,1,1,0,1,2,0,1,0,1,0,1,2,7,18,9,2,1,1,0,0,1,1,2,0,0,1,0,0,0,2,3,1,0,0,0,18,2,0,8,10,2,17,2,0,0,1,2,0,0,3,0,1,2,3,0,1,3,0,1,6,1,2,2,0,4,1,6,1,0,0,8,0,1,1,2,16,16,1,3,13,9,2,2,0,26,0,4,2,3,0,0,1,0,3,1,17,11,13,2,11,5,1,2,10,21,1,1,12,0,3,19,0,1,2,25,2,0,1,11,0,0,6,0,15,1,2,3,1,1,7,0,10,10,2,0,1,1,0,1,2,15,14,25,1,1,0,0,1,30,0,1,0,7,7,3,0,1,8,2,7,2,2,0,4,2,1,1,0,1,1,3,7,4,4,3,22,1,1,5,20,15,4,1,2,0,7,20,0,2,3,1,3,0,0,0,3,2,0,0,0,0,1,1,5,10,0,4,0,0,27,3,1,0,1,14,1,2,1,1,1,1,1,1,0,16,1,5,3,0,1,8,2,3,1,1,4,1,5,3,1,10,0,1,2,1,0,15,8,0,3,1,19,1,0,4,0,8,0,0,0,0,4,0,1,9,2,1,8,4,2,0,5,2,3,3,1,1,10,1,0,25,1,1,15,3,2,5,20,0,2,7,2,2,1,1,4,11,10,10,1,17,1,1,1,2,7,18,2,5,1,3,6,4,0,2,29,2,1,2,0,1,2,1,2,0,1,2,4,6,11,1,0,0,3,1,22,1,2,0,6,0,2,3,1,0,1,2,6,1,2,5,0,4,1
